seed,from,to,familiarity
23,0,28,5.9691
23,0,12,15.6992
23,0,29,2.8574
23,0,1,4.7264
23,0,52,12.8877
23,0,53,3.3631
23,0,80,16.6624
23,0,97,35.4006
23,0,94,9.6647
23,0,100,6.195
23,0,103,5.3541
23,0,102,1.1109
23,0,104,1.1109
23,0,108,13.7264
23,0,110,2.6457
23,0,109,20.1853
23,12,0,15.9002
23,12,94,42.7824
23,12,52,35.3549
23,12,29,77.6543
23,12,80,16.7479
23,12,53,19.5099
23,12,1,5.7648
23,12,28,3.4484
23,12,97,32.9984
23,12,100,2.2205
23,12,102,41.3108
23,12,103,46.5581
23,12,108,5.376
23,12,109,19.6385
23,28,94,2.7505
23,28,12,19.1639
23,28,29,4.0459
23,28,0,2.7267
23,28,103,499.8336
23,28,108,1.6376
23,28,102,1.5722
23,28,97,1.4075
23,29,0,15.6127
23,29,52,5.1394
23,29,12,77.6543
23,29,94,25.883
23,29,80,6.7455
23,29,53,51.1733
23,29,97,14.8504
23,29,28,1.3575
23,29,100,36.7685
23,29,102,13.6653
23,29,103,4.0894
23,29,104,1.3137
23,29,108,14.8345
23,29,109,4.899
23,29,110,16.1241
23,52,53,9.5373
23,52,0,18.9304
23,52,29,5.1394
23,52,12,35.3549
23,52,94,2.4315
23,52,80,15.9304
23,52,97,55.4912
23,52,100,6.7242
23,52,103,7.2315
23,52,102,3.2447
23,52,104,1.7588
23,52,108,6.8028
23,52,109,25.0812
23,53,0,3.3631
23,53,1,3.2074
23,53,80,3.5992
23,53,28,1.689
23,53,94,29.3731
23,53,12,6.9913
23,53,29,42.0782
23,53,97,1.3511
23,53,100,10.1658
23,53,103,11.0193
23,53,108,16.3311
23,53,102,11.6356
23,53,104,1.0141
23,53,109,6.2938
23,80,0,16.6678
23,80,53,10.4028
23,80,12,16.7479
23,80,94,17.1803
23,80,29,6.7455
23,80,52,15.9304
23,80,97,26.249
23,80,100,6.1849
23,80,102,5.6519
23,80,103,30.3845
23,80,108,7.0003
23,80,109,9.7889
23,94,1,2.0024
23,94,0,10.1569
23,94,12,42.7824
23,94,52,2.4315
23,94,53,39.6755
23,94,80,17.1803
23,94,29,25.883
23,94,97,16.1308
23,94,100,6.1581
23,94,102,15.0042
23,94,103,4.0396
23,94,104,1.4426
23,94,108,6.5292
23,94,109,4.0282
23,97,12,32.9984
23,97,53,13.5568
23,97,29,14.8504
23,97,80,26.249
23,97,52,55.4912
23,97,0,43.4169
23,97,28,3.6813
23,97,1,4.084
23,97,94,16.1308
23,97,100,23.0305
23,97,102,41.19
23,97,103,3.4845
23,97,104,1.0175
23,97,108,48.2816
23,97,109,36.4948
23,100,0,1.1527
23,100,53,10.0865
23,100,80,5.8795
23,100,29,1.04
23,100,52,6.0706
23,100,108,10.1739
23,100,102,11.5512
23,100,109,31.102
23,100,110,35.9925
23,102,97,24.8963
23,102,12,23.6126
23,102,100,40.5127
23,102,80,1.1824
23,102,29,1.767
23,102,94,1.588
23,102,0,1.1109
23,102,52,2.6082
23,102,103,51.581
23,102,53,11.6356
23,102,1,1.0762
23,102,109,36.2495
23,103,80,30.3845
23,103,0,12.0318
23,103,52,7.2315
23,103,12,46.5651
23,103,94,4.0396
23,103,28,4.9982
23,103,1,2.2135
23,103,100,4.7069
23,103,53,12.673
23,103,29,4.313
23,103,97,3.515
23,103,102,56.4877
23,103,107,2.1202
23,103,108,1.184
23,108,80,4.1974
23,108,97,47.2015
23,108,100,10.1739
23,108,28,1.259
23,108,109,5.8411
23,109,53,6.2938
23,109,94,3.4013
23,109,108,5.8411
23,109,12,11.7833
23,109,97,36.4948
23,109,102,36.2495
23,109,80,9.3697
23,109,100,32.8527
23,109,29,4.899
23,109,52,23.9162
23,109,110,34.7882
23,109,0,20.1853
23,110,0,2.6457
23,110,109,34.7882
23,110,100,35.9925
23,110,29,8.2743
