window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
43,4969,3022,3,0,3,5,0.5,2,0,0,0,0,0,0,0,1,1.9687,-0.0279,2,56.0,3,1.0,1.0,0.0,0,0,36,36,72,0.0,0,0,0,1
44,4966,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9725,0.0038,2,56.4,3,1.0,1.0,0.0,0,0,44,38,82,0.0,0,0,0,1
45,4963,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9562,-0.0163,1,53.7,3,1.0,1.0,0.0,0,0,43,36,79,0.0,0,0,0,1
46,4961,3093,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9585,0.0023,1,54.2,3,1.0,1.0,0.0,0,0,38,33,71,0.0,0,0,0,1
47,4959,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9608,0.0024,1,55.6,3,1.0,1.0,0.0,0,0,41,35,76,0.0,0,0,0,1
48,4956,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9555,-0.0053,1,55.5,3,1.0,1.0,0.0,0,0,41,35,76,0.0,0,0,0,1
49,4954,2963,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.9827,0.0272,1,49.2,3,1.0,1.0,0.0,0,0,37,29,66,0.0,0,0,0,1
50,4952,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9641,-0.0187,1,46.9,3,1.0,1.0,0.0,0,0,39,28,67,0.0,0,0,0,1
51,4950,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.93,-0.034,1,49.6,2,1.0,1.0,0.0,0,0,27,19,46,0.0,0,0,0,0
52,4950,2975,1,0,1,5,1.2,1,0,0,0,0,0,0,0,1,1.9383,0.0082,1,45.7,2,1.0,1.0,0.0,0,0,26,18,44,0.0,0,0,0,0
53,4943,3095,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9439,0.0056,1,48.6,2,1.0,1.0,0.0,0,0,22,18,40,0.0,0,0,0,0
54,4941,3096,1,0,1,5,0.2667,1,0,0,0,0,0,0,0,3,1.9242,-0.0197,2,46.9,1,0.0,0.0,0.0,0,0,10,12,22,0.0,0,0,0,0
55,4939,3038,3,0,3,5,1.3333,1,0,0,0,0,0,0,0,3,1.9539,0.0297,2,47.7,1,0.0,0.0,0.0,0,0,12,13,25,0.0,0,0,0,0
56,4939,3136,1,0,1,5,0.2667,1,0,0,0,0,0,0,0,3,1.9699,0.016,2,47.5,1,0.0,0.0,0.0,0,0,20,17,37,0.0,0,0,0,0
57,4939,3095,1,0,1,5,0.6857,2,0,0,0,0,0,0,0,1,1.9685,-0.0014,2,47.1,2,0.0,0.0,0.0,0,0,16,20,36,0.0,0,0,0,0
58,4939,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9794,0.0109,2,48.8,2,0.0,0.0,0.0,0,0,19,24,43,0.0,0,0,0,0
59,4938,3006,1,0,1,3,0.8889,1,0,0,0,0,0,0,0,1,1.9803,0.001,1,46.7,2,0.0,0.0,0.0,0,0,19,24,43,0.0,0,0,0,0
60,4937,3124,3,0,3,7,0.8571,1,0,0,0,0,0,0,0,3,1.9476,-0.0327,1,47.7,2,0.0,0.0,0.0,0,0,17,25,42,0.0,0,0,0,0
61,4937,3015,3,0,3,4,0.8571,2,0,0,0,0,0,0,0,1,1.9626,0.0149,2,47.6,2,0.0,0.0,0.1795,0,0,24,33,57,0.0,0,0,0,0
62,4936,3029,1,0,1,5,0.96,2,0,0,0,0,0,0,0,3,1.9257,-0.0369,2,48.0,2,0.0,0.0,0.1795,0,0,27,40,67,0.0,0,0,0,0
63,4936,3035,1,0,1,5,0.32,1,0,0,0,0,0,0,0,3,1.9646,0.0389,2,48.1,2,0.0,0.0,0.1795,0,0,28,40,68,0.0,0,0,0,0
64,4933,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9524,-0.0122,2,48.0,2,0.0,0.0,0.1795,0,0,29,44,73,0.0,0,0,0,0
65,4933,2997,1,0,1,4,1.5,1,0,0,0,0,0,0,0,1,1.9247,-0.0277,1,48.3,2,0.0,0.0,0.1795,0,0,27,43,70,0.0,0,1,0,0
66,4932,3050,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,1,1.8903,-0.0344,1,47.2,2,0.0,0.0,0.1944,0,0,19,41,60,0.0,0,0,0,0
67,4932,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8955,0.0051,2,49.0,2,0.0,0.0,0.2121,0,0,20,35,55,0.0,0,0,0,0
68,4930,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.846,-0.0494,1,47.3,2,0.0,0.0,0.2333,0,0,17,30,47,0.0,0,0,0,0
69,4929,3113,1,0,1,5,0.4571,1,0,0,0,0,0,0,0,3,1.8355,-0.0105,1,48.0,2,0.0,0.0,0.2121,0,0,17,30,47,0.0,0,0,0,0
70,4929,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7863,-0.0492,1,46.4,2,0.0,0.0,0.2333,0,0,22,29,51,0.0,0,0,0,0
71,4928,3049,1,0,1,5,1.2,2,0,0,0,0,0,0,0,1,1.7631,-0.0232,1,47.6,2,0.0,0.0,0.2917,0,0,18,23,41,0.0,0,0,0,0
72,4925,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8329,0.0697,1,48.6,2,0.0,0.0,0.0,0,0,14,16,30,0.0,0,0,0,0
73,4923,3020,1,0,1,5,0.3,1,0,0,0,0,0,0,0,1,1.8292,-0.0037,1,47.0,2,0.0,0.0,0.0,0,0,10,8,18,0.0,0,0,0,0
74,4923,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8474,0.0182,1,48.4,2,0.0,0.0,0.0,0,0,10,7,17,0.0,0,0,0,0
75,4922,3101,1,0,1,5,0.8,1,0,0,0,0,0,0,0,1,1.9174,0.0699,1,45.9,2,0.0,0.0,0.0,0,0,10,7,17,0.0,0,0,0,0
76,4921,3028,1,0,1,3,0.2857,1,0,0,0,0,0,0,0,3,1.8908,-0.0266,1,47.2,2,0.0,0.0,0.0,0,0,10,10,20,0.0,0,0,0,0
77,4921,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9641,0.0733,2,47.8,2,0.0,0.0,0.0,0,0,13,13,26,0.0,0,0,0,0
78,4921,3038,1,0,1,4,0.75,1,0,0,0,0,0,0,0,3,1.9839,0.0198,1,47.1,2,0.0,0.0,0.0,0,0,13,13,26,0.0,0,0,0,0
79,4920,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9837,-0.0002,1,47.7,2,0.0,0.0,0.0,0,0,17,15,32,0.0,0,0,0,0
80,4919,3080,2,0,2,4,0.6,1,0,0,0,0,0,0,0,3,1.9797,-0.004,1,47.7,2,0.0,0.0,0.0,0,0,11,14,25,0.0,0,0,0,0
81,4918,2961,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,3,1.9569,-0.0228,1,48.9,2,0.0,0.0,0.0,0,0,19,18,37,0.0,0,0,0,0
82,4918,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9304,-0.0265,2,45.4,1,0.0,0.0,0.0,0,0,20,15,35,0.0,0,0,0,0
83,4917,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9387,0.0083,1,48.9,1,0.0,0.0,0.0,0,0,20,15,35,0.0,0,0,0,0
84,4916,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.994,0.0553,1,47.3,1,0.0,0.0,0.0,0,0,19,12,31,0.0,0,0,0,0
85,4913,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9952,0.0012,1,47.5,1,0.0,0.0,0.0,0,0,19,12,31,0.0,0,0,0,0
86,4912,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9899,-0.0053,1,47.3,1,0.0,0.0,0.0,0,0,19,9,28,0.0,0,0,0,0
87,4911,2961,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9853,-0.0047,1,46.4,1,0.0,0.0,0.0,0,0,15,6,21,0.0,0,0,0,0
88,4911,3077,1,0,1,4,1.125,1,0,0,0,0,0,0,0,3,1.9419,-0.0434,1,48.0,1,0.0,0.0,0.0,0,0,15,6,21,0.0,0,0,0,0
89,4910,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.944,0.0021,1,47.4,1,0.0,0.0,0.0,0,0,14,5,19,0.0,0,0,0,0
90,4908,3058,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.947,0.0029,1,47.0,1,0.0,0.0,0.0,0,0,14,5,19,0.0,0,0,0,0
91,4907,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9382,-0.0088,1,47.7,1,0.0,0.0,0.0,0,0,7,4,11,0.0,0,0,0,0
92,4907,3015,3,0,3,5,1.0,1,0,0,0,0,0,0,0,3,1.9821,0.0439,1,48.0,1,0.0,0.0,0.0,0,0,4,4,8,0.0,0,0,0,0
93,4907,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9764,-0.0057,1,46.5,1,0.0,0.0,0.0,0,0,9,11,20,0.0,0,0,0,0
94,4907,2974,1,0,1,5,0.4,1,0,0,0,0,0,0,0,3,1.9756,-0.0008,1,47.6,1,0.0,0.0,0.0,0,0,9,11,20,0.0,0,0,0,0
95,4904,3002,1,0,1,5,0.2,1,0,0,0,0,0,0,0,3,1.9692,-0.0064,1,47.3,1,0.0,0.0,0.0,0,0,14,12,26,0.0,0,0,0,0
96,4902,2984,2,0,2,5,1.2,1,0,0,0,0,0,0,0,3,1.9747,0.0055,2,45.8,1,0.0,0.0,0.0,0,0,16,16,32,0.0,0,0,0,0
97,4900,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9689,-0.0058,2,48.2,1,0.0,0.0,0.0,0,0,25,22,47,0.0,0,0,0,0
98,4899,3087,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.9799,0.0109,1,46.0,1,0.0,0.0,0.0,0,0,25,22,47,0.0,0,0,0,0
99,4897,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9612,-0.0186,1,48.2,1,0.0,0.0,0.0,0,0,24,26,50,0.0,0,0,0,0
100,4896,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9737,0.0125,1,45.9,1,0.0,0.0,0.0,0,0,24,26,50,0.0,0,0,0,0
101,4895,3087,3,0,3,5,1.0,1,0,0,0,0,0,0,0,3,1.9926,0.0188,1,47.0,1,0.0,0.0,0.0,0,0,23,23,46,0.0,0,0,0,0
102,4895,2941,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,1,1.9772,-0.0154,1,48.1,1,0.0,0.0,0.0,0,0,28,30,58,0.0,0,0,0,0
103,4895,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9761,-0.0012,2,46.8,1,0.0,0.0,0.0,0,0,26,24,50,0.0,0,0,0,0
104,4894,3027,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,3,1.9701,-0.0059,1,48.8,1,0.0,0.0,0.0,0,0,26,24,50,0.0,0,0,0,0
105,4893,3031,1,0,1,4,0.375,1,0,0,0,0,0,0,0,3,1.9127,-0.0574,1,47.6,1,0.0,0.0,0.0,0,0,24,23,47,0.0,0,0,0,0
106,4892,3013,1,0,1,5,0.3429,1,0,0,0,0,0,0,0,3,1.7048,-0.208,2,46.9,1,0.0,0.0,0.0,0,0,25,20,45,0.0,0,0,0,0
107,4892,3090,1,0,1,5,1.3333,1,0,0,0,0,0,0,0,3,1.819,0.1143,2,47.1,1,0.0,0.0,0.0,0,0,19,18,37,0.0,0,0,0,0
108,4892,2987,1,0,1,5,0.5333,1,0,0,0,0,0,0,0,3,1.7822,-0.0368,2,48.1,1,0.0,0.0,0.0,0,0,20,20,40,0.0,0,0,0,0
109,4891,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8638,0.0816,2,47.0,1,0.0,0.0,0.0,0,0,22,17,39,0.0,0,0,0,0
110,4889,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8911,0.0272,1,46.8,1,0.0,0.0,0.0,0,0,22,17,39,0.0,0,0,0,0
111,4888,3094,3,0,3,4,1.5,2,0,0,0,0,0,0,0,3,1.9621,0.0711,1,48.2,2,0.0,0.0,0.0,0,0,22,17,39,0.0,0,1,0,0
112,4888,3003,2,0,2,5,0.4444,1,0,0,0,0,0,0,0,3,1.9491,-0.0131,1,46.4,2,0.0,0.0,0.0,0,0,22,19,41,0.0,0,0,0,0
113,4888,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9656,0.0165,2,48.2,2,0.0,0.0,0.0,0,0,24,24,48,0.0,0,0,0,0
114,4886,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.971,0.0054,1,46.7,2,0.0,0.0,0.0,0,0,24,24,48,0.0,0,0,0,0
115,4883,3042,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.9687,-0.0023,1,48.1,2,0.0,0.0,0.0,0,0,21,24,45,0.0,0,0,0,0
116,4881,2902,1,0,1,4,2.0,2,0,0,0,0,0,0,0,3,1.9194,-0.0493,1,48.0,2,0.0,0.0,0.0,0,0,18,26,44,0.0,0,1,0,0
117,4880,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8937,-0.0257,2,46.1,2,0.0,0.0,0.0,0,0,19,27,46,0.0,0,0,0,0
118,4878,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.6922,-0.2014,1,48.2,2,0.0,0.0,0.0,0,0,18,25,43,0.0,0,0,0,0
119,4876,3008,1,0,1,5,0.96,1,0,0,0,0,0,0,0,3,1.7709,0.0787,1,46.8,2,0.0,0.0,0.0,0,0,14,23,37,0.0,0,0,0,0
120,4875,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7793,0.0084,1,47.2,2,0.0,0.0,0.0,0,0,17,25,42,0.0,0,0,0,0
121,4874,2968,1,0,1,5,0.2286,1,0,0,0,0,0,0,0,3,1.8221,0.0428,1,46.6,2,0.0,0.0,0.0,0,0,17,25,42,0.0,0,0,0,0
122,4869,2991,3,0,3,5,1.2,1,0,0,0,0,0,0,0,1,1.9146,0.0925,1,46.2,2,0.0,0.0,0.0,0,0,11,17,28,0.0,0,0,0,0
123,4868,3000,1,0,1,5,0.96,1,0,0,0,0,0,0,0,3,1.8284,-0.0863,2,47.3,2,0.0,0.0,0.0,0,0,17,21,38,0.0,0,0,0,0
124,4866,2974,2,0,2,5,1.5,1,0,0,0,0,0,0,0,3,1.8218,-0.0066,2,45.8,2,0.0,0.0,0.0,0,0,18,25,43,0.0,0,1,0,0
125,4864,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.947,0.1252,2,48.6,2,0.0,0.0,0.0,0,0,22,33,55,0.0,0,0,0,0
126,4863,2986,1,0,1,5,0.8,1,0,0,0,0,0,0,0,1,1.8959,-0.0511,1,46.8,2,0.0,0.0,0.0,0,0,22,30,52,0.0,0,0,0,0
127,4862,3019,1,0,1,4,0.4,1,0,0,0,0,0,0,0,1,1.9374,0.0415,1,48.0,1,0.0,0.0,0.0,0,0,19,31,50,0.0,0,0,0,0
128,4862,3027,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,2,1.9489,0.0116,2,46.9,1,0.0,0.0,0.0,0,0,19,36,55,0.0,0,0,0,0
129,4859,2923,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.9633,0.0144,2,47.2,1,0.0,0.0,0.0,0,0,21,36,57,0.0,0,0,0,0
130,4859,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9641,0.0008,2,47.7,1,0.0,0.0,0.0,0,0,20,34,54,0.0,0,0,0,0
131,4859,2883,2,0,2,4,0.75,1,0,0,0,0,0,0,0,1,1.9941,0.03,1,46.4,1,0.0,0.0,0.0,0,0,20,34,54,0.0,0,0,0,0
132,4859,3013,2,0,2,5,1.0,1,0,0,0,0,0,0,0,1,1.9938,-0.0003,1,47.7,1,0.0,0.0,0.0,0,0,19,34,53,0.0,0,0,0,0
133,4859,2968,1,0,1,5,1.6,2,0,0,0,0,0,0,0,1,1.9865,-0.0072,2,46.7,2,0.0,0.0,0.1818,0,0,16,32,48,0.0,0,1,0,0
134,4859,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9822,-0.0043,2,48.5,2,0.0,0.0,0.2,0,0,18,30,48,0.0,0,0,0,0
135,4858,2927,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,3,1.9827,0.0005,1,46.3,2,0.0,0.0,0.2222,0,0,14,22,36,0.0,0,0,0,0
136,4858,2969,1,0,1,4,1.5,1,0,0,0,0,0,0,0,3,1.9911,0.0084,1,48.1,2,0.0,0.0,0.2,0,0,15,23,38,0.0,0,1,0,0
137,4857,2994,1,0,1,5,1.0667,1,0,0,0,0,0,0,0,3,1.9941,0.003,2,46.9,2,0.0,0.0,0.2,0,0,14,18,32,0.0,0,0,0,0
138,4857,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9797,-0.0144,2,46.4,2,0.0,0.0,0.2222,0,0,14,16,30,0.0,0,0,0,0
139,4857,2872,2,0,2,5,0.5333,1,0,0,0,0,0,0,0,3,1.9728,-0.0069,1,47.3,2,0.0,0.0,0.2,0,0,12,16,28,0.0,0,0,0,0
140,4857,3041,2,0,2,5,0.32,1,0,0,0,0,0,0,0,2,1.977,0.0041,1,47.0,2,0.0,0.0,0.1818,0,0,14,21,35,0.0,0,0,0,0
141,4856,3045,1,0,1,4,0.6,1,0,0,0,0,0,0,0,1,1.988,0.011,2,46.4,2,0.0,0.0,0.1667,0,0,17,25,42,0.0,0,0,0,0
142,4856,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9892,0.0012,2,45.9,2,0.0,0.0,0.2,0,0,18,23,41,0.0,0,0,0,0
143,4856,2907,2,0,2,5,0.96,1,0,0,0,0,0,0,0,3,1.967,-0.0222,1,48.7,2,0.0,0.0,0.1818,0,0,16,21,37,0.0,0,0,0,0
144,4855,2894,2,0,2,3,0.8889,1,0,0,0,0,0,0,0,3,1.9859,0.0189,1,46.7,1,0.0,0.0,0.0,0,0,15,21,36,0.0,0,0,0,0
145,4854,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9982,0.0123,2,47.8,1,0.0,0.0,0.0,0,0,18,25,43,0.0,0,0,0,0
146,4854,2952,2,0,2,5,0.2667,1,0,0,0,0,0,0,0,3,1.9431,-0.0551,1,47.5,1,0.0,0.0,0.0,0,0,17,24,41,0.0,0,0,0,0
147,4854,3012,3,0,3,5,1.0,2,0,0,0,0,0,0,0,1,1.9725,0.0294,1,47.5,2,0.0,0.0,0.0,0,0,21,31,52,0.0,0,0,0,0
148,4854,3036,2,0,2,4,0.6667,1,0,0,0,0,0,0,0,3,1.9689,-0.0036,2,47.5,2,0.0,0.0,0.0,0,0,28,37,65,0.0,0,0,0,0
149,4853,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9432,-0.0257,2,46.3,2,0.0,0.0,0.0,0,0,34,40,74,0.0,0,0,0,0
