window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
151,4799,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9878,0.0515,1,46.1,2,0.0,0.0,0.0,0,0,15,36,51,0.0,0,0,0,0
152,4796,2953,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9242,-0.0636,1,45.7,2,0.0,0.0,0.0,0,0,15,36,51,0.0,0,0,0,0
153,4794,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.65,-0.2742,1,46.9,2,0.0,0.0,0.0,0,0,13,23,36,0.0,0,0,0,0
154,4789,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9056,0.2556,1,47.5,1,0.0,0.0,0.0,0,0,10,17,27,0.0,0,0,0,0
155,4787,2903,2,0,2,5,0.4444,1,0,0,0,0,0,0,0,3,1.904,-0.0017,1,47.2,1,0.0,0.0,0.0,0,0,10,14,24,0.0,0,0,0,0
156,4787,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.944,0.04,1,46.2,1,0.0,0.0,0.0,0,0,15,20,35,0.0,0,0,0,0
157,4786,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9261,-0.0179,1,46.7,1,0.0,0.0,0.0,0,0,8,13,21,0.0,0,0,0,0
158,4785,2978,1,0,1,4,1.0,1,0,0,0,0,0,0,0,3,1.8955,-0.0306,1,45.5,1,0.0,0.0,0.0,0,0,8,13,21,0.0,0,0,0,0
159,4784,2844,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,1,1.8973,0.0018,1,46.9,1,0.0,0.0,0.0,0,0,7,7,14,0.0,0,0,0,0
160,4782,2906,1,0,1,5,1.3333,2,0,0,0,0,0,0,0,1,1.7424,-0.1549,2,46.5,2,0.0,0.0,0.6667,0,0,8,6,14,0.0,0,0,0,0
161,4780,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7201,-0.0223,2,46.2,2,0.0,0.0,0.6667,0,0,12,8,20,0.0,0,0,0,0
162,4780,2923,1,0,1,3,0.0,1,0,0,0,0,0,0,0,1,1.8215,0.1015,1,46.6,2,0.0,0.0,0.5333,0,0,12,8,20,0.0,0,0,0,0
163,4779,2891,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,3,1.8804,0.0588,1,47.2,2,0.0,0.0,0.4444,0,0,13,10,23,0.0,0,0,0,0
164,4779,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8955,0.0151,2,46.3,2,0.0,0.0,0.4444,0,0,15,12,27,0.0,0,0,0,0
165,4777,2876,3,0,3,5,0.8889,1,0,0,0,0,0,0,0,1,1.9193,0.0238,1,47.6,2,0.0,0.0,0.2963,0,0,15,12,27,0.0,0,0,0,0
166,4776,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9432,0.0239,1,45.9,2,0.0,0.0,0.381,0,0,17,18,35,0.0,0,0,0,0
167,4775,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9899,0.0468,1,46.7,2,0.0,0.0,0.381,0,0,17,18,35,0.0,0,0,0,0
168,4775,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9322,-0.0577,1,47.0,2,0.0,0.0,0.381,0,0,17,18,35,0.0,0,0,0,0
169,4775,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9,-0.0322,1,46.6,2,0.0,0.0,0.4444,0,0,15,18,33,0.0,0,0,0,0
170,4775,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9144,0.0143,1,47.3,2,0.0,0.0,0.4444,0,0,15,18,33,0.0,0,0,0,0
171,4774,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8628,-0.0516,1,46.0,1,0.0,0.0,0.0,0,0,10,16,26,0.0,0,0,0,0
172,4774,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8449,-0.0178,1,47.0,1,0.0,0.0,0.0,0,0,10,16,26,0.0,0,0,0,0
173,4772,2822,1,0,1,3,0.2222,1,0,0,0,0,0,0,0,1,1.987,0.1421,1,45.3,1,0.0,0.0,0.0,0,0,9,14,23,0.0,0,0,0,0
174,4772,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.996,0.009,1,47.1,1,0.0,0.0,0.0,0,0,8,14,22,0.0,0,0,0,0
175,4772,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9724,-0.0236,1,46.3,1,0.0,0.0,0.0,0,0,8,14,22,0.0,0,0,0,0
176,4771,2977,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9672,-0.0052,1,47.7,1,0.0,0.0,0.0,0,0,1,2,3,0.0,0,0,0,0
177,4771,2952,1,0,1,4,0.6667,1,0,0,0,0,0,0,0,3,1.9566,-0.0106,1,47.0,1,0.0,0.0,0.0,0,0,2,4,6,0.0,0,0,0,0
178,4771,2899,3,0,3,5,0.8571,1,0,0,0,0,0,0,0,1,1.9821,0.0255,2,46.5,1,0.0,0.0,0.0,0,0,3,6,9,0.0,0,0,0,0
179,4768,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9948,0.0128,2,46.6,1,0.0,0.0,0.0,0,0,11,14,25,0.0,0,0,0,0
180,4768,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9841,-0.0107,1,45.4,1,0.0,0.0,0.0,0,0,11,14,25,0.0,0,0,0,0
181,4767,2893,1,0,1,3,0.5714,1,0,0,0,0,0,0,0,3,1.9814,-0.0027,1,47.4,1,0.0,0.0,0.0,0,0,11,14,25,0.0,0,0,0,0
182,4767,2878,2,0,2,5,1.2,1,0,0,0,0,0,0,0,1,1.9713,-0.0101,1,45.6,1,0.0,0.0,0.0,0,0,15,17,32,0.0,0,0,0,0
183,4767,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8554,-0.1159,2,47.7,1,0.0,0.0,0.0,0,0,20,21,41,0.0,0,0,0,0
184,4766,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8676,0.0122,1,45.3,1,0.0,0.0,0.0,0,0,19,19,38,0.0,0,0,0,0
185,4766,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.922,0.0544,1,45.8,1,0.0,0.0,0.0,0,0,19,19,38,0.0,0,0,0,0
186,4765,2930,2,0,2,5,1.1429,1,0,0,0,0,0,0,0,3,1.9363,0.0143,1,46.7,1,0.0,0.0,0.0,0,0,19,19,38,0.0,0,0,0,0
187,4764,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9056,-0.0306,1,46.6,1,0.0,0.0,0.0,0,0,23,20,43,0.0,0,0,0,0
188,4762,2995,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.8375,-0.0682,1,46.9,1,0.0,0.0,0.0,0,0,22,18,40,0.0,0,0,0,0
189,4762,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8129,-0.0245,1,47.0,1,0.0,0.0,0.0,0,0,14,12,26,0.0,0,0,0,0
190,4762,2872,2,0,2,5,0.5333,1,0,0,0,0,0,0,0,3,1.8955,0.0826,1,45.9,1,0.0,0.0,0.0,0,0,14,12,26,0.0,0,0,0,0
191,4762,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9395,0.044,1,47.7,1,0.0,0.0,0.0,0,0,20,25,45,0.0,0,0,0,0
192,4762,2990,2,0,2,5,1.6,1,0,0,0,0,0,0,0,3,1.9678,0.0283,1,47.4,1,0.0,0.0,0.0,0,0,16,22,38,0.0,0,1,0,0
193,4762,2945,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.9532,-0.0146,1,46.0,1,0.0,0.0,0.0,0,0,17,24,41,0.0,0,0,0,0
194,4762,2947,1,0,1,4,1.5,1,0,0,0,0,0,0,0,1,1.8908,-0.0623,2,46.0,1,0.0,0.0,0.0,0,0,17,24,41,0.0,0,1,0,0
195,4762,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8553,-0.0355,2,47.0,1,0.0,0.0,0.0,0,0,17,25,42,0.0,0,0,0,0
196,4760,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7899,-0.0654,1,47.5,1,0.0,0.0,0.0,0,0,17,25,42,0.0,0,0,0,0
197,4760,2886,3,0,3,5,1.0,2,0,0,0,0,0,0,0,1,1.8788,0.0888,1,46.1,2,0.0,0.0,0.0,0,0,12,22,34,0.0,0,0,0,0
198,4760,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.948,0.0692,1,46.8,2,0.0,0.0,0.0,0,0,15,31,46,0.0,0,0,0,0
199,4759,2936,1,0,1,4,1.0,1,0,0,0,0,0,0,0,3,1.9476,-0.0004,1,47.6,2,0.0,0.0,0.0,0,0,15,29,44,0.0,0,0,0,0
200,4759,2934,1,0,1,4,1.125,1,0,0,0,0,0,0,0,3,1.9315,-0.0161,1,46.6,2,0.0,0.0,0.0,0,0,18,32,50,0.0,0,0,0,0
