window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
49,4979,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7274,0.2669,1,51.1,1,0.0,0.0,0.0,0,0,12,6,18,0.0,0,0,0,0
50,4979,3081,3,0,3,5,1.5,1,0,0,0,0,0,0,0,1,1.8262,0.0988,1,51.5,1,0.0,0.0,0.0,0,0,7,6,13,0.0,0,1,0,0
51,4978,3160,1,0,1,4,0.6,2,0,0,0,0,0,0,0,1,1.9134,0.0871,1,47.5,2,0.0,0.0,0.0,0,0,13,14,27,0.0,0,0,0,0
52,4978,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8813,-0.0321,2,46.1,2,0.0,0.0,0.0,0,0,14,18,32,0.0,0,0,0,0
53,4978,3078,1,0,1,3,0.0,1,0,0,0,0,0,0,0,1,1.9197,0.0384,1,47.2,2,0.0,0.0,0.0,0,0,14,18,32,0.0,0,0,0,0
54,4978,3015,2,0,2,4,0.5,1,0,0,0,0,0,0,0,3,1.9086,-0.0111,1,47.1,2,0.0,0.0,0.0,0,0,12,18,30,0.0,0,0,0,0
55,4976,3038,1,0,1,5,0.4,1,0,0,0,0,0,0,0,3,1.8397,-0.0689,2,48.8,2,0.0,0.0,0.0,0,0,22,23,45,0.0,0,0,0,0
56,4976,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9086,0.0689,2,46.9,2,0.0,0.0,0.0,0,0,23,25,48,0.0,0,0,0,0
57,4974,3135,1,0,1,4,0.6,1,0,0,0,0,0,0,0,3,1.9689,0.0603,1,48.6,2,0.0,0.0,0.0,0,0,23,25,48,0.0,0,0,0,0
58,4974,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9269,-0.042,1,47.8,2,0.0,0.0,0.0,0,0,25,28,53,0.0,0,0,0,0
59,4972,3035,2,0,2,5,0.1778,1,0,0,0,0,0,0,0,3,1.8792,-0.0477,1,47.7,2,0.0,0.0,0.0,0,0,25,28,53,0.0,0,0,0,0
60,4971,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7465,-0.1327,1,48.0,2,0.0,0.0,0.0,0,0,33,35,68,0.0,0,0,0,0
61,4969,3023,1,0,1,4,0.6,1,0,0,0,0,0,0,0,3,1.8337,0.0873,1,46.2,2,0.0,0.0,0.0,0,0,24,22,46,0.0,0,0,0,0
62,4968,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9142,0.0804,1,48.6,1,0.0,0.0,0.0,0,0,23,19,42,0.0,0,0,0,0
63,4967,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9133,-0.0009,1,47.8,1,0.0,0.0,0.0,0,0,23,19,42,0.0,0,0,0,0
64,4965,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8783,-0.035,1,48.7,1,0.0,0.0,0.0,0,0,23,19,42,0.0,0,0,0,0
65,4963,3007,2,0,2,6,0.8889,1,0,0,0,0,0,0,0,1,1.8704,-0.0079,1,47.5,1,0.0,0.0,0.0,0,0,13,14,27,0.0,0,0,0,0
66,4961,3037,1,0,1,5,0.96,2,0,0,0,0,0,0,0,1,1.8557,-0.0148,1,45.4,2,0.0,0.0,0.3333,0,0,15,18,33,0.0,0,0,0,0
67,4961,3043,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8498,-0.0059,2,48.4,2,0.0,0.0,0.3333,0,0,18,20,38,0.0,0,0,0,0
68,4960,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8372,-0.0125,1,46.2,2,0.0,0.0,0.4,0,0,16,17,33,0.0,0,0,0,0
69,4960,3038,1,0,1,5,0.4,1,0,0,0,0,0,0,0,3,1.8215,-0.0157,1,48.9,2,0.0,0.0,0.3333,0,0,16,17,33,0.0,0,0,0,0
70,4958,3025,1,0,1,5,1.0,1,0,0,0,0,0,0,0,3,1.9054,0.0839,1,47.4,2,0.0,0.0,0.4,0,0,14,14,28,0.0,0,0,0,0
71,4956,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8194,-0.086,2,47.9,2,0.0,0.0,0.4,0,0,16,16,32,0.0,0,0,0,0
72,4956,3092,3,0,3,5,2.0,1,0,0,0,0,0,0,0,1,1.9525,0.1331,1,48.0,2,0.0,0.0,0.2857,0,0,14,14,28,0.0,0,1,0,0
73,4955,3131,1,0,1,4,1.2,1,0,0,0,0,0,0,0,3,1.9334,-0.0191,1,46.8,2,0.0,0.0,0.25,0,0,22,20,42,0.0,0,0,0,0
74,4954,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9256,-0.0078,2,48.3,2,0.0,0.0,0.25,0,0,24,23,47,0.0,0,0,0,0
75,4953,3119,1,0,1,4,0.3333,1,0,0,0,0,0,0,0,1,1.9109,-0.0146,1,45.4,2,0.0,0.0,0.2222,0,0,24,23,47,0.0,0,0,0,0
76,4952,3039,1,0,1,5,0.16,1,0,0,0,0,0,0,0,1,1.914,0.0031,1,47.9,2,0.0,0.0,0.2222,0,0,25,25,50,0.0,0,0,0,0
77,4951,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9502,0.0362,2,46.4,1,0.0,0.0,0.0,0,0,25,24,49,0.0,0,0,0,0
78,4951,3078,1,0,1,3,0.2667,1,0,0,0,0,0,0,0,3,1.9436,-0.0065,1,47.3,1,0.0,0.0,0.0,0,0,25,24,49,0.0,0,0,0,0
79,4951,3092,2,0,2,4,0.25,1,0,0,0,0,0,0,0,3,1.8992,-0.0444,1,48.0,1,0.0,0.0,0.0,0,0,26,28,54,0.0,0,0,0,0
80,4950,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8861,-0.0131,2,48.4,1,0.0,0.0,0.0,0,0,28,25,53,0.0,0,0,0,0
81,4947,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7927,-0.0934,1,47.3,1,0.0,0.0,0.0,0,0,26,23,49,0.0,0,0,0,0
82,4947,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9057,0.113,1,45.9,1,0.0,0.0,0.0,0,0,26,23,49,0.0,0,0,0,0
83,4946,3105,1,0,1,5,0.3,1,0,0,0,0,0,0,0,3,1.9427,0.0371,1,48.5,1,0.0,0.0,0.0,0,0,18,17,35,0.0,0,0,0,0
84,4946,3000,1,0,1,4,1.0,1,0,0,0,0,0,0,0,3,1.9476,0.0049,1,47.3,1,0.0,0.0,0.0,0,0,18,16,34,0.0,0,0,0,0
85,4946,2956,2,0,2,5,1.3333,1,0,0,0,0,0,0,0,3,1.9872,0.0396,2,47.8,1,0.0,0.0,0.0,0,0,19,18,37,0.0,0,0,0,0
86,4946,3000,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9964,0.0092,2,47.4,1,0.0,0.0,0.0,0,0,23,21,44,0.0,0,0,0,0
87,4944,3079,1,0,1,4,1.5,1,0,0,0,0,0,0,0,3,1.9871,-0.0093,2,47.7,1,0.0,0.0,0.0,0,0,19,17,36,0.0,0,1,0,0
88,4942,3036,1,0,1,5,1.6,1,0,0,0,0,0,0,0,1,1.9932,0.0061,2,47.8,1,0.0,0.0,0.0,0,0,23,17,40,0.0,0,1,0,0
89,4941,3098,1,0,1,3,1.0,1,0,0,0,0,0,0,0,1,1.992,-0.0012,2,46.4,1,0.0,0.0,0.0,0,0,22,14,36,0.0,0,0,0,0
90,4941,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9941,0.0021,2,48.5,1,0.0,0.0,0.0,0,0,15,15,30,0.0,0,0,0,0
91,4941,3018,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9742,-0.0199,1,45.1,1,0.0,0.0,0.0,0,0,15,15,30,0.0,0,0,0,0
92,4941,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9127,-0.0614,1,48.5,1,0.0,0.0,0.0,0,0,16,19,35,0.0,0,0,0,0
93,4941,3046,3,0,3,5,0.7111,2,0,0,0,0,0,0,0,3,1.9219,0.0092,1,47.4,2,0.0,0.0,0.0,0,0,16,19,35,0.0,0,0,0,0
94,4940,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9438,0.0218,1,48.2,2,0.0,0.0,0.0,0,0,23,23,46,0.0,0,0,0,0
95,4938,2943,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9054,-0.0383,1,47.0,2,0.0,0.0,0.0,0,0,22,21,43,0.0,0,0,0,0
96,4937,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9352,0.0298,1,47.2,2,0.0,0.0,0.0,0,0,17,17,34,0.0,0,0,0,0
97,4935,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9713,0.0361,1,48.2,2,0.0,0.0,0.0,0,0,17,17,34,0.0,0,0,0,0
98,4934,2939,2,0,2,5,1.3333,1,0,0,0,0,0,0,0,3,1.9438,-0.0276,1,46.7,2,0.0,0.0,0.0,0,0,13,17,30,0.0,0,0,0,0
99,4933,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8618,-0.0819,1,48.7,2,0.0,0.0,0.0,0,0,16,23,39,0.0,0,0,0,0
100,4933,3073,3,0,3,5,1.28,1,0,0,0,0,0,0,0,3,1.7051,-0.1567,1,46.3,2,0.0,0.0,0.0,0,0,15,21,36,0.0,0,0,0,0
101,4933,2943,1,0,1,5,1.0,1,0,0,0,0,0,0,0,3,1.9489,0.2438,1,49.0,2,0.0,0.0,0.0,0,0,23,29,52,0.0,0,0,0,0
102,4933,3020,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.9705,0.0216,2,46.7,2,0.0,0.0,0.0,0,0,27,28,55,0.0,0,0,0,0
103,4931,3126,1,0,1,5,0.4,1,0,0,0,0,0,0,0,1,1.9468,-0.0236,2,47.4,2,0.0,0.0,0.0,0,0,28,33,61,0.0,0,0,0,0
104,4928,3105,2,0,2,5,0.3333,1,0,0,0,0,0,0,0,1,1.968,0.0212,2,48.2,1,0.0,0.0,0.0,0,0,21,33,54,0.0,0,0,0,0
105,4924,3085,1,0,1,4,0.6,1,0,0,0,0,0,0,0,3,1.9519,-0.0161,2,46.3,1,0.0,0.0,0.0,0,0,25,37,62,0.0,0,0,0,0
106,4922,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9161,-0.0358,2,47.9,1,0.0,0.0,0.0,0,0,28,35,63,0.0,0,0,0,0
107,4920,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8577,-0.0584,1,45.7,1,0.0,0.0,0.0,0,0,28,35,63,0.0,0,0,0,0
108,4919,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9246,0.067,1,48.7,1,0.0,0.0,0.0,0,0,28,35,63,0.0,0,0,0,0
109,4914,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9236,-0.001,1,47.7,1,0.0,0.0,0.0,0,0,25,28,53,0.0,0,0,0,0
110,4913,3053,2,0,2,5,0.48,1,0,0,0,0,0,0,0,1,1.8987,-0.0249,1,47.3,1,0.0,0.0,0.0,0,0,25,28,53,0.0,0,0,0,0
111,4911,3012,1,0,1,5,0.8889,1,0,0,0,0,0,0,0,1,1.945,0.0463,1,46.0,1,0.0,0.0,0.0,0,0,20,27,47,0.0,0,0,0,0
112,4908,2964,1,0,1,3,0.1667,1,0,0,0,0,0,0,0,1,1.9575,0.0125,2,47.0,1,0.0,0.0,0.0,0,0,18,30,48,0.0,0,0,0,0
113,4906,2961,2,0,2,5,2.0,1,0,0,0,0,0,0,0,1,1.9094,-0.0482,2,48.2,1,0.0,0.0,0.0,0,0,23,27,50,0.0,0,1,0,0
114,4904,2941,1,0,1,5,0.8889,1,0,0,0,0,0,0,0,2,1.9094,0.0,2,47.2,1,0.0,0.0,0.0,0,0,24,23,47,0.0,0,0,0,0
115,4903,2988,2,0,2,4,1.0,1,0,0,0,0,0,0,0,1,1.9369,0.0276,2,47.8,1,0.0,0.0,0.0,0,0,24,24,48,0.0,0,0,0,0
116,4902,2978,2,0,2,5,0.0,1,0,0,0,0,0,0,0,1,1.9576,0.0206,2,46.9,1,0.0,0.0,0.0,0,0,22,26,48,0.0,0,0,0,0
117,4899,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957,-0.0005,2,47.6,1,0.0,0.0,0.0,0,0,27,30,57,0.0,0,0,0,0
118,4898,3063,1,0,1,5,0.2,1,0,0,0,0,0,0,0,3,1.9968,0.0397,1,47.8,1,0.0,0.0,0.0,0,0,27,30,57,0.0,0,0,0,0
119,4898,2888,2,0,2,4,1.125,1,0,0,0,0,0,0,0,3,1.9875,-0.0093,1,45.8,1,0.0,0.0,0.0,0,0,30,35,65,0.0,0,0,0,0
120,4898,3099,1,0,1,5,0.6,1,0,0,0,0,0,0,0,1,1.9902,0.0027,2,47.1,1,0.0,0.0,0.0,0,0,32,41,73,0.0,0,0,0,0
121,4898,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9794,-0.0108,2,46.0,1,0.0,0.0,0.0,0,0,32,35,67,0.0,0,0,0,0
122,4898,2908,1,0,1,5,0.2,1,0,0,0,0,0,0,0,1,1.9919,0.0125,1,47.9,1,0.0,0.0,0.0,0,0,29,29,58,0.0,0,0,0,0
123,4897,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9943,0.0025,1,45.7,1,0.0,0.0,0.0,0,0,26,28,54,0.0,0,0,0,0
124,4896,3009,1,0,1,5,1.6,1,0,0,0,0,0,0,0,1,1.9446,-0.0497,1,48.7,1,0.0,0.0,0.0,0,0,22,25,47,0.0,0,1,0,0
125,4895,3061,1,0,1,4,0.6667,1,0,0,0,0,0,0,0,3,1.9629,0.0183,1,46.9,1,0.0,0.0,0.0,0,0,19,20,39,0.0,0,0,0,0
126,4893,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9386,-0.0243,2,47.3,1,0.0,0.0,0.0,0,0,19,21,40,0.0,0,0,0,0
127,4891,3013,2,0,2,5,0.6667,1,0,0,0,0,0,0,0,3,1.9419,0.0033,1,47.7,1,0.0,0.0,0.0,0,0,14,17,31,0.0,0,0,0,0
128,4890,3008,2,0,2,4,1.2,1,0,0,0,0,0,0,0,3,1.9788,0.0369,1,46.6,1,0.0,0.0,0.0,0,0,19,29,48,0.0,0,0,0,0
129,4890,2999,1,0,1,5,0.5714,1,0,0,0,0,0,0,0,3,1.9698,-0.0089,2,48.1,1,0.0,0.0,0.0,0,0,19,28,47,0.0,0,0,0,0
130,4889,2993,1,0,1,5,0.64,2,0,0,0,0,0,0,0,3,1.9628,-0.0071,2,45.7,2,0.0,0.0,0.0,0,0,21,29,50,0.0,0,0,0,0
131,4889,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9788,0.016,2,47.7,2,0.0,0.0,0.0,0,0,19,32,51,0.0,0,0,0,0
132,4889,2996,2,0,2,5,1.2,1,0,0,0,0,0,0,0,1,1.9841,0.0053,1,46.4,2,0.0,0.0,0.0,0,0,19,32,51,0.0,0,0,0,0
133,4889,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9899,0.0058,1,47.0,2,0.0,0.0,0.0,0,0,19,33,52,0.0,0,0,0,0
134,4889,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9167,-0.0732,1,46.6,2,0.0,0.0,0.0,0,0,19,33,52,0.0,0,0,0,0
135,4889,3034,2,0,2,5,0.2667,1,0,0,0,0,0,0,0,0,1.8956,-0.0211,1,45.3,2,0.0,0.0,0.0,0,0,18,33,51,0.0,0,0,0,0
136,4888,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9678,0.0722,1,47.5,2,0.0,0.0,0.0,0,0,17,34,51,0.0,0,0,0,0
137,4887,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9628,-0.005,1,46.0,2,0.0,0.0,0.0,0,0,17,34,51,0.0,0,0,0,0
138,4886,3016,3,0,3,3,1.3333,1,0,0,0,0,0,0,0,3,1.9888,0.026,1,48.0,2,0.0,0.0,0.0,0,0,12,22,34,0.0,0,0,0,0
139,4883,2981,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.9661,-0.0227,1,45.7,2,0.0,0.0,0.0,0,0,13,22,35,0.0,0,0,0,0
140,4882,2979,1,0,1,4,1.5,1,0,0,0,0,0,0,0,3,1.9622,-0.0038,2,47.9,2,0.0,0.0,0.0,0,0,9,21,30,0.0,0,1,0,0
141,4880,2961,1,0,1,5,0.6667,1,0,0,0,0,0,0,0,3,1.9638,0.0015,2,45.7,1,0.0,0.0,0.0,0,0,12,13,25,0.0,0,0,0,0
142,4879,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9542,-0.0096,2,47.6,1,0.0,0.0,0.0,0,0,13,15,28,0.0,0,0,0,0
143,4877,3068,2,0,2,5,0.48,1,0,0,0,0,0,0,0,3,1.975,0.0208,1,45.8,1,0.0,0.0,0.0,0,0,10,13,23,0.0,0,0,0,0
144,4875,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9946,0.0196,1,47.8,1,0.0,0.0,0.0,0,0,16,17,33,0.0,0,0,0,0
145,4872,3062,2,0,2,4,1.5,1,0,0,0,0,0,0,0,1,1.9888,-0.0058,1,46.3,1,0.0,0.0,0.0,0,0,16,17,33,0.0,0,1,0,0
146,4871,2964,1,0,1,5,0.8,1,0,0,0,0,0,0,0,1,1.9893,0.0005,1,46.3,1,0.0,0.0,0.0,0,0,19,14,33,0.0,0,0,0,0
147,4866,3009,1,0,1,5,0.6,1,0,0,0,0,0,0,0,1,1.9914,0.0021,2,46.7,1,0.0,0.0,0.0,0,0,22,15,37,0.0,0,0,0,0
148,4865,2932,2,0,2,5,0.8,2,0,0,0,0,0,0,0,1,1.9932,0.0017,2,46.7,2,0.0,0.0,0.0,0,0,26,17,43,0.0,0,0,0,0
149,4863,3080,2,0,2,5,0.5333,1,0,0,0,0,0,0,0,1,1.9667,-0.0265,2,47.2,2,0.0,0.0,0.0,0,0,25,18,43,0.0,0,0,0,0
