window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
17,5000,3017,2,0,2,3,0.6667,1,0,0,0,0,0,0,0,1,1.8246,-0.1059,1,43.8,2,1.0,1.0,0.0,0,0,24,30,54,0.0,0,0,0,0
18,5000,2956,1,0,1,5,0.3556,1,0,0,0,0,0,0,0,3,1.8288,0.0041,1,44.1,2,1.0,1.0,0.0,0,0,28,31,59,0.0,0,0,0,0
19,5000,3080,2,0,2,5,0.5333,3,0,0,0,0,0,0,0,3,1.9142,0.0854,2,45.5,3,1.0,1.0,0.0,0,0,30,32,62,0.0,1,0,0,1
20,5000,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.944,0.0298,2,45.0,3,1.0,1.0,0.0,0,0,30,37,67,0.0,0,0,0,1
21,5000,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9412,-0.0028,1,45.7,3,1.0,1.0,0.0,0,0,30,37,67,0.0,0,0,0,1
22,5000,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8962,-0.045,1,46.8,3,1.0,1.0,0.0,0,0,30,37,67,0.0,0,0,0,1
23,5000,3053,1,0,1,4,1.5,1,0,0,0,0,0,0,0,3,1.9369,0.0407,1,48.0,3,1.0,1.0,0.0,0,0,30,37,67,0.0,0,1,0,1
24,5000,3063,2,0,2,4,2.0,1,0,0,0,0,0,0,0,3,1.9612,0.0243,1,47.5,3,1.0,1.0,0.0,0,0,23,29,52,0.0,0,1,0,1
25,5000,3108,2,0,2,5,1.2,2,0,0,0,0,0,0,0,3,1.9494,-0.0119,2,47.1,3,1.0,1.0,0.0,0,0,25,30,55,0.0,0,0,0,1
26,5000,3039,1,0,1,4,0.6,1,0,0,0,0,0,0,0,3,1.97,0.0206,2,48.9,3,0.0,0.0,0.0,0,0,25,35,60,0.0,0,0,0,1
27,4999,3040,1,0,1,5,0.6857,1,0,0,0,0,0,0,0,3,1.9776,0.0076,2,48.6,3,0.0,0.0,0.0,0,0,28,37,65,0.0,0,0,0,1
28,4999,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9859,0.0083,2,51.5,3,0.0,0.0,0.0,0,0,27,36,63,0.0,0,0,0,1
29,4999,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9907,0.0049,1,50.1,3,0.0,0.0,0.0,0,0,22,32,54,0.0,0,0,0,1
30,4998,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9837,-0.007,1,50.9,2,0.0,0.0,0.0,0,0,16,14,30,0.0,0,0,0,0
31,4998,3068,5,0,5,5,1.6,1,0,0,0,0,0,0,0,3,1.9712,-0.0125,1,51.6,2,0.0,0.0,0.0,0,0,16,14,30,0.0,0,1,0,0
32,4996,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9123,-0.0589,1,49.8,2,0.0,0.0,0.0,0,0,22,23,45,0.0,0,0,0,0
33,4996,3032,1,0,1,4,0.75,1,0,0,0,0,0,0,0,3,1.9038,-0.0085,1,51.4,2,0.0,0.0,0.0,0,0,22,23,45,0.0,0,0,0,0
34,4996,3173,1,0,1,5,1.2,2,0,0,0,0,0,0,0,3,1.8449,-0.0589,1,52.7,2,0.0,0.0,0.0,0,0,22,26,48,0.0,0,0,0,0
35,4993,3092,2,0,2,5,1.2,2,0,0,0,0,0,0,0,3,1.8927,0.0479,2,51.5,2,0.0,0.0,0.0,0,0,22,27,49,0.0,0,0,0,0
36,4993,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9797,0.087,2,52.6,2,0.0,0.0,0.0,0,0,20,26,46,0.0,0,0,0,0
37,4990,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9667,-0.013,1,52.5,2,0.0,0.0,0.0,0,0,17,24,41,0.0,0,0,0,0
38,4989,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.977,0.0103,1,52.5,2,0.0,0.0,0.0,0,0,12,22,34,0.0,0,0,0,0
39,4988,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9893,0.0123,1,53.2,2,0.0,0.0,0.0,0,0,12,22,34,0.0,0,0,0,0
40,4988,3049,2,0,2,4,0.8,1,0,0,0,0,0,0,0,3,1.9345,-0.0548,1,52.2,2,0.0,0.0,0.0,0,0,12,22,34,0.0,0,0,0,0
41,4986,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9319,-0.0025,1,52.4,2,0.0,0.0,0.0,0,0,12,30,42,0.0,0,0,0,0
42,4986,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9,-0.0319,1,52.4,2,0.0,0.0,0.0,0,0,9,25,34,0.0,0,0,0,0
43,4985,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8444,-0.0556,1,56.2,2,0.0,0.0,0.0,0,0,9,25,34,0.0,0,0,0,0
44,4985,3043,2,0,2,5,0.6667,1,0,0,0,0,0,0,0,3,1.8051,-0.0393,1,56.0,2,0.0,0.0,0.0,0,0,8,22,30,0.0,0,0,0,0
45,4984,3095,1,0,1,4,1.5,1,0,0,0,0,0,0,0,3,1.8805,0.0754,1,55.4,2,0.0,0.0,0.0,0,0,6,21,27,0.0,0,1,0,0
46,4982,3023,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,3,1.8735,-0.007,2,54.3,1,0.0,0.0,0.0,0,0,2,14,16,0.0,0,0,0,0
47,4982,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.853,-0.0205,2,55.3,1,0.0,0.0,0.0,0,0,3,16,19,0.0,0,0,0,0
48,4980,3116,1,0,1,5,1.1429,1,0,0,0,0,0,0,0,3,1.8861,0.0331,1,54.2,1,0.0,0.0,0.0,0,0,3,16,19,0.0,0,0,0,0
49,4980,3072,2,0,2,5,0.8,1,0,0,0,0,0,0,0,3,1.969,0.0829,1,54.4,1,0.0,0.0,0.0,0,0,8,18,26,0.0,0,0,0,0
50,4980,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.997,0.0279,2,48.6,1,0.0,0.0,0.0,0,0,10,25,35,0.0,0,0,0,0
51,4979,3129,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9543,-0.0427,1,50.9,1,0.0,0.0,0.0,0,0,10,17,27,0.0,0,0,0,0
52,4977,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9419,-0.0124,1,46.2,1,0.0,0.0,0.0,0,0,11,20,31,0.0,0,0,0,0
53,4977,3083,1,0,1,4,0.5,1,0,0,0,0,0,0,0,3,1.9304,-0.0115,1,47.6,1,0.0,0.0,0.0,0,0,11,20,31,0.0,0,0,0,0
54,4977,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9574,0.027,1,48.1,1,0.0,0.0,0.0,0,0,12,22,34,0.0,0,0,0,0
55,4977,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.966,0.0086,1,47.7,1,0.0,0.0,0.0,0,0,10,20,30,0.0,0,0,0,0
56,4976,2962,3,0,3,5,1.2,1,0,0,0,0,0,0,0,3,1.9125,-0.0535,1,46.9,1,0.0,0.0,0.0,0,0,10,16,26,0.0,0,0,0,0
57,4975,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8944,-0.0181,1,46.8,1,0.0,0.0,0.0,0,0,16,29,45,0.0,0,0,0,0
58,4973,3115,1,0,1,5,0.6857,1,0,0,0,0,0,0,0,3,1.9152,0.0208,1,48.3,1,0.0,0.0,0.0,0,0,16,29,45,0.0,0,0,0,0
59,4973,2979,1,0,1,4,0.8571,1,0,0,0,0,0,0,0,3,1.922,0.0068,1,47.2,1,0.0,0.0,0.0,0,0,14,31,45,0.0,0,0,0,0
60,4972,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9357,0.0137,2,48.6,1,0.0,0.0,0.0,0,0,15,28,43,0.0,0,0,0,0
61,4970,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9202,-0.0155,1,46.7,1,0.0,0.0,0.0,0,0,15,28,43,0.0,0,0,0,0
62,4969,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.906,-0.0142,1,48.0,1,0.0,0.0,0.0,0,0,14,25,39,0.0,0,0,0,0
63,4968,2998,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.861,-0.0451,1,48.1,1,0.0,0.0,0.0,0,0,14,25,39,0.0,0,0,0,0
64,4966,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8834,0.0224,1,48.0,1,0.0,0.0,0.0,0,0,13,23,36,0.0,0,0,0,0
65,4966,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9698,0.0865,1,48.3,1,0.0,0.0,0.0,0,0,13,23,36,0.0,0,0,0,0
66,4965,3101,1,0,1,5,0.6,1,0,0,0,0,0,0,0,3,1.9699,0.0001,1,47.2,1,0.0,0.0,0.0,0,0,13,23,36,0.0,0,0,0,0
67,4961,3091,5,0,5,5,1.0,1,0,0,0,0,0,0,0,3,1.9824,0.0125,1,49.0,1,0.0,0.0,0.0,0,0,8,12,20,0.0,0,0,0,0
68,4960,2974,1,0,1,5,2.0,1,0,0,0,0,0,0,0,3,1.9634,-0.0189,2,47.4,1,0.0,0.0,0.0,0,0,23,25,48,0.0,0,1,0,0
69,4960,3149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9403,-0.0232,2,48.0,1,0.0,0.0,0.0,0,0,21,21,42,0.0,0,0,0,0
70,4960,3028,1,0,1,5,1.2,1,0,0,0,0,0,0,0,3,1.9784,0.0381,1,47.2,1,0.0,0.0,0.0,0,0,18,17,35,0.0,0,0,0,0
71,4959,3035,1,0,1,5,0.7111,1,0,0,0,0,0,0,0,2,1.9846,0.0062,1,47.7,1,0.0,0.0,0.0,0,0,21,18,39,0.0,0,0,0,0
72,4957,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.976,-0.0086,2,48.5,1,0.0,0.0,0.0,0,0,22,26,48,0.0,0,0,0,0
73,4954,3079,1,0,1,5,1.0667,1,0,0,0,0,0,0,0,3,1.9193,-0.0567,1,47.1,1,0.0,0.0,0.0,0,0,22,26,48,0.0,0,0,0,0
74,4951,3008,1,0,1,4,1.3333,1,0,0,0,0,0,0,0,3,1.981,0.0617,1,49.1,1,0.0,0.0,0.0,0,0,22,32,54,0.0,0,0,0,0
75,4946,3088,2,0,2,5,0.6857,1,0,0,0,0,0,0,0,1,1.9591,-0.0219,2,45.2,1,0.0,0.0,0.0,0,0,23,37,60,0.0,0,0,0,0
76,4943,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9299,-0.0291,2,48.3,1,0.0,0.0,0.0,0,0,30,41,71,0.0,0,0,0,0
77,4941,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9742,0.0442,1,46.7,1,0.0,0.0,0.0,0,0,28,37,65,0.0,0,0,0,0
78,4937,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9626,-0.0116,1,47.1,1,0.0,0.0,0.0,0,0,13,24,37,0.0,0,0,0,0
79,4935,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9622,-0.0003,1,47.6,1,0.0,0.0,0.0,0,0,12,24,36,0.0,0,0,0,0
80,4930,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9887,0.0265,1,47.7,1,0.0,0.0,0.0,0,0,12,24,36,0.0,0,0,0,0
81,4928,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.962,-0.0267,1,48.7,1,0.0,0.0,0.0,0,0,9,23,32,0.0,0,0,0,0
82,4926,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9457,-0.0163,1,45.6,1,0.0,0.0,0.0,0,0,8,15,23,0.0,0,0,0,0
83,4926,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9401,-0.0056,1,47.8,1,0.0,0.0,0.0,0,0,8,15,23,0.0,0,0,0,0
84,4925,2924,3,0,3,5,2.0,1,0,0,0,0,0,0,0,1,1.8962,-0.0439,1,48.2,1,0.0,0.0,0.0,0,0,8,9,17,0.0,0,2,0,0
85,4922,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8783,-0.0179,1,47.6,1,0.0,0.0,0.0,0,0,11,6,17,0.0,0,0,0,0
86,4922,3074,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,3,1.9251,0.0468,1,48.1,1,0.0,0.0,0.0,0,0,4,2,6,0.0,0,0,0,0
87,4922,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9612,0.0361,1,46.6,1,0.0,0.0,0.0,0,0,8,4,12,0.0,0,0,0,0
88,4921,3091,1,0,1,5,1.0,2,0,0,0,0,0,0,0,3,1.9822,0.021,1,47.2,2,0.0,0.0,0.0,0,0,8,4,12,0.0,0,0,0,0
89,4920,3027,1,0,1,5,1.6,1,0,0,0,0,0,0,0,1,1.9217,-0.0605,1,47.2,2,0.0,0.0,0.0,0,0,14,6,20,0.0,0,1,0,0
90,4919,3159,1,0,1,5,1.0,1,0,0,0,0,0,0,0,3,1.9358,0.014,2,46.9,2,0.0,0.0,0.0,0,0,17,7,24,0.0,0,0,0,0
91,4918,3014,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.9111,-0.0247,2,47.7,2,0.0,0.0,0.0,0,0,20,10,30,0.0,0,0,0,0
92,4918,3016,1,0,1,3,0.2857,1,0,0,0,0,0,0,0,3,1.8897,-0.0214,2,47.4,2,0.0,0.0,0.0,0,0,21,13,34,0.0,0,0,0,0
93,4918,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8676,-0.0221,2,47.2,2,0.0,0.0,0.0,0,0,24,17,41,0.0,0,0,0,0
94,4917,3060,1,0,1,3,0.6667,2,0,0,0,0,0,0,0,3,1.887,0.0194,1,46.9,2,0.0,0.0,0.0,0,0,24,17,41,0.0,0,0,0,0
95,4917,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9299,0.043,1,47.9,2,0.0,0.0,0.0,0,0,23,16,39,0.0,0,0,0,0
96,4917,3144,3,0,3,5,1.3333,1,0,0,0,0,0,0,0,1,1.9506,0.0207,1,45.8,2,0.0,0.0,0.0,0,0,23,16,39,0.0,0,0,0,0
97,4917,3072,2,0,2,5,0.6,1,0,0,0,0,0,0,0,1,1.9592,0.0086,1,47.8,2,0.0,0.0,0.0,0,0,26,20,46,0.0,0,0,0,0
98,4917,3070,2,0,2,4,2.0,2,0,0,0,0,0,0,0,3,1.9981,0.0389,2,46.3,2,0.0,0.0,0.1818,0,0,31,27,58,0.0,0,1,0,0
99,4916,3024,3,0,3,5,1.5,1,0,0,0,0,0,0,0,3,1.9671,-0.031,2,48.2,2,0.0,0.0,0.1538,0,0,24,31,55,0.0,0,1,0,0
100,4915,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9576,-0.0095,2,45.9,2,0.0,0.0,0.1667,0,0,28,36,64,0.0,0,0,0,0
101,4914,2994,1,0,1,5,0.9,1,0,0,0,0,0,0,0,3,1.9372,-0.0203,1,48.2,2,0.0,0.0,0.1667,0,0,25,33,58,0.0,0,0,0,0
102,4912,3043,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.944,0.0068,1,47.1,2,0.0,0.0,0.1667,0,0,26,32,58,0.0,0,0,0,0
103,4911,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9506,0.0065,2,46.8,2,0.0,0.0,0.1667,0,0,28,34,62,0.0,0,0,0,0
104,4911,3027,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,3,1.9108,-0.0398,1,48.8,2,0.0,0.0,0.1538,0,0,28,34,62,0.0,0,0,0,0
105,4910,2956,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9612,0.0505,1,47.5,2,0.0,0.0,0.1667,0,0,25,32,57,0.0,0,0,0,0
106,4908,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9855,0.0242,1,47.1,2,0.0,0.0,0.1667,0,0,25,32,57,0.0,0,0,0,0
107,4906,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9527,-0.0328,1,46.9,2,0.0,0.0,0.2222,0,0,18,26,44,0.0,0,0,0,0
108,4905,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9958,0.0431,1,48.1,2,0.0,0.0,0.25,0,0,16,21,37,0.0,0,0,0,0
109,4905,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9958,0.0,1,47.0,1,0.0,0.0,0.0,0,0,12,12,24,0.0,0,0,0,0
110,4903,3087,1,0,1,5,0.2,1,0,0,0,0,0,0,0,3,1.9966,0.0008,1,46.8,1,0.0,0.0,0.0,0,0,5,6,11,0.0,0,0,0,0
111,4901,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9502,-0.0464,1,48.6,1,0.0,0.0,0.0,0,0,8,7,15,0.0,0,0,0,0
112,4901,2927,1,0,1,5,2.0,1,0,0,0,0,0,0,0,3,1.8674,-0.0829,1,45.9,1,0.0,0.0,0.0,0,0,6,5,11,0.0,0,1,0,0
113,4901,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.913,0.0456,1,48.1,1,0.0,0.0,0.0,0,0,5,5,10,0.0,0,0,0,0
114,4901,2964,3,0,3,3,1.3333,1,0,0,0,0,0,0,0,3,1.9636,0.0507,1,46.6,1,0.0,0.0,0.0,0,0,5,5,10,0.0,0,0,0,0
115,4900,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9493,-0.0143,1,48.3,1,0.0,0.0,0.0,0,0,8,9,17,0.0,0,0,0,0
116,4900,2987,2,0,2,5,1.3333,1,0,0,0,0,0,0,0,1,1.9855,0.0361,1,47.9,1,0.0,0.0,0.0,0,0,8,9,17,0.0,0,0,0,0
117,4898,2981,1,0,1,3,0.0,1,0,0,0,0,0,0,0,1,1.9639,-0.0216,1,47.1,1,0.0,0.0,0.0,0,0,9,15,24,0.0,0,0,0,0
118,4898,3020,1,0,1,5,0.3429,1,0,0,0,0,0,0,0,3,1.9597,-0.0042,2,46.4,1,0.0,0.0,0.0,0,0,10,16,26,0.0,0,0,0,0
119,4898,3110,2,0,2,5,1.2,1,0,0,0,0,0,0,0,3,1.8877,-0.072,2,46.6,1,0.0,0.0,0.0,0,0,10,23,33,0.0,0,0,0,0
120,4897,2962,3,0,3,5,2.0,2,0,0,0,0,0,0,0,3,1.9205,0.0328,2,47.4,2,0.0,0.0,0.1538,0,0,15,32,47,0.0,0,1,0,0
121,4894,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.902,-0.0185,2,46.6,2,0.0,0.0,0.1667,0,0,15,38,53,0.0,0,0,0,0
122,4892,2957,2,0,2,5,1.0,1,0,0,0,0,0,0,0,1,1.9733,0.0713,1,46.9,2,0.0,0.0,0.1429,0,0,15,38,53,0.0,0,0,0,0
123,4888,3110,1,0,1,5,1.4286,1,0,0,0,0,0,0,0,1,1.9668,-0.0065,1,46.5,2,0.0,0.0,0.1429,0,0,18,38,56,0.0,0,0,0,0
124,4887,3033,1,0,1,4,1.125,1,0,0,0,0,0,0,0,1,1.9569,-0.0099,2,46.5,2,0.0,0.0,0.1333,0,0,22,41,63,0.0,0,0,0,0
125,4883,2977,3,0,3,5,1.0,2,0,0,0,0,0,0,0,1,1.972,0.0151,2,47.7,2,0.0,0.0,0.1429,0,0,19,38,57,0.0,0,0,0,0
126,4879,3016,1,0,1,4,0.3333,1,0,0,0,0,0,0,0,3,1.9733,0.0014,2,46.8,2,0.0,0.0,0.1333,0,0,29,46,75,0.0,0,0,0,0
127,4877,2966,1,0,1,3,0.3333,2,0,0,0,0,0,0,0,3,1.9875,0.0141,2,48.0,2,0.0,0.0,0.1538,0,0,30,44,74,0.0,0,0,0,0
128,4871,3029,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.9656,-0.0218,2,46.9,2,0.0,0.0,0.1538,0,0,32,46,78,0.0,0,0,0,0
129,4869,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.977,0.0114,2,47.3,2,0.0,0.0,0.1538,0,0,35,48,83,0.0,0,0,0,0
130,4868,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9544,-0.0226,1,47.6,2,0.0,0.0,0.1667,0,0,31,42,73,0.0,0,0,0,0
131,4868,3022,1,0,1,5,0.2,1,0,0,0,0,0,0,0,3,1.9808,0.0264,1,47.9,2,0.0,0.0,0.0,0,0,27,32,59,0.0,0,0,0,0
132,4867,2952,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.9251,-0.0557,1,46.2,2,0.0,0.0,0.0,0,0,30,35,65,0.0,0,0,0,0
133,4863,2966,2,0,2,5,1.0,1,0,0,0,0,0,0,0,3,1.9314,0.0063,2,48.1,2,0.0,0.0,0.0,0,0,28,36,64,0.0,0,0,0,0
134,4859,3083,1,0,1,4,0.4,1,0,0,0,0,0,0,0,3,1.9363,0.0049,2,46.2,2,0.0,0.0,0.0,0,0,30,40,70,0.0,0,0,0,0
135,4858,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9562,0.0199,2,46.3,2,0.0,0.0,0.0,0,0,30,41,71,0.0,0,0,0,0
136,4854,2982,3,0,3,5,1.5,1,0,0,0,0,0,0,0,3,1.9794,0.0233,1,47.4,2,0.0,0.0,0.0,0,0,20,26,46,0.0,0,1,0,0
137,4851,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9626,-0.0168,1,46.7,2,0.0,0.0,0.0,0,0,24,26,50,0.0,0,0,0,0
138,4847,2859,2,0,2,5,1.6,1,0,0,0,0,0,0,0,3,1.9641,0.0014,1,47.1,1,0.0,0.0,0.0,0,0,21,22,43,0.0,0,1,0,0
139,4842,2906,1,0,1,5,1.1429,1,0,0,0,0,0,0,0,3,1.9742,0.0101,1,46.5,1,0.0,0.0,0.0,0,0,23,27,50,0.0,0,0,0,0
140,4837,3102,2,0,2,5,1.6,1,0,0,0,0,0,0,0,3,1.9362,-0.038,2,47.5,1,0.0,0.0,0.0,0,0,24,33,57,0.0,0,1,0,0
141,4837,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8742,-0.062,2,46.0,1,0.0,0.0,0.0,0,0,26,37,63,0.0,0,0,0,0
142,4835,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8512,-0.023,1,45.9,1,0.0,0.0,0.0,0,0,23,34,57,0.0,0,0,0,0
143,4833,3121,1,0,1,4,1.3333,2,0,0,0,0,0,0,0,3,1.65,-0.2012,1,48.6,2,0.0,0.0,0.0,0,0,21,32,53,0.0,0,0,0,0
144,4833,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8256,0.1756,1,46.9,2,0.0,0.0,0.0,0,0,17,26,43,0.0,0,0,0,0
145,4833,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9313,0.1057,1,47.7,2,0.0,0.0,0.0,0,0,16,22,38,0.0,0,0,0,0
146,4833,2949,1,0,1,5,1.2,3,0,0,0,0,0,0,0,3,1.8732,-0.0581,1,47.5,3,0.0,0.0,0.0,0,0,16,22,38,0.0,1,0,0,1
147,4833,2961,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,3,1.9219,0.0487,1,47.6,3,0.0,0.0,0.0,0,0,13,20,33,0.0,0,0,0,1
148,4830,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8801,-0.0418,2,47.4,3,0.0,0.0,0.0,0,0,15,22,37,0.0,0,0,0,1
149,4830,2957,1,0,1,4,2.0,1,0,0,0,0,0,0,0,3,1.9603,0.0803,1,46.2,3,0.0,0.0,0.0,0,0,10,15,25,0.0,0,1,0,1
150,4830,3012,2,0,2,5,1.6667,2,0,0,0,0,0,0,0,3,1.981,0.0207,1,46.9,3,0.0,0.0,0.0,0,0,11,9,20,0.0,0,1,0,1
