seed,cycle_id,cycle_type,step_start,step_end,node_id
2024,0,C→Dust→B→C,98,1684,6
2024,1,C→Dust→B→C,1684,3651,6
2024,2,C→Dust→A→C,36,1626,11
2024,3,C→Dust→B→C,121,3501,20
2024,4,C→Dust→B→C,84,2008,23
2024,5,C→Dust→B→C,2008,5051,23
2024,6,C→Dust→A→C,72,2669,164
2024,7,C→Dust→B→C,1860,2669,42
2024,8,C→Dust→A→C,2669,3388,42
2024,9,C→Dust→B→C,2294,2705,172
2024,10,C→Dust→B→C,2705,4763,172
2024,11,C→Dust→B→C,360,2421,183
2024,12,C→Dust→B→C,96,4784,187
2024,13,C→Dust→B→C,4784,5286,187
2024,14,C→Dust→A→C,255,2009,191
2024,15,C→Dust→B→C,201,3549,68
2024,16,C→Dust→B→C,162,840,85
2024,17,C→Dust→A→C,840,1535,85
2024,18,C→Dust→A→C,1535,2421,85
2024,19,C→Dust→B→C,117,4727,92
2024,20,C→Dust→B→C,454,1860,103
2024,21,C→Dust→B→C,2186,3368,120
2024,22,C→Dust→B→C,1728,4263,1
2024,23,C→Dust→A→C,623,1653,129
2024,24,C→Dust→A→C,1653,2718,129
2024,25,C→Dust→A→C,2718,2792,129
2024,26,C→Dust→A→C,2792,4727,129
2024,27,C→Dust→A→C,36,2506,16
2024,28,C→Dust→A→C,2506,3400,16
2024,29,C→Dust→A→C,3400,4536,16
2024,30,C→Dust→A→C,4536,4930,16
2024,31,C→Dust→B→C,2368,2712,29
2024,32,C→Dust→B→C,2712,5131,29
2024,33,C→Dust→B→C,57,4173,33
2024,34,C→Dust→A→C,1889,3577,35
2024,35,C→Dust→A→C,3577,4763,35
2024,36,C→Dust→B→C,3946,4930,161
2024,37,C→Dust→A→C,272,3865,162
2024,38,C→Dust→A→C,3865,4923,162
2024,39,C→Dust→A→C,272,2631,163
2024,40,C→Dust→A→C,2631,3534,163
2024,41,C→Dust→A→C,3534,3818,163
2024,42,C→Dust→A→C,189,3691,170
2024,43,C→Dust→B→C,3691,4357,170
2024,44,C→Dust→A→C,114,2008,44
2024,45,C→Dust→A→C,669,2200,178
2024,46,C→Dust→A→C,2200,3651,178
