seed,cycle_id,cycle_type,step_start,step_end,node_id
7,57,C→Dust→A→C,3715,4085,18
7,58,C→Dust→A→C,4085,4817,18
7,59,C→Dust→B→C,1927,3285,32
7,60,C→Dust→B→C,81,2597,166
7,61,C→Dust→B→C,2597,5067,166
7,62,C→Dust→A→C,54,1238,170
7,63,C→Dust→B→C,1238,4451,170
7,64,C→Dust→B→C,173,3757,61
7,65,C→Dust→A→C,1576,4060,193
7,66,C→Dust→A→C,87,4161,73
7,67,C→Dust→B→C,126,2537,113
7,68,C→Dust→B→C,2537,4761,113
7,69,C→Dust→A→C,180,924,118
7,70,C→Dust→B→C,924,4747,118
7,71,C→Dust→B→C,141,4146,130
7,72,C→Dust→A→C,4146,4675,130
7,73,C→Dust→B→C,3061,4633,134
7,74,C→Dust→B→C,4633,5141,134
7,75,C→Dust→A→C,285,1496,141
7,76,C→Dust→A→C,1496,4086,141
7,77,C→Dust→A→C,4086,4913,141
7,78,C→Dust→A→C,60,1856,16
7,79,C→Dust→B→C,1530,2095,22
7,80,C→Dust→B→C,2095,2911,22
7,81,C→Dust→A→C,198,838,25
7,82,C→Dust→A→C,144,840,153
7,83,C→Dust→B→C,840,2234,153
7,84,C→Dust→B→C,2234,3604,153
7,85,C→Dust→A→C,162,2712,29
7,86,C→Dust→A→C,2712,3121,29
7,87,C→Dust→A→C,3121,3318,29
7,88,C→Dust→A→C,3318,4582,29
7,89,C→Dust→B→C,273,1159,169
7,90,C→Dust→A→C,55,3006,172
7,91,C→Dust→A→C,817,1440,173
7,92,C→Dust→A→C,184,1130,184
7,93,C→Dust→B→C,2361,3145,184
7,94,C→Dust→A→C,3145,4568,184
7,95,C→Dust→B→C,138,2361,196
7,96,C→Dust→A→C,2361,3051,196
7,97,C→Dust→A→C,294,3431,91
7,98,C→Dust→A→C,102,993,6
7,99,C→Dust→A→C,993,3050,6
7,100,C→Dust→A→C,188,1558,7
7,101,C→Dust→A→C,1558,2809,7
7,102,C→Dust→B→C,165,1950,12
7,103,C→Dust→B→C,1950,3318,12
7,104,C→Dust→A→C,115,2628,21
7,105,C→Dust→A→C,162,3026,33
7,106,C→Dust→A→C,109,2027,49
7,107,C→Dust→A→C,2027,2537,49
7,108,C→Dust→B→C,2537,3699,49
7,109,C→Dust→B→C,3699,4675,49
7,110,C→Dust→B→C,848,3608,52
7,111,C→Dust→A→C,1440,2818,66
7,112,C→Dust→A→C,319,911,69
7,113,C→Dust→B→C,911,2975,69
7,114,C→Dust→A→C,2975,3392,69
7,115,C→Dust→A→C,3392,3545,69
7,116,C→Dust→A→C,817,5067,71
7,117,C→Dust→B→C,350,1412,72
7,118,C→Dust→B→C,1412,4237,72
7,119,C→Dust→A→C,2295,4615,80
7,120,C→Dust→A→C,189,2911,85
7,121,C→Dust→A→C,3105,4698,85
7,122,C→Dust→B→C,280,4319,97
7,123,C→Dust→A→C,180,679,117
7,124,C→Dust→A→C,679,2494,117
7,125,C→Dust→A→C,2494,3901,117
7,126,C→Dust→A→C,3901,4747,117
7,127,C→Dust→A→C,1962,4237,144
7,128,C→Dust→B→C,222,4817,155
7,129,C→Dust→A→C,4817,4929,155
7,130,C→Dust→B→C,114,3385,161
7,131,C→Dust→A→C,3385,5141,161
7,132,C→Dust→B→C,2712,3128,181
7,133,C→Dust→A→C,3128,3385,181
7,134,C→Dust→A→C,66,1539,182
7,135,C→Dust→A→C,1539,3082,182
7,136,C→Dust→A→C,3715,4040,190
7,137,C→Dust→A→C,4040,4709,190
7,138,C→Dust→A→C,105,5061,195
7,139,C→Dust→B→C,204,2018,8
7,140,C→Dust→B→C,1096,2474,9
7,141,C→Dust→A→C,2474,2756,9
7,142,C→Dust→A→C,2756,3656,9
7,143,C→Dust→B→C,3656,5088,9
7,144,C→Dust→B→C,1435,4236,34
7,145,C→Dust→A→C,4236,5129,34
7,146,C→Dust→A→C,102,1561,39
7,147,C→Dust→B→C,1561,3961,39
7,148,C→Dust→A→C,165,3061,48
7,149,C→Dust→A→C,173,2140,60
7,150,C→Dust→A→C,2140,4451,60
7,151,C→Dust→B→C,891,3161,62
7,152,C→Dust→A→C,3161,4581,62
7,153,C→Dust→B→C,177,1073,95
7,154,C→Dust→A→C,1073,2827,95
7,155,C→Dust→A→C,330,2400,98
7,156,C→Dust→B→C,2400,2809,98
7,157,C→Dust→B→C,2809,4040,98
7,158,C→Dust→A→C,4040,4719,98
7,159,C→Dust→B→C,243,3026,108
7,160,C→Dust→B→C,3026,3930,108
7,161,C→Dust→A→C,3930,4233,108
7,162,C→Dust→B→C,129,4272,124
7,163,C→Dust→A→C,66,2954,189
7,164,C→Dust→B→C,2954,3677,189
7,165,C→Dust→A→C,3677,3862,189
7,166,C→Dust→A→C,207,876,28
7,167,C→Dust→B→C,1130,2027,31
7,168,C→Dust→A→C,2027,2597,31
7,169,C→Dust→A→C,84,1232,50
7,170,C→Dust→A→C,1232,1830,50
7,171,C→Dust→B→C,1830,4085,50
7,172,C→Dust→A→C,4085,4721,50
7,173,C→Dust→A→C,4721,5007,50
7,174,C→Dust→A→C,165,2398,54
7,175,C→Dust→A→C,2998,4175,54
7,176,C→Dust→A→C,1941,3625,109
7,177,C→Dust→B→C,108,3201,112
7,178,C→Dust→A→C,3201,3928,112
7,179,C→Dust→A→C,3928,4768,112
7,180,C→Dust→B→C,1830,1962,175
7,181,C→Dust→B→C,192,3276,177
7,182,C→Dust→A→C,1111,3276,185
7,183,C→Dust→B→C,911,2494,125
7,184,C→Dust→A→C,2494,4236,125
7,185,C→Dust→B→C,141,1789,126
7,186,C→Dust→B→C,1789,2756,126
7,187,C→Dust→A→C,2756,4206,126
7,188,C→Dust→B→C,1903,2797,191
7,189,C→Dust→A→C,2797,3004,191
7,190,C→Dust→A→C,3004,3757,191
7,191,C→Dust→B→C,168,1558,27
7,192,C→Dust→A→C,1558,2395,27
7,193,C→Dust→A→C,72,848,38
7,194,C→Dust→B→C,848,4913,38
7,195,C→Dust→B→C,1576,2395,58
7,196,C→Dust→B→C,2395,3545,58
7,197,C→Dust→A→C,108,4900,120
7,198,C→Dust→B→C,222,1835,145
7,199,C→Dust→B→C,1835,5201,145
7,200,C→Dust→B→C,1029,2295,160
7,201,C→Dust→A→C,171,1835,167
7,202,C→Dust→B→C,291,4361,1
7,203,C→Dust→A→C,697,2998,17
7,204,C→Dust→B→C,84,2699,53
7,205,C→Dust→B→C,1730,2352,89
7,206,C→Dust→B→C,2352,4568,89
7,207,C→Dust→A→C,129,1073,101
7,208,C→Dust→A→C,2954,5201,123
7,209,C→Dust→B→C,1435,3309,199
7,210,C→Dust→B→C,3309,5007,199
7,211,C→Dust→A→C,132,2474,20
7,212,C→Dust→A→C,2474,3604,20
7,213,C→Dust→B→C,262,3678,55
7,214,C→Dust→A→C,3678,4876,55
7,215,C→Dust→B→C,1513,3004,84
7,216,C→Dust→B→C,231,3050,157
7,217,C→Dust→A→C,3050,5186,157
7,218,C→Dust→A→C,255,1282,42
7,219,C→Dust→A→C,1282,1927,42
7,220,C→Dust→A→C,1927,2352,42
7,221,C→Dust→A→C,2352,4633,42
7,222,C→Dust→A→C,2285,4800,86
7,223,C→Dust→A→C,126,3285,107
7,224,C→Dust→B→C,924,2140,174
7,225,C→Dust→A→C,2140,2797,174
7,226,C→Dust→B→C,2797,4800,174
7,227,C→Dust→B→C,189,1530,88
7,228,C→Dust→B→C,1530,5129,88
7,229,C→Dust→B→C,183,4019,44
7,230,C→Dust→A→C,319,2234,76
7,231,C→Dust→A→C,2234,5025,76
7,232,C→Dust→A→C,1096,3145,139
7,233,C→Dust→A→C,1730,3128,59
7,234,C→Dust→B→C,3128,4443,59
7,235,C→Dust→B→C,3608,4507,179
7,236,C→Dust→A→C,736,3929,4
7,237,C→Dust→A→C,3384,5126,92
7,238,C→Dust→A→C,302,1410,186
7,239,C→Dust→B→C,181,2122,24
7,240,C→Dust→A→C,3082,3226,24
7,241,C→Dust→A→C,909,1337,43
7,242,C→Dust→B→C,1337,4698,43
7,243,C→Dust→A→C,123,1407,63
7,244,C→Dust→A→C,1407,2122,63
7,245,C→Dust→B→C,282,4876,82
7,246,C→Dust→A→C,3309,4188,114
7,247,C→Dust→A→C,1111,1903,11
7,248,C→Dust→B→C,153,4258,105
7,249,C→Dust→B→C,4258,4768,105
7,250,C→Dust→A→C,2094,4507,163
7,251,C→Dust→A→C,102,3961,14
