seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
20,1,2,28,26,False,-0.2435,3,0.4915,0.708,0.7996,4.5446,29,15.0,6.2,36.94,447,stable|focused_att|dead
20,129,19,,10,True,0.3946,2,0.1525,0.6696,0.7769,1.2729,9,6.3,3.1,6.43,121,stable|focused_att
20,130,19,,10,True,2.3563,2,0.1864,0.7179,0.7337,3.2478,11,5.5,2.1,12.84,104,stable|focused_att
20,132,20,26,6,False,-1.7946,3,0.4815,0.6467,0.816,3.4932,26,13.2,7.2,30.1,316,stable|dead
20,133,20,22,2,False,-0.814,2,0.1842,0.685,0.764,8.2502,7,9.5,4.4,18.1,197,stable|focused_att|dead
20,134,20,20,0,False,-2.2395,2,0.2105,0.6751,0.8663,31.0168,4,7.7,3.7,58.47,93,stable|wide_att|deep_conn|dead
20,136,20,20,0,False,-0.041,2,0.1053,0.6752,0.8506,19.1766,2,5.4,2.6,20.02,61,isolated|stable|wide_att|deep_conn|dead
20,10,4,22,18,False,2.2801,3,0.2368,0.5481,0.7855,9.4775,9,12.3,10.2,33.26,409,stable|focused_att|dead
20,138,20,20,0,False,-1.1634,2,0.2105,0.7511,0.8515,33.219,4,7.7,2.6,63.37,90,stable|wide_att|deep_conn|dead
20,22,5,27,22,False,2.5785,2,0.2281,0.6351,0.6817,4.3193,13,4.6,2.6,17.6,102,stable|focused_att|dead
20,29,6,24,18,False,-1.05,5,0.9231,0.6912,0.8326,10.4776,48,43.1,19.2,60.28,1713,social|stable|deep_conn|dead
20,68,11,,18,True,2.6498,5,0.9322,0.6692,0.8601,8.3416,55,56.4,27.9,56.62,1906,social|stable|wide_att
20,73,11,,18,True,0.9149,2,0.2373,0.7447,0.8171,4.2769,14,9.2,3.2,19.46,160,stable
20,74,12,26,14,False,-2.1053,3,0.463,0.647,0.7892,4.8551,25,14.5,7.9,28.9,395,stable|focused_att|dead
20,78,12,29,17,False,-2.0068,2,0.1864,0.7255,0.8096,1.0421,11,9.2,3.5,6.29,174,stable|dead
20,85,13,20,7,False,1.3573,2,0.0526,0.6727,0.8764,24.5722,1,8.6,4.2,24.57,112,isolated|stable|wide_att|deep_conn|dead
20,94,14,,15,True,2.5096,4,0.6102,0.6765,0.8497,8.458,36,31.8,15.2,45.09,1072,social|stable
20,96,14,,15,True,-2.8305,2,0.1695,0.6484,0.745,2.2851,10,6.8,3.7,11.89,158,stable|focused_att
20,102,15,27,12,False,1.8544,2,0.193,0.6627,0.7575,8.7011,11,8.3,4.2,31.58,161,stable|focused_att|dead
20,105,16,,13,True,-2.8747,4,0.6949,0.6793,0.8506,6.3036,41,32.7,15.4,38.02,1125,social|stable|wide_att
20,106,16,,13,True,-2.9733,5,0.8983,0.6626,0.8317,4.1091,53,30.5,15.5,23.27,1044,social|stable
20,107,17,,12,True,-1.6742,4,0.661,0.5929,0.8367,4.7026,39,28.3,19.4,29.36,921,social|stable
20,110,17,21,4,False,-1.0431,3,0.4615,0.6628,0.798,13.6535,12,14.6,7.4,34.16,374,stable|focused_att|deep_conn|dead
20,115,18,,11,True,-2.3985,5,1.0,0.6811,0.8611,9.057,59,49.3,23.1,69.8,1829,social|stable|wide_att
20,117,18,20,2,False,-0.2298,2,0.0526,0.6704,0.8276,14.7419,1,7.0,3.4,14.74,91,isolated|stable|deep_conn|dead
20,123,19,24,5,False,-0.9772,2,0.2308,0.674,0.8161,8.3713,12,7.8,3.8,36.43,135,stable|dead
20,124,19,29,10,False,1.6776,2,0.2881,0.6017,0.7649,6.7484,17,7.0,4.6,26.08,143,stable|focused_att|dead
20,125,19,22,3,False,-2.5587,2,0.1316,0.7044,0.7653,11.9621,5,7.7,3.2,37.09,161,isolated|stable|focused_att|deep_conn|dead
20,139,20,,9,True,-1.686,5,0.8475,0.6268,0.8519,7.5871,50,47.8,28.5,51.85,1702,social|stable|wide_att
20,140,20,,9,True,-0.0286,4,0.7966,0.7036,0.8384,5.9259,47,32.3,13.6,38.84,1085,social|stable
20,141,20,21,1,False,3.0877,2,0.1538,0.631,0.8024,12.3176,4,6.7,3.9,21.8,84,stable|deep_conn|dead
20,142,20,,9,True,-2.8321,2,0.2712,0.6864,0.7682,3.1294,16,7.6,3.5,28.88,147,stable|focused_att
20,144,21,,8,True,-1.8178,5,0.8983,0.6604,0.8602,11.0674,53,61.5,31.6,69.8,2214,social|stable|wide_att|deep_conn
20,145,21,27,6,False,1.4634,2,0.193,0.6172,0.7694,6.2344,11,6.2,3.9,20.59,155,stable|focused_att|dead
20,147,21,22,1,False,-1.8705,2,0.0526,0.7109,0.8071,11.7883,2,7.7,3.1,16.45,102,isolated|stable|deep_conn|dead
20,148,21,22,1,False,-2.2216,2,0.0789,0.6672,0.8213,11.8151,3,6.2,3.1,16.45,69,isolated|stable|deep_conn|dead
20,150,21,23,2,False,-0.9592,2,0.1667,0.5739,0.8348,17.0705,7,8.1,6.0,36.19,162,stable|deep_conn|dead
20,153,21,22,1,False,1.2806,2,0.1316,0.6686,0.8327,15.7184,5,7.2,3.6,27.35,99,isolated|stable|deep_conn|dead
20,154,21,27,6,False,1.5126,2,0.193,0.6655,0.7581,8.816,11,6.7,3.4,40.13,142,stable|focused_att|dead
20,155,21,22,1,False,2.5626,2,0.0526,0.6604,0.7967,21.5998,2,7.2,3.7,23.04,90,isolated|stable|focused_att|deep_conn|dead
