seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
27,128,20,20,0,False,2.2263,2,0.15,0.6782,0.816,27.9317,3,7.3,3.4,30.2,90,stable|deep_conn|dead
27,129,20,21,1,False,2.7571,2,0.0968,0.6516,0.747,7.1843,3,7.7,4.1,9.85,153,isolated|stable|focused_att|dead
27,131,20,22,2,False,1.7789,2,0.125,0.5865,0.7083,13.0624,4,5.5,3.9,45.06,125,isolated|stable|focused_att|deep_conn|dead
27,132,20,20,0,False,2.4138,2,0.1,0.6559,0.854,26.3812,2,8.0,4.2,27.64,97,isolated|stable|wide_att|deep_conn|dead
27,7,3,,26,True,1.1301,5,1.0,0.6702,0.8386,4.61,39,34.5,17.0,34.95,1128,social|stable
27,25,6,,23,True,-1.4473,5,0.6154,0.6518,0.8453,11.7318,24,37.6,20.1,47.13,1105,social|stable|deep_conn
27,34,7,,22,True,-1.2266,5,0.8718,0.6712,0.8642,14.3108,34,61.0,29.9,60.41,2063,social|stable|wide_att|deep_conn
27,35,7,,22,True,2.2064,5,0.8718,0.6724,0.8442,10.541,34,47.5,23.2,56.54,1901,social|stable|deep_conn
27,47,10,,19,True,0.9553,2,0.3077,0.6426,0.8331,4.5877,12,7.6,4.2,18.85,139,stable
27,50,11,,18,True,-2.505,5,0.9487,0.7094,0.8465,11.0769,37,54.1,22.2,47.66,1971,social|stable|deep_conn
27,58,12,,17,True,0.5722,2,0.3333,0.6701,0.7875,0.5301,13,6.3,3.1,2.67,118,stable|focused_att
27,69,12,,17,True,2.4371,2,0.2051,0.6853,0.8009,3.8391,8,9.5,4.4,14.97,191,stable
27,76,13,,16,True,-0.5546,5,0.8718,0.6726,0.8616,14.5368,34,59.5,29.0,60.41,2091,social|stable|wide_att|deep_conn
27,77,13,,16,True,-2.5679,3,0.5641,0.6437,0.8169,3.211,22,18.5,10.2,20.99,493,social|stable
27,78,13,,16,True,-0.9072,4,0.7179,0.632,0.829,6.2324,28,31.3,18.2,27.68,908,social|stable
27,85,14,,15,True,-1.7985,5,0.8718,0.6445,0.8488,7.5035,34,49.0,27.0,51.75,1689,social|stable
27,90,15,26,11,False,-1.7353,2,0.2683,0.6232,0.8262,1.745,11,7.3,4.4,5.8,134,stable|dead
27,94,16,20,4,False,-1.4193,2,0.1,0.6883,0.834,16.7291,2,8.8,4.0,17.61,122,isolated|stable|deep_conn|dead
27,101,18,22,4,False,0.9287,2,0.125,0.6455,0.7174,12.675,4,6.2,3.4,22.22,122,isolated|stable|focused_att|deep_conn|dead
27,102,18,25,7,False,2.2778,2,0.175,0.6777,0.7315,5.7714,7,5.5,2.6,11.66,121,stable|focused_att|dead
27,107,19,24,5,False,-1.152,3,0.3947,0.6483,0.7416,4.0406,15,5.9,3.2,27.1,147,stable|focused_att|dead
27,110,19,20,1,False,2.841,2,0.05,0.6406,0.8611,14.4574,1,7.5,4.2,14.46,101,isolated|stable|wide_att|deep_conn|dead
27,111,19,21,2,False,1.4781,2,0.0645,0.6419,0.7629,16.2932,2,8.2,4.6,26.76,162,isolated|stable|focused_att|deep_conn|dead
27,112,19,24,5,False,-1.4253,2,0.1579,0.6837,0.7457,12.2665,6,7.1,3.3,22.07,153,stable|focused_att|deep_conn|dead
27,113,19,22,3,False,-0.2339,2,0.0938,0.6329,0.7564,8.7697,3,8.2,4.8,18.21,157,isolated|stable|focused_att|dead
27,116,19,20,1,False,-2.4405,2,0.0,0.6779,0.8597,0.0,0,8.1,3.9,0,107,isolated|stable|wide_att|dead
27,120,19,20,1,False,-0.2386,2,0.0,0.7159,0.7962,0.0,0,6.4,2.5,0,88,isolated|stable|focused_att|dead
27,127,20,,9,True,0.3152,5,0.8462,0.6278,0.8675,9.3318,33,55.4,32.9,48.57,1771,social|stable|wide_att
27,133,20,21,1,False,-1.7216,2,0.0968,0.6404,0.8407,10.0768,3,7.6,4.3,10.21,98,isolated|stable|deep_conn|dead
27,137,20,21,1,False,-1.1505,2,0.129,0.6244,0.8573,22.6214,4,7.1,4.3,38.61,97,isolated|stable|wide_att|deep_conn|dead
27,139,20,23,3,False,-2.6596,2,0.1944,0.6447,0.7496,7.9108,7,9.0,5.0,12.41,166,stable|focused_att|dead
27,140,20,28,8,False,-0.292,2,0.3,0.6983,0.7065,5.3848,12,6.3,2.7,32.5,159,stable|focused_att|dead
27,141,20,21,1,False,-3.0979,2,0.0645,0.6976,0.8191,42.3345,2,7.4,3.2,77.1,93,isolated|stable|deep_conn|dead
27,142,20,21,1,False,0.8645,2,0.1613,0.6464,0.7546,18.5162,5,7.9,4.3,29.68,114,stable|focused_att|deep_conn|dead
27,143,20,21,1,False,-0.5905,2,0.1613,0.7153,0.8412,33.0907,5,8.8,3.5,82.37,107,stable|deep_conn|dead
27,144,20,21,1,False,-0.0146,2,0.0323,0.6375,0.8423,82.3723,1,9.4,5.4,82.37,117,isolated|stable|deep_conn|dead
27,145,21,,8,True,-2.9978,3,0.5897,0.6691,0.8109,2.7578,23,16.4,8.1,16.75,433,social|stable
27,147,21,26,5,False,-2.6592,2,0.2683,0.6607,0.7361,3.5396,11,7.3,3.8,15.76,142,stable|focused_att|dead
27,148,21,22,1,False,-2.308,2,0.0938,0.6752,0.8598,21.9432,3,8.4,4.0,25.12,109,isolated|stable|wide_att|deep_conn|dead
27,149,21,22,1,False,-2.3102,2,0.2188,0.7158,0.8639,20.0236,7,9.6,3.8,28.41,130,stable|wide_att|deep_conn|dead
27,150,22,,7,True,-2.8652,4,0.6667,0.6438,0.852,9.7168,26,36.9,20.4,52.86,1138,social|stable|wide_att
27,151,22,24,2,False,-1.6764,2,0.1053,0.6904,0.7426,5.9131,4,6.9,3.1,11.02,126,isolated|stable|focused_att|dead
