seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
19,0,1,,28,True,-1.7338,5,0.9375,0.6299,0.8612,12.1174,45,62.7,36.8,64.5,2140,social|stable|wide_att|deep_conn
19,128,20,22,2,False,2.4987,2,0.1852,0.6796,0.8079,11.3688,5,7.7,3.6,26.87,165,stable|deep_conn|dead
19,10,3,,26,True,2.9504,5,0.9167,0.6734,0.8592,11.3235,44,51.1,24.8,53.75,1868,social|stable|wide_att|deep_conn
19,39,6,24,18,False,-2.3613,2,0.2,0.708,0.7648,4.7987,6,9.7,4.0,17.86,219,stable|focused_att|dead
19,48,9,,20,True,1.7492,5,1.0,0.6434,0.8574,10.574,48,51.6,28.6,53.75,1986,social|stable|wide_att|deep_conn
19,51,9,,20,True,2.4575,2,0.1875,0.7187,0.8104,8.7805,9,7.9,3.1,31.05,152,stable
19,75,15,,14,True,-1.4559,5,0.9792,0.6416,0.8271,8.0976,47,43.9,24.5,43.03,1666,social|stable
19,86,16,25,9,False,-2.8351,3,0.375,0.6706,0.7871,5.8411,15,12.6,6.2,38.16,322,stable|focused_att|dead
19,91,16,21,5,False,0.6819,2,0.0769,0.6707,0.7752,12.886,2,6.4,3.2,16.19,149,isolated|stable|focused_att|deep_conn|dead
19,92,17,,12,True,-2.6518,4,0.7292,0.679,0.8626,7.7574,35,30.6,14.5,36.87,932,social|stable|wide_att
19,99,17,,12,True,1.7873,2,0.2292,0.69,0.8232,4.128,11,7.9,3.5,36.43,128,stable
19,101,18,21,3,False,1.2012,3,0.4615,0.6584,0.8284,9.8869,12,18.9,9.8,28.25,479,stable|dead
19,102,18,20,2,False,0.5542,2,0.0,0.6422,0.8156,0.0,0,6.7,3.7,0,86,isolated|stable|dead
19,105,19,,10,True,-1.7674,5,0.9583,0.62,0.8468,11.9513,46,51.8,31.7,50.82,1977,social|stable|deep_conn
19,106,19,,10,True,1.6533,5,0.8542,0.645,0.8689,14.719,41,55.1,30.3,43.58,1973,social|stable|wide_att|deep_conn
19,107,19,,10,True,-2.8806,4,0.75,0.6575,0.8542,7.2206,36,33.9,17.7,28.58,1082,social|stable|wide_att
19,108,19,22,3,False,-2.8476,2,0.1481,0.7067,0.817,17.0996,4,9.5,3.9,43.91,178,isolated|stable|deep_conn|dead
19,114,19,20,1,False,3.036,2,0.0625,0.7133,0.8588,15.7284,1,7.7,3.1,15.73,101,isolated|stable|wide_att|deep_conn|dead
19,115,19,20,1,False,-2.6518,2,0.0,0.6734,0.7743,0.0,0,7.7,3.7,0,101,isolated|stable|focused_att|dead
19,118,19,20,1,False,-1.8997,2,0.25,0.6552,0.8418,13.21,4,6.2,3.2,20.47,77,stable|deep_conn|dead
19,119,19,20,1,False,-1.6676,2,0.3125,0.6531,0.8282,15.7831,5,6.4,3.4,26.08,78,stable|deep_conn|dead
19,122,19,,10,True,-0.3165,2,0.1875,0.7174,0.7722,5.6756,9,5.7,2.3,18.93,100,stable|focused_att
19,126,20,20,0,False,0.7325,3,0.0625,0.6704,0.8196,24.2066,1,12.4,6.1,24.21,223,isolated|stable|deep_conn|dead
19,127,20,22,2,False,2.5392,2,0.1111,0.6529,0.7651,13.7859,3,7.4,3.9,18.29,142,isolated|stable|focused_att|deep_conn|dead
19,129,20,21,1,False,0.0129,2,0.1538,0.6765,0.8165,29.5251,4,6.3,3.0,37.61,79,stable|deep_conn|dead
19,130,20,21,1,False,2.875,2,0.2692,0.6822,0.8502,22.6279,7,10.4,4.9,41.32,151,stable|wide_att|deep_conn|dead
19,132,20,21,1,False,-0.3266,2,0.0769,0.6917,0.8285,26.836,2,8.1,3.6,39.54,113,isolated|stable|deep_conn|dead
19,133,20,21,1,False,-0.5731,2,0.1154,0.7229,0.8046,20.0839,3,5.9,2.3,34.96,72,isolated|stable|deep_conn|dead
