seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
21,0,1,24,23,False,0.8922,3,0.4571,0.6185,0.8482,3.4472,16,15.6,9.6,27.16,346,stable|dead
21,133,19,28,9,False,1.846,2,0.3095,0.7069,0.7676,4.5971,13,7.7,3.2,30.93,153,stable|focused_att|dead
21,134,19,20,1,False,3.0788,2,0.0,0.6646,0.7894,0.0,0,8.2,4.2,0,110,isolated|stable|focused_att|dead
21,135,19,24,5,False,-1.0146,2,0.2571,0.6714,0.7429,10.8063,9,6.9,3.4,26.31,153,stable|focused_att|deep_conn|dead
21,12,3,,26,True,1.4122,3,0.5227,0.6593,0.8379,3.9088,23,19.7,10.2,21.3,529,social|stable
21,27,6,,23,True,-1.638,5,0.8636,0.6592,0.847,11.1365,38,52.7,27.3,48.3,1903,social|stable|deep_conn
21,39,7,,22,True,-2.7136,5,0.9091,0.7152,0.8638,11.4365,40,53.1,21.2,71.65,1957,social|stable|wide_att|deep_conn
21,40,7,,22,True,1.687,5,0.7273,0.6857,0.8432,8.0412,32,33.0,15.1,35.85,1100,social|stable
21,54,8,,21,True,-0.8528,4,0.75,0.6303,0.8252,10.3626,33,29.1,17.1,37.49,977,social|stable|deep_conn
21,64,9,,20,True,0.9429,5,0.8409,0.7048,0.8593,11.7464,37,50.2,21.0,42.59,2005,social|stable|wide_att|deep_conn
21,71,10,,19,True,1.8251,2,0.2045,0.6595,0.7851,4.8779,9,6.9,3.6,23.69,131,stable|focused_att
21,81,11,,18,True,2.8588,5,1.0,0.7108,0.8704,13.5285,44,68.5,27.8,104.51,2270,social|stable|wide_att|deep_conn
21,85,11,21,10,False,-0.675,2,0.1304,0.678,0.7591,18.3958,3,7.1,3.4,33.16,143,isolated|stable|focused_att|deep_conn|dead
21,107,14,,15,True,-2.1559,3,0.5682,0.6942,0.8246,5.4053,25,15.7,6.9,31.91,416,social|stable
21,108,14,,15,True,-1.2665,3,0.4545,0.6844,0.7872,2.4213,20,13.3,6.2,8.45,419,stable|focused_att
21,110,14,20,6,False,-3.1055,3,0.2632,0.6926,0.8622,11.2306,5,14.5,6.4,20.02,254,stable|wide_att|deep_conn|dead
21,114,14,20,6,False,0.084,2,0.1053,0.6864,0.8241,28.9677,2,8.1,3.7,37.92,112,isolated|stable|deep_conn|dead
21,116,15,21,6,False,0.5588,4,0.7391,0.6798,0.8377,6.346,17,31.3,14.7,17.85,1036,social|stable|dead
21,119,16,,13,True,1.6038,5,0.9773,0.7228,0.8648,13.3537,43,58.0,22.3,104.51,2075,social|stable|wide_att|deep_conn
21,120,17,,12,True,2.6551,3,0.6136,0.6046,0.7646,6.3634,27,13.1,8.6,39.91,392,social|stable|focused_att
21,123,18,,11,True,1.7166,5,0.8864,0.6365,0.8581,7.6842,39,48.5,27.7,26.92,1738,social|stable|wide_att
21,124,18,26,8,False,-3.1292,3,0.6667,0.6576,0.7787,5.0494,26,14.6,7.6,46.95,409,social|stable|focused_att|dead
21,146,20,,9,True,0.0008,3,0.5,0.6867,0.7909,7.7942,22,16.7,7.6,34.49,481,stable|focused_att
21,147,20,,9,True,0.0381,5,0.9318,0.681,0.8718,14.0153,41,61.6,28.9,71.44,2071,social|stable|wide_att|deep_conn
21,148,20,22,2,False,-2.3517,2,0.2083,0.6185,0.7539,13.2953,5,6.9,4.3,20.6,130,stable|focused_att|deep_conn|dead
21,149,20,21,1,False,-2.7163,2,0.1739,0.6886,0.7712,36.9746,4,5.4,2.5,68.87,55,stable|focused_att|deep_conn|dead
21,151,21,22,1,False,2.9771,2,0.0,0.6453,0.8083,0.0,0,6.3,3.5,0,79,isolated|stable|dead
21,153,22,,7,True,-2.4925,5,0.8409,0.7214,0.8752,15.841,37,56.0,21.6,56.48,2009,social|stable|wide_att|deep_conn
21,155,22,23,1,False,0.5774,2,0.1034,0.658,0.8118,36.3455,3,9.4,4.9,77.1,130,isolated|stable|deep_conn|dead
21,156,22,23,1,False,-0.2415,2,0.1034,0.6857,0.837,22.5651,3,8.0,3.7,31.92,103,isolated|stable|deep_conn|dead
21,157,22,29,7,False,-1.8227,2,0.2955,0.6184,0.8086,9.1262,13,6.7,4.2,34.03,104,stable|dead
21,158,22,25,3,False,0.1157,2,0.1053,0.668,0.759,5.736,4,7.6,3.8,10.2,158,isolated|stable|focused_att|dead
21,160,23,,6,True,1.102,5,0.8409,0.6858,0.8448,15.3235,37,57.3,26.3,84.67,2110,social|stable|deep_conn
21,161,23,,6,True,0.8353,5,0.9091,0.7012,0.8692,14.2972,40,71.4,30.4,84.67,2244,social|stable|wide_att|deep_conn
21,164,23,25,2,False,1.8955,2,0.1579,0.6613,0.7789,16.5965,6,7.4,3.8,62.8,163,stable|focused_att|deep_conn|dead
21,166,23,24,1,False,1.8504,2,0.0571,0.6583,0.8456,5.9102,2,7.9,4.1,9.97,109,isolated|stable|dead
21,167,23,29,6,False,1.0284,2,0.2273,0.6842,0.8015,10.8826,10,9.7,4.5,30.37,175,stable|deep_conn|dead
21,169,23,28,5,False,0.725,2,0.2143,0.7363,0.7726,7.045,9,8.1,2.9,23.56,164,stable|focused_att|dead
21,170,23,24,1,False,2.3294,2,0.1143,0.7194,0.8149,18.9083,4,7.0,2.7,30.73,95,isolated|stable|deep_conn|dead
21,171,23,24,1,False,1.7774,2,0.0286,0.6753,0.8232,5.9814,1,8.1,3.9,5.98,114,isolated|stable|dead
21,172,23,24,1,False,1.591,2,0.0571,0.732,0.8546,50.1462,2,9.0,3.3,73.98,116,isolated|stable|wide_att|deep_conn|dead
21,173,24,25,1,False,2.3557,2,0.1316,0.7104,0.8469,48.4303,5,8.2,3.4,87.21,96,isolated|stable|deep_conn|dead
21,176,24,26,2,False,2.0314,2,0.2308,0.6877,0.8056,14.1717,9,8.0,3.6,29.88,137,stable|deep_conn|dead
21,177,24,27,3,False,-2.4358,2,0.2045,0.6308,0.7251,11.6387,9,6.7,3.9,40.99,126,stable|focused_att|deep_conn|dead
21,178,25,,4,True,-0.4699,4,0.6818,0.6441,0.8241,7.52,30,27.5,15.2,36.21,1053,social|stable
21,179,26,,3,True,2.8862,5,0.6364,0.6526,0.8531,11.5046,28,46.8,24.9,54.18,1700,social|stable|wide_att|deep_conn
21,180,26,28,2,False,-0.2147,2,0.119,0.6662,0.7921,12.9121,5,6.5,3.3,26.06,115,isolated|stable|focused_att|deep_conn|dead
21,182,26,27,1,False,-0.1078,2,0.0909,0.6825,0.8541,29.6635,4,10.5,4.9,43.9,128,isolated|stable|wide_att|deep_conn|dead
21,184,26,27,1,False,-1.2901,2,0.1136,0.6547,0.8325,28.7387,5,8.7,4.6,48.5,111,isolated|stable|deep_conn|dead
21,185,26,,3,True,0.0022,2,0.0909,0.6571,0.7556,4.2393,4,7.0,3.6,6.55,120,isolated|stable|focused_att
21,186,26,28,2,False,-0.6493,2,0.119,0.6591,0.7722,11.8521,5,6.9,3.6,26.06,135,isolated|stable|focused_att|deep_conn|dead
21,188,27,28,1,False,-0.2229,3,0.0952,0.6822,0.8577,22.2775,4,14.3,6.6,48.97,256,isolated|stable|wide_att|deep_conn|dead
21,189,27,,2,True,0.3709,2,0.0682,0.5945,0.7553,31.7228,3,7.7,5.2,41.32,152,isolated|stable|focused_att|deep_conn
21,192,28,,1,True,-1.6421,5,0.4091,0.6612,0.8726,12.4107,18,43.8,22.5,56.48,1236,stable|wide_att|deep_conn
21,193,28,29,1,False,1.1929,3,0.1136,0.6864,0.844,26.2351,5,18.7,8.5,43.94,343,isolated|stable|deep_conn|dead
21,195,28,,1,True,2.5924,2,0.0682,0.7559,0.8563,5.0228,3,11.0,3.6,6.8,153,isolated|stable|wide_att
21,197,28,29,1,False,1.1648,2,0.0455,0.6984,0.8557,4.5922,2,6.8,3.0,6.74,83,isolated|stable|wide_att|dead
21,198,28,29,1,False,2.22,2,0.0682,0.6477,0.8705,15.9489,3,7.8,4.2,34.03,96,isolated|stable|wide_att|deep_conn|dead
21,200,29,,0,True,-1.4793,3,0,0,0,0,0,0,0,0,0,isolated|focused_att
21,202,29,,0,True,1.581,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
21,203,29,,0,True,0.0409,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
21,204,29,,0,True,0.2689,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
21,205,29,,0,True,0.0503,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
