seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
7,12,2,,27,True,-0.4113,4,0.9667,0.623,0.8433,7.2976,29,33.5,20.2,35.67,1172,social|stable
7,43,8,,21,True,1.9317,4,0.6667,0.6633,0.7958,10.784,20,26.9,13.7,42.94,926,social|stable|focused_att|deep_conn
7,45,8,,21,True,0.3452,5,0.9667,0.6804,0.825,12.316,29,40.9,19.2,58.98,1587,social|stable|deep_conn
7,46,8,,21,True,-2.2154,5,0.9333,0.6324,0.8193,8.0182,28,32.1,18.7,29.41,1274,social|stable
7,47,8,,21,True,-0.0827,5,1.0,0.6948,0.8598,12.6497,30,57.2,25.1,47.64,1897,social|stable|wide_att|deep_conn
7,48,8,,21,True,-0.4434,3,0.5667,0.6806,0.8124,5.7543,17,14.7,6.9,27.2,413,social|stable
7,55,10,,19,True,-1.5474,5,1.0,0.6945,0.8652,11.3857,30,53.1,23.3,39.13,1939,social|stable|wide_att|deep_conn
7,68,14,22,8,False,-1.2885,2,0.2,0.6155,0.7877,7.8044,5,8.6,5.4,18.22,155,stable|focused_att|dead
7,73,14,21,7,False,0.129,2,0.087,0.6277,0.8022,6.3692,2,6.4,3.8,10.23,131,isolated|stable|dead
7,75,14,20,6,False,0.4656,2,0.1053,0.6794,0.7981,23.4459,2,5.8,2.7,29.34,70,isolated|stable|focused_att|deep_conn|dead
7,78,15,21,6,False,-0.2321,2,0.2609,0.5875,0.7624,8.2307,6,6.5,4.6,18.59,138,stable|focused_att|dead
7,86,16,,13,True,-2.8018,5,0.8333,0.6686,0.8546,13.5121,25,45.0,22.3,58.98,1663,social|stable|wide_att|deep_conn
7,92,17,28,11,False,-3.0758,5,0.871,0.7174,0.8455,11.4095,27,51.8,20.4,65.79,2064,social|stable|deep_conn|dead
7,93,17,,12,True,1.1588,5,0.9667,0.6024,0.8348,10.6729,29,36.8,24.3,35.91,1711,social|stable|deep_conn
7,94,17,,12,True,-0.4518,5,0.9667,0.6612,0.8367,13.7543,29,48.3,24.8,61.6,1845,social|stable|deep_conn
7,95,17,,12,True,-0.5763,5,1.0,0.632,0.8641,12.6381,30,58.0,33.8,58.48,2157,social|stable|wide_att|deep_conn
