seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
37,0,1,,28,True,0.1676,5,0.8772,0.6747,0.8542,10.2912,50,55.9,26.9,58.45,1895,social|stable|wide_att|deep_conn
37,1,2,,27,True,-2.4529,4,0.7018,0.6403,0.7989,6.0173,40,21.5,12.1,38.07,712,social|stable|focused_att
37,129,16,,13,True,1.5443,5,1.0,0.6379,0.8744,7.2353,57,53.0,30.1,34.3,1802,social|stable|wide_att
37,8,3,,26,True,2.212,5,0.7018,0.6496,0.8325,5.1288,40,27.8,15.0,71.76,922,social|stable
37,9,3,,26,True,-0.8611,5,0.8947,0.7023,0.8485,9.2338,51,50.5,21.4,71.86,1949,social|stable
37,136,16,,13,True,-2.2578,2,0.2807,0.6137,0.8212,3.962,16,7.9,5.0,30.2,143,stable
37,142,17,20,3,False,0.4194,2,0.0455,0.6639,0.8293,6.976,1,7.3,3.7,6.98,91,isolated|stable|dead
37,149,17,21,4,False,0.5876,2,0.2222,0.6998,0.7907,11.1197,6,7.6,3.3,18.26,152,stable|focused_att|deep_conn|dead
37,151,18,,11,True,-1.7962,4,0.7193,0.6631,0.828,9.7181,41,31.1,15.8,45.26,1180,social|stable
37,153,19,22,3,False,0.2108,2,0.0333,0.6504,0.7085,7.6428,1,6.6,3.5,7.64,121,isolated|stable|focused_att|dead
37,156,19,20,1,False,-0.9241,2,0.0909,0.6921,0.8141,20.1016,2,7.2,3.2,23.08,101,isolated|stable|deep_conn|dead
37,29,4,,25,True,-1.9502,5,0.9474,0.643,0.8513,8.5623,54,44.6,24.8,37.58,1821,social|stable|wide_att
37,30,4,,25,True,-0.5133,4,0.6667,0.6679,0.833,5.4161,38,30.9,15.4,48.43,959,social|stable
37,158,20,,9,True,-1.3852,3,0.4211,0.6454,0.7913,5.1725,24,13.3,7.3,39.03,367,stable|focused_att
37,159,20,20,0,False,-2.9186,2,0.2727,0.705,0.8433,34.776,6,7.8,3.3,50.84,93,stable|deep_conn|dead
37,160,20,26,6,False,-2.6893,2,0.2449,0.6946,0.7554,4.9917,12,7.3,3.2,43.48,163,stable|focused_att|dead
37,161,20,20,0,False,-2.1316,2,0.1364,0.67,0.8457,43.1812,3,7.5,3.7,63.87,85,isolated|stable|deep_conn|dead
37,163,20,23,3,False,-1.9225,2,0.1714,0.6753,0.7674,9.4248,6,6.8,3.3,35.22,109,stable|focused_att|dead
37,49,7,,22,True,1.1611,2,0.2982,0.706,0.7573,3.5905,17,6.4,2.7,14.39,129,stable|focused_att
37,51,8,,21,True,-2.0342,5,0.8947,0.6874,0.8514,6.0015,51,43.1,19.6,47.71,1545,social|stable|wide_att
37,83,11,25,14,False,-2.134,2,0.2273,0.6665,0.7302,2.3437,10,6.5,3.2,7.89,155,stable|focused_att|dead
37,88,12,,17,True,-0.539,5,0.8772,0.6145,0.8624,10.4511,50,51.8,32.5,62.81,1877,social|stable|wide_att|deep_conn
37,98,13,23,10,False,-2.588,3,0.5429,0.5561,0.803,6.7451,19,14.6,11.6,35.74,408,social|stable|dead
37,108,13,20,7,False,-0.828,2,0.0909,0.6354,0.8875,22.4091,2,7.0,4.0,33.29,81,isolated|stable|wide_att|deep_conn|dead
37,110,13,24,11,False,-0.5811,2,0.125,0.6717,0.76,4.7941,5,7.1,3.4,16.03,142,isolated|stable|focused_att|dead
37,114,14,,15,True,0.9941,5,0.8246,0.6284,0.8624,11.1531,47,50.8,30.0,48.44,1718,social|stable|wide_att|deep_conn
37,115,14,,15,True,-0.0588,3,0.5965,0.6447,0.7864,5.109,34,16.3,9.0,22.59,450,social|stable|focused_att
37,116,14,,15,True,2.1549,5,0.6842,0.7472,0.8138,3.3201,39,18.3,6.2,17.03,522,social|stable
37,165,20,21,1,False,-1.0003,2,0.1111,0.6992,0.8194,40.663,3,10.2,4.4,60.91,137,isolated|stable|deep_conn|dead
37,166,20,26,6,False,-1.3565,2,0.2245,0.7192,0.7629,5.157,11,7.0,2.7,18.08,148,stable|focused_att|dead
37,167,20,25,5,False,-0.4499,2,0.2045,0.7147,0.7732,7.127,9,6.3,2.5,33.56,108,stable|focused_att|dead
37,168,21,,8,True,1.0184,3,0.4035,0.6767,0.8317,8.7463,23,19.6,9.4,30.2,500,stable
37,171,21,26,5,False,-1.7937,2,0.2041,0.6379,0.7703,12.7283,10,8.1,4.6,37.01,167,stable|focused_att|deep_conn|dead
37,172,21,23,2,False,0.2938,2,0.0857,0.7199,0.7417,14.3583,3,7.7,3.0,27.76,184,isolated|stable|focused_att|deep_conn|dead
37,173,21,22,1,False,-2.0753,2,0.0667,0.6538,0.7743,16.8537,2,7.2,3.8,31.49,94,isolated|stable|focused_att|deep_conn|dead
37,175,21,22,1,False,-2.387,2,0.1,0.657,0.8205,15.4002,3,7.1,3.7,31.49,89,isolated|stable|deep_conn|dead
37,176,21,23,2,False,-2.2506,2,0.1143,0.684,0.7689,7.9143,4,6.6,3.0,17.99,109,isolated|stable|focused_att|dead
37,181,22,23,1,False,-1.173,2,0.0857,0.6518,0.7929,35.4553,3,7.8,4.2,69.89,94,isolated|stable|focused_att|deep_conn|dead
37,182,22,25,3,False,-0.2584,2,0.1818,0.6927,0.7562,5.7238,8,6.6,2.9,15.78,131,stable|focused_att|dead
37,183,22,25,3,False,1.007,2,0.1591,0.7259,0.8074,13.0488,7,8.8,3.3,25.56,158,stable|deep_conn|dead
37,184,22,23,1,False,2.4215,2,0.0571,0.7097,0.8247,25.2084,2,9.2,3.7,28.2,131,isolated|stable|deep_conn|dead
37,185,23,26,3,False,-0.8567,2,0.102,0.713,0.7321,7.313,5,6.9,2.8,15.59,151,isolated|stable|focused_att|dead
37,186,23,24,1,False,-2.1705,2,0.05,0.7565,0.764,2.0672,2,9.8,3.2,2.29,119,isolated|stable|focused_att|dead
37,187,23,24,1,False,-1.6229,2,0.05,0.7176,0.8326,3.8353,2,11.8,4.7,6.74,158,isolated|stable|dead
37,189,23,,6,True,-0.8288,2,0.2105,0.6964,0.7754,4.0739,12,8.4,3.7,26.13,183,stable|focused_att
37,192,23,24,1,False,-0.6341,2,0.125,0.6147,0.7961,18.5921,5,9.5,6.0,31.06,135,isolated|stable|focused_att|deep_conn|dead
37,193,23,27,4,False,2.2392,2,0.16,0.7045,0.7534,4.0916,8,6.3,2.6,10.5,99,stable|focused_att|dead
37,195,23,28,5,False,-2.1708,2,0.1321,0.6766,0.7569,8.7915,7,6.4,3.1,26.44,148,isolated|stable|focused_att|dead
37,196,24,28,4,False,-2.7691,3,0.3585,0.7751,0.8176,6.4546,19,18.5,5.4,26.17,497,stable|dead
37,197,24,25,1,False,0.8392,2,0.0909,0.7081,0.8101,21.5418,4,7.5,3.1,38.82,93,isolated|stable|deep_conn|dead
37,198,24,26,2,False,2.8812,2,0.102,0.6646,0.7647,5.6088,5,7.7,3.9,12.21,175,isolated|stable|focused_att|dead
37,199,24,27,3,False,-3.1082,2,0.14,0.6368,0.7509,4.004,7,6.6,3.8,8.2,131,isolated|stable|focused_att|dead
37,202,25,,4,True,-0.3032,4,0.5088,0.6142,0.8214,11.1553,29,32.2,20.2,37.59,979,social|stable|deep_conn
37,203,25,27,2,False,1.7137,3,0.24,0.6267,0.8133,9.6443,12,17.7,10.5,43.92,529,stable|dead
37,204,25,,4,True,-2.0227,2,0.1228,0.666,0.7568,6.9545,7,8.1,4.1,19.11,193,isolated|stable|focused_att
37,206,25,,4,True,-0.5703,2,0.1053,0.6733,0.7885,5.2462,6,8.5,4.1,10.92,201,isolated|stable|focused_att
37,207,25,28,3,False,-0.9761,2,0.1321,0.6239,0.8126,7.843,7,7.6,4.6,15.96,137,isolated|stable|dead
37,209,25,26,1,False,-2.6014,2,0.0816,0.7237,0.8412,57.8744,4,9.6,3.7,118.15,114,isolated|stable|deep_conn|dead
37,210,25,26,1,False,-0.1191,2,0.0408,0.7489,0.8405,92.5029,2,9.0,3.0,118.15,108,isolated|stable|deep_conn|dead
37,211,26,27,1,False,-0.0016,2,0.04,0.7069,0.8387,50.2662,2,6.8,2.8,99.98,77,isolated|stable|deep_conn|dead
37,213,26,27,1,False,-1.2353,2,0.02,0.6783,0.8448,100.5482,1,6.5,3.1,100.55,68,isolated|stable|deep_conn|dead
37,217,27,28,1,False,-1.2503,2,0.0755,0.7062,0.8221,33.8501,4,9.0,3.8,55.58,119,isolated|stable|deep_conn|dead
37,219,27,,2,True,-0.9238,2,0.0702,0.6741,0.7708,10.9215,4,6.2,3.0,27.09,127,isolated|stable|focused_att|deep_conn
37,221,27,29,2,False,-2.3634,2,0.1404,0.7328,0.7812,9.6405,8,9.7,3.5,22.13,213,isolated|stable|focused_att|dead
37,222,27,28,1,False,-0.9477,2,0.0566,0.7233,0.7996,20.7273,3,7.6,2.9,24.28,99,isolated|stable|focused_att|deep_conn|dead
37,223,27,29,2,False,0.4764,2,0.1053,0.6981,0.7968,16.5149,6,8.6,3.7,42.32,175,isolated|stable|focused_att|deep_conn|dead
37,224,27,28,1,False,-2.9916,2,0.0755,0.7116,0.8481,29.809,4,7.9,3.2,55.58,95,isolated|stable|deep_conn|dead
37,225,27,29,2,False,-2.0309,2,0.0702,0.6399,0.7862,11.7867,4,6.2,3.5,16.81,121,isolated|stable|focused_att|deep_conn|dead
37,228,27,,2,True,0.7466,2,0.1228,0.6647,0.7738,19.4242,7,7.9,4.0,43.2,187,isolated|stable|focused_att|deep_conn
37,230,28,,1,True,-1.566,2,0.0702,0.6335,0.8215,18.3913,4,7.8,4.5,27.64,97,isolated|stable|deep_conn
37,231,28,29,1,False,3.0112,2,0.0702,0.6118,0.7733,23.1124,4,7.9,5.0,36.52,93,isolated|stable|focused_att|deep_conn|dead
37,233,28,29,1,False,-2.2458,2,0.0702,0.716,0.8281,18.0761,4,7.9,3.1,24.28,103,isolated|stable|deep_conn|dead
37,234,28,,1,True,-0.1322,2,0.0351,0.6516,0.8115,45.2024,2,6.9,3.7,72.44,85,isolated|stable|deep_conn
37,236,28,,1,True,-1.338,2,0.0351,0.6386,0.8342,34.9664,2,7.3,4.1,57.02,91,isolated|stable|deep_conn
37,239,29,,0,True,-1.9135,3,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,240,29,,0,True,0.5846,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,241,29,,0,True,-1.2337,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,244,29,,0,True,2.2178,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,245,29,,0,True,0.1096,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,248,29,,0,True,0.0986,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,250,29,,0,True,1.6931,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,251,29,,0,True,1.1858,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,252,29,,0,True,0.6329,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
37,253,29,,0,True,-1.6299,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
