seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
15,0,1,,28,True,-3.1353,4,0.7692,0.6409,0.8384,8.4377,30,33.3,18.7,45.57,1095,social|stable
15,1,2,,27,True,2.5574,5,0.8718,0.6647,0.8558,12.2929,34,67.6,34.1,75.04,2110,social|stable|wide_att|deep_conn
15,129,20,,9,True,0.4657,4,0.7949,0.6823,0.8261,6.268,31,25.2,11.7,34.23,784,social|stable
15,130,20,,9,True,0.4129,3,0.4359,0.6604,0.8077,5.7927,17,14.4,7.4,25.46,386,stable
15,132,20,20,0,False,0.5576,2,0.1579,0.6833,0.8064,20.2587,3,7.5,3.5,22.63,89,stable|deep_conn|dead
15,133,20,20,0,False,0.9087,2,0.1053,0.6759,0.7913,34.307,2,6.8,3.3,34.96,77,isolated|stable|focused_att|deep_conn|dead
15,134,20,21,1,False,-1.9784,2,0.0833,0.6765,0.771,12.99,2,7.7,3.7,18.17,134,isolated|stable|focused_att|deep_conn|dead
15,135,20,20,0,False,0.157,2,0.1579,0.6822,0.8274,8.4613,3,7.3,3.4,19.35,90,stable|dead
15,136,20,27,7,False,-1.2135,2,0.2927,0.6075,0.7848,1.4629,12,5.5,3.5,8.04,112,stable|focused_att|dead
15,138,20,21,1,False,0.1952,2,0.2917,0.653,0.7563,8.8036,7,5.9,3.1,32.64,134,stable|focused_att|dead
15,139,20,23,3,False,-0.7549,2,0.2105,0.6487,0.7223,6.0151,8,6.5,3.5,18.74,119,stable|focused_att|dead
15,140,20,26,6,False,0.2968,2,0.3636,0.6835,0.7485,5.9796,16,6.1,2.8,31.92,128,stable|focused_att|dead
15,141,20,20,0,False,-0.8534,2,0.2105,0.6688,0.7952,25.8432,4,7.1,3.5,49.43,84,stable|focused_att|deep_conn|dead
15,143,20,20,0,False,-0.0525,2,0.1579,0.7088,0.8169,21.2168,3,9.5,3.9,21.8,125,stable|deep_conn|dead
15,145,20,20,0,False,3.0582,2,0.1053,0.6467,0.795,20.1609,2,7.4,4.1,20.16,94,isolated|stable|focused_att|deep_conn|dead
15,147,20,23,3,False,-2.3265,2,0.2368,0.6653,0.7784,10.0401,9,8.5,4.3,19.65,186,stable|focused_att|deep_conn|dead
15,44,5,,24,True,1.5095,5,0.8974,0.689,0.8457,10.7192,35,47.9,21.6,45.18,1871,social|stable|deep_conn
15,45,5,,24,True,3.0436,5,1.0,0.6975,0.8559,12.3371,39,45.5,19.7,67.01,1849,social|stable|wide_att|deep_conn
15,46,5,,24,True,1.4926,5,0.9487,0.6384,0.8582,10.5651,37,47.0,26.6,42.8,1832,social|stable|wide_att|deep_conn
15,57,8,20,12,False,-0.9515,2,0.0526,0.6378,0.8385,30.3605,1,7.0,4.0,30.36,90,isolated|stable|deep_conn|dead
15,84,11,23,12,False,0.9344,2,0.0789,0.6554,0.7373,16.9848,3,7.2,3.8,32.69,139,isolated|stable|focused_att|deep_conn|dead
15,106,15,,14,True,-1.6827,5,0.8974,0.6335,0.8106,9.6382,35,36.8,21.3,45.18,1505,social|stable
15,107,15,,14,True,-0.2646,5,1.0,0.7079,0.8567,12.9124,39,53.8,22.2,56.44,1904,social|stable|wide_att|deep_conn
15,111,16,,13,True,-0.1634,5,0.9231,0.7088,0.8471,13.3885,36,55.3,22.7,67.01,1850,social|stable|deep_conn
15,113,16,22,6,False,0.6682,2,0.2188,0.5984,0.7548,13.9566,7,8.5,5.7,53.93,168,stable|focused_att|deep_conn|dead
15,118,17,21,4,False,2.0099,2,0.1667,0.6739,0.7571,9.3448,4,9.0,4.3,18.25,182,stable|focused_att|dead
15,122,18,21,3,False,-0.1366,2,0.0417,0.6696,0.7931,12.3282,1,9.2,4.5,12.33,173,isolated|stable|focused_att|deep_conn|dead
15,124,19,20,1,False,-1.3102,2,0.0,0.6828,0.8314,0.0,0,8.0,3.7,0,105,isolated|stable|dead
15,148,20,21,1,False,2.1921,2,0.1667,0.6289,0.7939,30.0635,4,7.8,4.6,45.27,102,stable|focused_att|deep_conn|dead
15,149,20,27,7,False,1.869,2,0.3171,0.6746,0.7067,2.5165,13,5.8,2.8,24.46,111,stable|focused_att|dead
15,150,20,21,1,False,1.9094,2,0.1667,0.6316,0.7801,32.9682,4,7.4,4.3,52.72,87,stable|focused_att|deep_conn|dead
15,153,20,22,2,False,1.7913,2,0.25,0.6625,0.7765,21.1225,8,5.7,2.9,53.93,118,stable|focused_att|deep_conn|dead
15,154,21,,8,True,2.9743,4,0.8718,0.719,0.8416,10.001,34,34.6,13.5,50.57,1135,social|stable|deep_conn
15,155,21,26,5,False,-2.4093,5,0.7955,0.6691,0.8475,11.8826,35,38.2,18.9,72.46,1609,social|stable|deep_conn|dead
15,156,21,22,1,False,0.6279,2,0.125,0.6663,0.8105,25.7572,4,10.2,5.1,41.18,148,isolated|stable|deep_conn|dead
15,157,21,22,1,False,1.3589,2,0.0938,0.6538,0.8357,27.5469,3,10.1,5.4,53.67,146,isolated|stable|deep_conn|dead
15,158,21,22,1,False,0.8171,2,0.125,0.7339,0.821,8.9737,4,8.2,3.0,16.97,111,isolated|stable|dead
15,159,21,22,1,False,-0.1344,2,0.0625,0.7495,0.8316,33.8992,2,8.2,2.7,48.5,106,isolated|stable|deep_conn|dead
15,160,21,22,1,False,1.4792,2,0.0625,0.6578,0.8551,11.2404,2,7.4,3.8,16.12,98,isolated|stable|wide_att|deep_conn|dead
15,162,21,27,6,False,0.3697,2,0.1707,0.6722,0.759,4.1633,7,6.6,3.2,26.39,134,stable|focused_att|dead
15,163,21,26,5,False,0.1688,2,0.0455,0.6447,0.7698,0.644,2,8.0,4.4,0.94,130,isolated|stable|focused_att|dead
15,166,21,22,1,False,2.2077,2,0.0625,0.6783,0.8698,6.3616,2,8.3,3.9,6.36,117,isolated|stable|wide_att|dead
15,167,22,23,1,False,-3.0266,5,0.4737,0.6771,0.8865,13.6178,18,46.1,22.0,40.02,1244,stable|wide_att|deep_conn|dead
15,168,22,28,6,False,-1.0962,2,0.3,0.6637,0.7508,5.2491,12,7.6,3.8,17.92,146,stable|focused_att|dead
15,169,22,,7,True,2.4452,2,0.2821,0.68,0.8303,12.2075,11,10.3,4.8,37.16,191,stable|deep_conn
15,171,22,25,3,False,2.1638,2,0.1163,0.6529,0.7871,9.965,5,6.4,3.4,27.7,123,isolated|stable|focused_att|dead
15,172,22,25,3,False,0.6929,2,0.2326,0.6269,0.7874,6.1704,10,7.0,4.2,28.92,161,stable|focused_att|dead
15,174,22,23,1,False,-0.6801,2,0.1316,0.6114,0.8146,17.5113,5,7.8,5.0,35.35,104,isolated|stable|deep_conn|dead
15,176,22,24,2,False,-0.6897,2,0.1,0.7061,0.7677,25.8637,4,7.1,3.0,35.91,148,isolated|stable|focused_att|deep_conn|dead
15,177,24,27,3,False,-1.724,2,0.122,0.6589,0.7454,3.1649,5,8.2,4.2,9.11,160,isolated|stable|focused_att|dead
15,178,24,25,1,False,-3.0268,2,0.0698,0.6313,0.8568,23.2936,3,8.2,4.8,24.75,122,isolated|stable|wide_att|deep_conn|dead
15,181,24,25,1,False,2.7269,2,0.0465,0.6276,0.8724,23.8958,2,6.7,3.9,24.75,100,isolated|stable|wide_att|deep_conn|dead
15,183,24,,5,True,-0.8154,2,0.1538,0.6532,0.7851,3.9299,6,9.6,5.1,9.54,145,stable|focused_att
15,184,24,25,1,False,-1.7193,2,0.093,0.7133,0.8126,13.1533,4,7.4,3.0,28.92,103,isolated|stable|deep_conn|dead
15,185,25,26,1,False,-3.0522,2,0.0455,0.6897,0.8433,11.9652,2,8.7,3.9,18.53,109,isolated|stable|deep_conn|dead
15,187,25,,4,True,1.037,2,0.1538,0.6873,0.7834,10.5621,6,6.6,3.0,19.89,118,stable|focused_att|deep_conn
15,188,26,,3,True,0.3175,4,0.5128,0.6917,0.8472,10.3139,20,30.8,13.7,36.15,1017,social|stable|deep_conn
15,189,27,,2,True,-2.4998,5,0.4615,0.6902,0.8553,27.5933,18,63.4,28.4,75.04,2110,stable|wide_att|deep_conn
15,190,27,,2,True,2.5391,3,0.1282,0.6786,0.8084,6.6369,5,16.4,7.8,13.66,431,isolated|stable
15,191,27,,2,True,-0.5149,4,0.359,0.6715,0.846,11.8672,14,32.0,15.6,41.41,1034,stable|deep_conn
15,193,27,,2,True,0.0623,2,0.1795,0.6796,0.7337,17.1936,7,6.4,3.0,42.47,139,stable|focused_att|deep_conn
15,195,27,,2,True,1.8299,2,0.1026,0.6485,0.7845,21.4888,4,7.7,4.1,25.89,146,isolated|stable|focused_att|deep_conn
15,196,27,,2,True,0.8302,2,0.1538,0.6963,0.8183,14.3535,6,8.1,3.5,42.47,155,stable|deep_conn
15,198,28,29,1,False,1.4097,3,0.0769,0.6872,0.8061,6.7317,3,14.2,6.5,9.54,263,isolated|stable|dead
15,199,28,,1,True,0.433,2,0.0256,0.616,0.7918,3.2975,1,8.0,5.0,3.3,122,isolated|stable|focused_att
15,203,29,,0,True,2.8883,3,0,0,0,0,0,0,0,0,0,isolated|focused_att
15,204,29,,0,True,-2.6455,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
15,205,29,,0,True,-1.0172,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
