seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
41,1,1,,28,True,0.1684,5,0.8788,0.6618,0.8719,11.3986,29,56.1,28.7,40.68,1977,social|stable|wide_att|deep_conn
41,2,1,,28,True,-2.5411,2,0.3939,0.681,0.7986,5.1994,13,8.1,3.8,23.28,163,stable|focused_att
41,11,4,,25,True,-0.6261,5,0.8182,0.6298,0.8617,8.7325,27,47.3,27.8,32.04,1743,social|stable|wide_att
41,18,6,,23,True,0.2191,4,0.7273,0.673,0.8114,12.7389,24,34.2,16.6,56.26,1221,social|stable|deep_conn
41,23,7,,22,True,2.4982,5,0.8788,0.6944,0.8581,8.7778,29,57.2,25.2,33.29,1858,social|stable|wide_att
41,30,9,,20,True,1.9648,4,0.697,0.6744,0.8306,7.4585,23,30.0,14.5,25.91,1038,social|stable
41,35,10,23,13,False,0.9626,4,0.8261,0.6455,0.84,12.4575,19,29.5,16.2,38.72,1014,social|stable|deep_conn|dead
41,52,12,21,9,False,-0.127,2,0.0526,0.6903,0.6807,2.8433,1,5.6,2.5,2.84,114,isolated|stable|focused_att|dead
41,53,13,,16,True,-0.5079,5,1.0,0.7051,0.8467,9.4525,33,44.8,18.7,58.31,1616,social|stable
41,65,14,23,9,False,2.4213,3,0.6087,0.6244,0.8327,9.6886,14,15.6,9.4,32.89,400,social|stable|dead
41,66,14,20,6,False,1.8964,3,0.3077,0.6845,0.861,6.5931,4,16.9,7.8,7.81,341,stable|wide_att|dead
41,78,16,22,6,False,1.2079,2,0.1364,0.6578,0.787,12.3228,3,8.2,4.3,15.04,164,isolated|stable|focused_att|deep_conn|dead
41,79,16,20,4,False,-0.7665,2,0.0769,0.6796,0.8444,21.0627,1,6.5,3.1,21.06,83,isolated|stable|deep_conn|dead
41,85,17,27,10,False,-0.2287,2,0.2222,0.6369,0.7408,2.1983,6,7.7,4.4,10.62,171,stable|focused_att|dead
41,88,18,,11,True,1.8893,5,0.9091,0.6431,0.8569,7.1641,30,46.7,25.9,46.01,1645,social|stable|wide_att
41,89,18,,11,True,0.3009,4,0.6667,0.6757,0.821,7.497,22,32.3,15.5,29.06,1067,social|stable
41,91,18,25,7,False,-1.4015,2,0.32,0.6829,0.7134,2.1585,8,5.8,2.7,8.73,123,stable|focused_att|dead
