seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
12,9,3,,26,True,0.7268,5,0.8222,0.6075,0.8229,10.6027,37,49.5,32.0,49.13,1838,social|stable|deep_conn
12,10,3,,26,True,3.0054,5,0.9778,0.5627,0.8125,8.4077,44,32.7,25.4,65.87,1613,social|stable
12,22,4,,25,True,-2.759,5,0.8889,0.7133,0.8408,8.0558,40,34.9,14.0,45.2,1049,social|stable
12,33,6,,23,True,-2.0199,5,0.8,0.6312,0.8442,7.1479,36,38.7,22.6,36.89,1525,social|stable
12,41,8,,21,True,-2.9106,5,1.0,0.6564,0.8515,12.5617,45,47.8,25.0,70.88,1858,social|stable|wide_att|deep_conn
12,42,8,26,18,False,1.1909,3,0.5682,0.6865,0.8046,4.7174,25,17.4,7.9,43.92,452,social|stable|dead
12,48,8,29,21,False,-2.4509,2,0.2444,0.6758,0.7513,3.24,11,5.6,2.7,28.05,115,stable|focused_att|dead
12,84,15,,14,True,2.9146,5,0.9333,0.6889,0.8523,10.8268,42,51.5,23.3,51.76,1812,social|stable|wide_att|deep_conn
12,89,16,,13,True,2.0368,5,1.0,0.6896,0.8529,6.4038,45,45.6,20.5,50.47,1660,social|stable|wide_att
12,98,18,,11,True,-2.5979,5,0.9778,0.666,0.8693,7.4948,44,47.7,23.9,60.79,1816,social|stable|wide_att
12,101,19,,10,True,2.641,4,0.7778,0.682,0.8271,4.6482,35,29.9,13.9,22.15,1079,social|stable
12,102,19,22,3,False,-0.0069,4,0.9,0.6671,0.8097,8.2505,27,26.3,13.1,31.2,922,social|stable|dead
12,103,19,20,1,False,0.5024,3,0.2632,0.7304,0.8809,12.1842,5,17.2,6.3,41.57,328,stable|wide_att|deep_conn|dead
12,105,19,23,4,False,1.056,2,0.0588,0.6562,0.7184,3.1802,2,5.7,3.0,4.85,115,isolated|stable|focused_att|dead
12,107,19,20,1,False,-0.448,2,0.0,0.6364,0.8725,0.0,0,7.2,4.1,0,94,isolated|stable|wide_att|dead
12,108,19,24,5,False,1.4557,2,0.1111,0.6383,0.7644,2.236,4,7.3,4.2,5.41,151,isolated|stable|focused_att|dead
12,109,19,21,2,False,-0.2371,2,0.037,0.671,0.729,46.2174,1,6.7,3.3,46.22,168,isolated|stable|focused_att|deep_conn|dead
12,110,20,,9,True,-2.9048,5,0.8444,0.6667,0.8669,10.68,38,63.6,31.8,60.79,2074,social|stable|wide_att|deep_conn
12,111,20,23,3,False,0.1143,2,0.3529,0.7218,0.7341,9.9151,12,7.3,2.8,30.07,164,stable|focused_att|dead
12,112,20,21,1,False,0.7706,2,0.2593,0.7208,0.7647,13.2003,7,7.2,2.8,25.41,131,stable|focused_att|deep_conn|dead
12,115,20,22,2,False,-0.5735,2,0.1333,0.6654,0.7402,8.2107,4,5.7,2.9,12.38,109,isolated|stable|focused_att|dead
12,116,20,21,1,False,-2.7417,2,0.2593,0.6731,0.7739,10.5453,7,7.1,3.5,23.9,134,stable|focused_att|deep_conn|dead
12,118,20,20,0,False,-1.7451,2,0.1579,0.5622,0.7452,31.4913,3,7.8,6.0,45.27,104,stable|focused_att|deep_conn|dead
12,120,20,20,0,False,0.9605,2,0.3158,0.6311,0.7774,30.4811,6,10.6,6.2,48.5,143,stable|focused_att|deep_conn|dead
12,121,20,27,7,False,-1.1291,2,0.3261,0.6604,0.7396,6.0831,15,7.7,3.9,34.73,153,stable|focused_att|dead
12,124,20,,9,True,-0.878,3,0.4889,0.6902,0.8328,5.4622,22,16.9,7.6,40.91,436,stable
12,125,20,,9,True,-2.6202,3,0.5333,0.7032,0.7928,5.559,24,16.1,6.8,55.65,459,social|stable|focused_att
12,126,20,,9,True,1.6646,2,0.3333,0.6444,0.8102,4.0711,15,8.8,4.9,17.25,164,stable
12,128,20,21,1,False,-2.1381,2,0.0741,0.6686,0.8025,13.5887,2,8.4,4.2,13.73,109,isolated|stable|deep_conn|dead
12,130,20,21,1,False,1.1704,2,0.1111,0.6087,0.7793,35.6675,3,5.7,3.7,46.65,59,isolated|stable|focused_att|deep_conn|dead
12,132,20,21,1,False,-0.6899,2,0.037,0.6688,0.8426,20.9791,1,9.1,4.5,20.98,119,isolated|stable|deep_conn|dead
12,133,20,23,3,False,-0.2341,2,0.1471,0.7011,0.7592,6.7169,5,7.9,3.4,12.23,159,isolated|stable|focused_att|dead
12,135,20,27,7,False,-1.5288,2,0.1739,0.6848,0.7981,10.0991,8,6.9,3.2,35.35,144,stable|focused_att|deep_conn|dead
12,136,20,27,7,False,-2.3427,2,0.2174,0.6749,0.7623,3.8477,10,7.3,3.5,22.94,165,stable|focused_att|dead
12,137,21,,8,True,0.0348,5,0.9333,0.6903,0.8777,13.6841,42,68.2,30.6,59.55,2106,social|stable|wide_att|deep_conn
12,138,21,,8,True,-0.6785,3,0.5778,0.6712,0.8014,7.238,26,16.1,7.9,29.53,450,social|stable
12,139,22,,7,True,0.764,4,0.7333,0.7292,0.8465,11.9339,33,36.6,13.6,65.79,1179,social|stable|deep_conn
12,141,22,25,3,False,-1.7808,2,0.1778,0.6638,0.8255,7.9595,8,8.4,4.2,23.93,145,stable|dead
12,142,22,23,1,False,-1.3774,2,0.1765,0.7166,0.8553,26.057,6,10.4,4.1,45.61,158,stable|wide_att|deep_conn|dead
