seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
25,0,1,,28,True,-2.6033,5,1.0,0.6456,0.8581,9.62,69,48.6,26.7,67.09,1763,social|stable|wide_att
25,17,3,,26,True,0.9926,3,0.4638,0.6775,0.8522,10.3731,32,20.3,9.7,49.62,519,stable|wide_att|deep_conn
25,18,3,,26,True,-2.203,4,0.7391,0.6669,0.8597,5.9584,51,32.5,16.2,49.8,1007,social|stable|wide_att
25,19,4,,25,True,1.418,5,0.9275,0.6524,0.8495,9.1526,64,50.9,27.1,82.67,1909,social|stable
25,20,4,,25,True,2.2158,5,0.942,0.6902,0.8543,9.9492,65,49.9,22.4,63.6,1801,social|stable|wide_att
25,32,5,26,21,False,2.6336,3,0.4857,0.6667,0.7995,4.7745,34,16.1,8.1,18.25,462,stable|focused_att|dead
25,53,9,,20,True,0.7564,2,0.2319,0.6705,0.7643,6.3373,16,7.8,3.8,35.46,156,stable|focused_att
25,60,10,26,16,False,-2.0505,2,0.2,0.6476,0.7529,8.1743,14,7.9,4.3,35.92,154,stable|focused_att|dead
25,69,13,,16,True,-0.3417,5,0.8696,0.7072,0.8502,9.3365,60,48.0,19.9,65.85,1625,social|stable|wide_att
25,79,16,23,7,False,-0.4864,3,0.3091,0.638,0.7778,7.0631,17,14.3,8.1,26.24,377,stable|focused_att|dead
25,81,16,20,4,False,2.8932,2,0.0,0.6522,0.764,0.0,0,6.1,3.3,0,80,isolated|stable|focused_att|dead
25,86,16,21,5,False,-0.9523,2,0.0667,0.7423,0.7264,2.2709,2,6.4,2.2,2.9,136,isolated|stable|focused_att|dead
25,90,17,,12,True,-1.7647,5,0.971,0.7101,0.861,9.0867,67,54.1,22.1,60.69,1806,social|stable|wide_att
25,93,17,22,5,False,-1.9271,2,0.0444,0.6457,0.7467,6.7248,2,6.0,3.3,7.46,112,isolated|stable|focused_att|dead
25,94,17,20,3,False,-0.7794,2,0.0455,0.6023,0.8655,10.3475,1,7.9,5.2,10.35,109,isolated|stable|wide_att|deep_conn|dead
25,95,18,,11,True,1.5667,5,0.7971,0.7073,0.8655,13.075,55,59.4,24.6,66.77,2022,social|stable|wide_att|deep_conn
25,97,18,21,3,False,2.3925,2,0.1,0.6756,0.7939,16.4108,3,7.9,3.8,37.46,159,isolated|stable|focused_att|deep_conn|dead
