seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
32,0,1,,28,True,-2.161,4,0.7273,0.68,0.8202,12.0752,32,31.2,14.7,71.81,1201,social|stable|deep_conn
32,7,1,,28,True,2.6922,2,0.25,0.6203,0.7741,1.0584,11,6.4,3.9,4.55,132,stable|focused_att
32,14,4,,25,True,-0.2123,5,0.7727,0.6569,0.8282,14.4662,34,38.9,20.3,70.29,1686,social|stable|deep_conn
32,24,7,,22,True,-0.6964,4,0.8864,0.7153,0.816,8.4804,39,32.6,13.0,54.16,1131,social|stable
32,26,7,,22,True,2.4327,2,0.25,0.6758,0.7776,4.413,11,6.5,3.1,16.23,133,stable|focused_att
32,33,9,,20,True,-2.0824,5,0.9318,0.6375,0.8628,12.8361,41,58.3,33.2,47.5,1940,social|stable|wide_att|deep_conn
32,34,9,,20,True,1.2255,4,0.7045,0.6961,0.8375,10.5926,31,27.1,11.8,70.23,935,social|stable|deep_conn
32,46,11,28,17,False,-0.3849,2,0.2558,0.7184,0.8011,10.9342,11,9.4,3.7,66.13,185,stable|deep_conn|dead
32,50,13,,16,True,2.4594,5,0.8409,0.6642,0.8479,14.3511,37,52.9,26.7,75.1,1838,social|stable|deep_conn
32,53,14,,15,True,2.1705,5,0.9545,0.6268,0.846,10.426,42,55.8,33.2,65.01,1873,social|stable|deep_conn
32,54,14,,15,True,-1.5672,5,0.9318,0.6744,0.8642,8.0723,41,41.4,20.0,40.68,1521,social|stable|wide_att
32,61,15,20,5,False,-1.9559,2,0.1364,0.6945,0.8417,19.0437,3,6.7,2.9,19.16,82,isolated|stable|deep_conn|dead
32,70,15,20,5,False,-0.2886,2,0.1364,0.6937,0.8235,12.4818,3,7.7,3.4,19.74,105,isolated|stable|deep_conn|dead
