seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
16,9,3,,26,True,-2.8835,4,0.7907,0.6784,0.7965,7.6507,34,27.9,13.2,40.47,982,social|stable|focused_att
16,20,4,,25,True,2.142,4,0.8605,0.6232,0.8474,3.832,37,21.9,13.2,19.27,721,social|stable
16,148,17,23,6,False,1.587,2,0.1538,0.5759,0.7919,4.041,4,6.5,4.8,7.03,147,stable|focused_att|dead
16,149,17,23,6,False,2.3819,2,0.1154,0.6998,0.7713,3.224,3,6.9,3.0,7.67,126,isolated|stable|focused_att|dead
16,150,17,21,4,False,2.6347,2,0.1,0.7019,0.7825,8.411,2,7.8,3.3,10.61,157,isolated|stable|focused_att|dead
16,30,6,,23,True,2.3271,4,0.6977,0.6177,0.8681,7.9655,30,39.3,24.3,33.32,1158,social|stable|wide_att
16,31,6,,23,True,0.0769,3,0.4186,0.6669,0.8224,9.9105,18,19.2,9.6,40.23,626,stable
16,158,19,20,1,False,-0.4322,2,0.1333,0.7271,0.8193,6.4463,2,6.1,2.3,6.97,77,isolated|stable|dead
16,161,20,,9,True,-1.9853,5,1.0,0.6214,0.8539,10.7435,43,55.3,33.7,49.65,1838,social|stable|wide_att|deep_conn
16,34,6,22,16,False,-2.0634,2,0.2727,0.6417,0.7775,9.4146,6,7.1,4.0,20.16,143,stable|focused_att|dead
16,162,20,20,0,False,1.2145,4,0.4,0.6581,0.862,29.9673,6,31.8,16.5,72.49,745,stable|wide_att|deep_conn|dead
16,163,20,20,0,False,2.1428,2,0.1333,0.7037,0.8187,56.9459,2,10.2,4.3,91.27,138,isolated|stable|deep_conn|dead
16,41,6,20,14,False,2.408,2,0.1333,0.637,0.8527,21.5535,2,8.7,5.0,22.31,118,isolated|stable|wide_att|deep_conn|dead
16,44,7,,22,True,1.9898,4,0.6977,0.6793,0.8295,7.0241,30,32.4,15.3,35.7,1146,social|stable
16,71,10,,19,True,2.6666,4,0.7442,0.6375,0.8536,7.725,32,32.5,18.5,48.53,1084,social|stable|wide_att
16,72,10,,19,True,-1.5595,4,0.7907,0.6316,0.8343,5.9526,34,23.7,13.8,31.86,841,social|stable
16,73,10,,19,True,2.3062,5,0.9767,0.6236,0.8718,13.5417,42,64.7,39.1,66.39,2035,social|stable|wide_att|deep_conn
16,87,10,,19,True,-1.7674,2,0.2326,0.6348,0.8123,7.347,10,8.9,5.1,24.69,182,stable
16,92,10,25,15,False,1.6228,2,0.125,0.653,0.7551,10.7258,4,6.4,3.4,17.12,135,isolated|stable|focused_att|deep_conn|dead
16,98,12,21,9,False,-0.6139,2,0.1,0.6531,0.7437,8.9653,2,6.8,3.6,14.27,124,isolated|stable|focused_att|dead
16,119,13,21,8,False,-3.0066,2,0.05,0.6573,0.7034,8.1995,1,7.0,3.6,8.2,154,isolated|stable|focused_att|dead
16,125,14,20,6,False,0.3823,2,0.2,0.6343,0.7988,4.4765,3,6.8,3.9,9.85,86,stable|focused_att|dead
16,126,14,22,8,False,1.0867,2,0.1818,0.6757,0.8031,10.2618,4,7.1,3.4,22.61,126,stable|deep_conn|dead
16,165,20,22,2,False,-1.7812,3,0.2273,0.6453,0.7888,7.6067,5,14.2,7.8,19.39,375,stable|focused_att|dead
16,166,20,27,7,False,1.3901,5,0.878,0.6395,0.842,10.3677,36,51.7,29.1,51.34,1929,social|stable|deep_conn|dead
16,167,20,,9,True,2.1831,5,0.9302,0.6429,0.8607,8.3512,40,45.6,25.3,52.22,1729,social|stable|wide_att
16,168,22,,7,True,0.7256,4,0.7442,0.6766,0.8268,10.6042,32,25.9,12.4,36.72,958,social|stable|deep_conn
16,169,22,23,1,False,3.119,3,0.0769,0.6775,0.8563,15.3815,2,15.9,7.6,22.18,298,isolated|stable|wide_att|deep_conn|dead
16,170,22,,7,True,-0.9421,5,0.9767,0.6591,0.8479,10.5429,42,46.0,23.8,42.68,1958,social|stable|deep_conn
16,171,22,24,2,False,2.2508,2,0.2857,0.6611,0.744,14.4621,8,7.1,3.6,22.97,152,stable|focused_att|deep_conn|dead
16,172,22,24,2,False,1.5027,2,0.2143,0.6889,0.7843,8.5023,6,8.3,3.8,13.28,146,stable|focused_att|dead
16,174,22,23,1,False,0.8111,2,0.1154,0.656,0.8189,26.0188,3,6.7,3.5,36.14,88,isolated|stable|deep_conn|dead
16,176,23,,6,True,-1.5772,5,0.8605,0.6667,0.8399,11.8222,37,43.7,21.8,66.87,1706,social|stable|deep_conn
16,177,23,26,3,False,2.7445,4,0.4474,0.6987,0.8624,17.7107,17,34.8,15.0,61.29,1074,stable|wide_att|deep_conn|dead
16,178,23,24,1,False,1.0304,2,0.1429,0.6429,0.8347,29.8226,4,8.3,4.6,48.5,102,isolated|stable|deep_conn|dead
