seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
10,0,1,,28,True,-1.6589,5,0.9,0.6578,0.8559,6.9788,45,31.8,16.5,53.92,925,social|stable|wide_att
10,1,1,,28,True,-0.4606,4,0.84,0.6388,0.8451,6.5949,42,28.3,16.0,46.79,1002,social|stable
10,22,4,,25,True,-2.9783,5,0.96,0.6442,0.8312,8.5656,48,40.2,22.2,49.78,1714,social|stable
10,34,6,,23,True,-2.5774,4,0.64,0.7476,0.8292,4.8733,32,17.4,5.9,37.79,469,social|stable
10,39,7,,22,True,-1.8905,5,0.96,0.6551,0.8491,8.7333,48,45.0,23.7,42.09,1618,social|stable
10,56,9,,20,True,-1.9594,5,0.6,0.7609,0.8431,5.9031,30,19.0,6.0,38.13,445,social|stable
10,62,10,,19,True,-1.0546,4,0.8,0.6506,0.8401,7.3873,40,31.1,16.7,36.58,964,social|stable
10,63,10,,19,True,1.2096,5,0.94,0.6688,0.8328,6.9674,47,37.1,18.4,44.84,1424,social|stable
10,64,10,,19,True,-1.0212,4,0.72,0.7267,0.847,7.8918,36,34.5,13.0,38.59,1184,social|stable
10,75,11,21,10,False,-2.9822,3,0.32,0.6351,0.8261,14.3733,8,18.5,10.6,27.68,498,stable|deep_conn|dead
10,76,12,,17,True,1.0128,5,0.98,0.7002,0.8549,10.6122,49,53.7,23.0,51.52,1941,social|stable|wide_att|deep_conn
10,80,14,23,9,False,-1.9084,4,0.7222,0.6821,0.8058,9.0288,26,21.2,9.9,38.94,766,social|stable|dead
10,93,17,20,3,False,-1.1332,2,0.0556,0.6783,0.8645,6.642,1,7.6,3.6,6.64,105,isolated|stable|wide_att|dead
10,100,18,,11,True,-1.5882,4,0.88,0.6663,0.8226,6.331,44,28.3,14.2,38.59,976,social|stable
10,101,18,28,10,False,-0.7989,5,0.8824,0.6611,0.8498,7.7254,45,48.3,24.7,40.63,1753,social|stable|dead
10,103,18,24,6,False,0.3707,2,0.0682,0.6585,0.7499,2.1984,3,7.6,4.0,3.87,151,isolated|stable|focused_att|dead
10,110,19,,10,True,-1.0822,4,0.74,0.6514,0.8153,7.2404,37,24.5,13.1,49.91,778,social|stable
10,116,19,20,1,False,0.9434,2,0.0556,0.6372,0.8495,14.5011,1,7.4,4.2,14.5,101,isolated|stable|deep_conn|dead
10,118,20,,9,True,-2.9245,4,0.82,0.7182,0.8418,6.4292,41,29.9,11.7,53.92,908,social|stable
10,120,20,24,4,False,-1.6443,2,0.25,0.6769,0.7991,6.6027,11,7.4,3.5,23.77,128,stable|focused_att|dead
10,121,20,20,0,False,-0.5662,2,0.0556,0.7347,0.8358,22.2124,1,9.3,3.4,22.21,122,isolated|stable|deep_conn|dead
10,122,20,21,1,False,-2.5891,2,0.16,0.68,0.8173,16.9423,4,6.6,3.1,21.98,75,stable|deep_conn|dead
10,123,20,21,1,False,-1.3621,2,0.08,0.6957,0.8434,34.1086,2,7.7,3.4,34.65,99,isolated|stable|deep_conn|dead
10,125,20,24,4,False,1.5892,2,0.25,0.6194,0.7617,4.8178,11,7.8,4.8,22.72,165,stable|focused_att|dead
10,126,20,24,4,False,-2.9595,2,0.2045,0.6764,0.7594,8.8402,9,8.5,4.1,33.69,167,stable|focused_att|dead
10,127,20,22,2,False,1.744,2,0.1667,0.6583,0.7854,8.9343,5,7.5,3.9,15.59,166,stable|focused_att|dead
10,128,20,22,2,False,2.32,2,0.1333,0.6821,0.8021,9.9637,4,8.7,4.0,21.24,164,isolated|stable|dead
10,133,20,22,2,False,0.9328,2,0.1667,0.7018,0.7413,12.2233,5,8.6,3.7,25.61,169,stable|focused_att|deep_conn|dead
10,134,21,,8,True,2.3474,5,1.0,0.6973,0.872,10.7555,50,61.3,26.6,51.52,2046,social|stable|wide_att|deep_conn
10,135,21,,8,True,2.6687,5,1.0,0.6905,0.885,11.235,50,68.5,30.7,48.93,2142,social|stable|wide_att|deep_conn
10,137,21,26,5,False,1.0579,2,0.1778,0.6577,0.7819,1.2316,8,6.7,3.5,3.81,141,stable|focused_att|dead
10,139,21,23,2,False,1.5017,2,0.1111,0.6934,0.7344,13.5659,4,6.8,3.0,29.34,116,isolated|stable|focused_att|deep_conn|dead
10,140,21,26,5,False,0.9806,2,0.2,0.707,0.7805,5.4775,9,9.2,3.8,22.44,199,stable|focused_att|dead
10,141,21,26,5,False,1.7936,2,0.1778,0.6688,0.7297,3.6104,8,7.3,3.6,19.39,143,stable|focused_att|dead
10,144,22,,7,True,1.6056,3,0.44,0.6784,0.8364,4.5781,22,19.3,9.1,17.94,435,stable
10,148,22,25,3,False,-1.4356,2,0.087,0.6639,0.8262,3.0612,4,8.7,4.4,5.74,146,isolated|stable|dead
10,149,22,25,3,False,1.5719,2,0.0652,0.6856,0.7658,10.1738,3,5.9,2.7,17.93,123,isolated|stable|focused_att|deep_conn|dead
10,150,22,24,2,False,3.0125,2,0.1136,0.6044,0.6328,11.5227,5,5.8,3.8,22.72,143,isolated|stable|focused_att|deep_conn|dead
10,151,22,,7,True,-0.0442,2,0.2,0.7105,0.7855,4.5594,10,7.1,2.9,26.66,147,stable|focused_att
10,152,22,23,1,False,0.5092,2,0.0556,0.7006,0.8365,47.8484,2,7.6,3.2,66.36,91,isolated|stable|deep_conn|dead
10,154,23,26,3,False,0.9322,2,0.0667,0.6257,0.7655,5.28,3,5.9,3.5,12.11,115,isolated|stable|focused_att|dead
10,156,23,26,3,False,0.885,2,0.1778,0.6697,0.7497,8.7389,8,6.5,3.2,22.86,147,stable|focused_att|dead
10,159,23,24,1,False,1.0897,2,0.0909,0.6894,0.8136,15.4591,4,8.8,4.0,18.54,120,isolated|stable|deep_conn|dead
10,162,23,25,2,False,-0.5269,2,0.0652,0.6556,0.7803,18.1614,3,8.8,4.6,38.86,180,isolated|stable|focused_att|deep_conn|dead
10,165,23,26,3,False,-2.0282,2,0.1778,0.6951,0.818,10.7532,8,9.0,3.9,31.79,162,stable|deep_conn|dead
10,166,23,,6,True,1.5609,2,0.14,0.6281,0.7792,2.6319,7,6.6,3.9,10.01,134,isolated|stable|focused_att
10,167,24,25,1,False,0.4546,4,0.2826,0.6365,0.8395,20.2728,13,32.2,18.4,49.9,815,stable|deep_conn|dead
10,168,24,,5,True,-3.0091,2,0.2,0.7181,0.7764,4.495,10,7.0,2.8,33.29,147,stable|focused_att
10,170,24,26,2,False,-3.0295,2,0.2,0.6671,0.7918,11.0892,9,7.4,3.7,25.0,163,stable|focused_att|deep_conn|dead
10,171,24,25,1,False,3.0333,2,0.1739,0.7018,0.8484,27.7655,8,9.6,4.1,37.16,135,stable|deep_conn|dead
10,172,24,25,1,False,-2.1787,2,0.1304,0.7038,0.8135,36.8513,6,10.6,4.4,51.78,142,isolated|stable|deep_conn|dead
10,173,24,27,3,False,2.7387,2,0.1489,0.6632,0.7698,11.0132,7,6.2,3.1,38.84,131,isolated|stable|focused_att|deep_conn|dead
10,175,25,26,1,False,-1.1345,2,0.0222,0.6761,0.8318,29.5429,1,6.3,3.0,29.54,79,isolated|stable|deep_conn|dead
10,176,26,,3,True,1.4264,3,0.4,0.6953,0.8263,7.0737,20,19.2,8.4,23.61,531,stable
10,177,26,,3,True,-1.0872,5,0.54,0.6529,0.8409,18.3933,27,42.8,22.8,59.58,1731,social|stable|deep_conn
10,179,26,27,1,False,-0.3484,2,0.0638,0.6351,0.7859,27.6624,3,8.2,4.7,46.71,104,isolated|stable|focused_att|deep_conn|dead
10,180,26,,3,True,-1.4195,2,0.2,0.656,0.766,11.1103,10,7.9,4.1,37.24,165,stable|focused_att|deep_conn
10,181,26,27,1,False,0.8824,2,0.0638,0.6923,0.8455,19.0943,3,8.2,3.7,31.49,114,isolated|stable|deep_conn|dead
10,182,27,,2,True,0.8616,5,0.52,0.6708,0.8694,18.0458,26,52.8,25.9,59.58,1801,social|stable|wide_att|deep_conn
10,185,27,,2,True,1.0031,2,0.06,0.6927,0.7499,15.6209,3,6.3,2.8,19.55,132,isolated|stable|focused_att|deep_conn
10,186,27,28,1,False,-0.7744,2,0.0784,0.6319,0.7565,20.6021,4,6.4,3.7,28.92,79,isolated|stable|focused_att|deep_conn|dead
10,187,27,28,1,False,0.17,2,0.1176,0.6352,0.8054,17.809,6,7.2,4.1,25.56,100,isolated|stable|deep_conn|dead
10,189,27,29,2,False,-2.4654,2,0.08,0.6467,0.6811,5.9757,4,7.2,3.9,7.56,147,isolated|stable|focused_att|dead
10,191,27,,2,True,2.2567,2,0.14,0.6688,0.767,8.4604,7,8.6,4.3,21.1,200,isolated|stable|focused_att
10,192,28,,1,True,1.888,5,0.38,0.6654,0.877,15.294,19,49.3,24.8,54.4,1413,stable|wide_att|deep_conn
10,193,28,,1,True,1.4734,5,0.34,0.692,0.8743,15.4065,17,50.3,22.4,41.43,1477,stable|wide_att|deep_conn
10,194,28,,1,True,-1.1888,3,0.04,0.6288,0.8433,8.9216,2,12.8,7.6,14.54,263,isolated|stable
10,196,29,,0,True,1.6667,5,0,0,0,0,0,0,0,0,0,isolated|focused_att
10,197,29,,0,True,-2.7995,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
10,200,29,,0,True,1.8821,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
