seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
42,3,4,,25,True,2.6997,5,0.973,0.6622,0.8628,9.1005,36,46.8,23.9,42.91,1946,social|stable|wide_att
42,4,4,,25,True,0.973,4,0.8649,0.6677,0.8313,5.1841,32,32.4,16.1,31.3,1042,social|stable
42,5,4,,25,True,-2.2795,4,0.7838,0.6301,0.8075,5.0507,29,28.3,16.6,22.37,1023,social|stable
42,16,5,,24,True,0.3457,5,0.8649,0.6824,0.8352,10.5396,32,45.6,21.2,52.28,1871,social|stable|deep_conn
42,33,8,,21,True,0.5777,4,0.7297,0.5991,0.8632,9.4579,27,36.1,24.2,49.68,1134,social|stable|wide_att
42,48,10,,19,True,-2.1109,3,0.5135,0.6542,0.8166,6.6002,19,18.1,9.6,30.8,533,social|stable
42,54,10,,19,True,-0.5178,2,0.2432,0.6719,0.8024,1.5143,9,8.4,4.1,5.5,160,stable
42,57,11,,18,True,-0.2125,4,0.7297,0.6205,0.8138,5.6593,27,29.6,18.1,31.76,977,social|stable
42,64,12,20,8,False,-2.6249,2,0.0,0.6696,0.8204,0.0,0,6.3,3.1,0,83,isolated|stable|dead
42,68,13,22,9,False,-2.1909,2,0.2609,0.6408,0.7589,9.0169,6,6.8,3.8,23.96,138,stable|focused_att|dead
42,76,15,,14,True,1.2345,5,0.9459,0.6861,0.8702,12.976,35,57.7,26.4,52.28,2017,social|stable|wide_att|deep_conn
42,83,16,,13,True,0.7135,3,0.6486,0.6958,0.8568,5.1573,24,19.4,8.5,39.01,473,social|stable|wide_att
42,87,17,24,7,False,0.3018,5,0.9032,0.665,0.833,9.725,28,44.1,22.2,48.86,1561,social|stable|dead
42,101,18,22,4,False,-2.5396,2,0.1739,0.6673,0.7771,11.0278,4,6.5,3.2,36.97,121,stable|focused_att|deep_conn|dead
42,103,18,20,2,False,2.7985,2,0.0,0.6803,0.8302,0.0,0,8.1,3.8,0,108,isolated|stable|dead
42,109,19,20,1,False,1.6262,2,0.1429,0.6544,0.8403,26.0177,2,6.7,3.5,32.18,79,isolated|stable|deep_conn|dead
42,110,19,20,1,False,-1.0879,2,0.1429,0.6928,0.8465,13.683,2,8.1,3.6,17.61,104,isolated|stable|deep_conn|dead
42,111,19,20,1,False,-1.5559,2,0.0714,0.7136,0.8536,17.6123,1,8.5,3.4,17.61,118,isolated|stable|wide_att|deep_conn|dead
42,112,20,,9,True,2.1189,5,1.0,0.7466,0.849,8.1355,37,39.8,13.5,43.83,1220,social|stable
42,113,20,,9,True,-0.4037,4,0.8378,0.6242,0.8282,7.5012,31,36.8,22.2,25.89,1235,social|stable
42,114,20,26,6,False,0.4453,3,0.4571,0.6391,0.7641,5.3854,16,14.2,8.0,37.76,404,stable|focused_att|dead
42,115,20,24,4,False,1.6552,2,0.1613,0.6668,0.7337,1.7863,5,5.9,3.0,5.06,110,stable|focused_att|dead
42,116,20,,9,True,-1.7317,2,0.2162,0.6997,0.7766,9.416,8,7.5,3.2,62.64,149,stable|focused_att
42,118,20,21,1,False,2.6283,2,0.2,0.6592,0.8217,8.8138,4,7.3,3.8,13.88,101,stable|dead
42,122,20,21,1,False,0.1722,2,0.1,0.7694,0.8577,27.5746,2,9.3,2.8,36.21,120,isolated|stable|wide_att|deep_conn|dead
42,123,20,22,2,False,0.9963,2,0.1304,0.6661,0.7524,6.5886,3,6.0,3.0,13.12,137,isolated|stable|focused_att|dead
42,125,20,21,1,False,1.8399,2,0.2,0.6331,0.8256,16.4683,4,6.4,3.7,36.21,80,stable|deep_conn|dead
42,126,21,22,1,False,2.6456,3,0.1304,0.6404,0.8651,21.2368,3,18.5,10.4,33.57,367,isolated|stable|wide_att|deep_conn|dead
42,127,21,23,2,False,2.22,2,0.1034,0.6439,0.7244,7.9179,3,5.7,3.2,8.64,126,isolated|stable|focused_att|dead
42,130,21,25,4,False,3.1376,2,0.0625,0.6529,0.7676,21.1525,2,7.5,4.0,22.95,153,isolated|stable|focused_att|deep_conn|dead
42,131,22,23,1,False,-1.6512,3,0.1034,0.6582,0.86,32.4673,3,15.9,8.2,86.13,284,isolated|stable|wide_att|deep_conn|dead
