seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
11,67,10,21,11,False,2.9722,3,0.2105,0.6576,0.7894,15.3795,4,12.2,6.4,22.36,365,stable|focused_att|deep_conn|dead
11,6,1,,28,True,-2.2413,2,0.2308,0.6541,0.8444,0.8143,9,8.9,4.7,2.96,162,stable
11,104,16,21,5,False,0.0938,2,0.2105,0.6813,0.8065,18.7056,4,10.2,4.8,27.63,198,stable|deep_conn|dead
11,105,17,20,3,False,1.1077,3,0.25,0.6204,0.8983,19.6519,3,15.9,9.7,38.68,315,stable|wide_att|deep_conn|dead
11,11,2,,27,True,1.9684,5,1.0,0.7232,0.8677,11.1855,39,69.1,26.4,45.81,2223,social|stable|wide_att|deep_conn
11,75,11,,18,True,0.7195,3,0.5897,0.7127,0.7925,6.1214,23,16.2,6.5,31.79,482,social|stable|focused_att
11,77,12,,17,True,0.4929,5,0.8718,0.6292,0.8455,7.4825,34,49.0,28.9,25.49,1764,social|stable
11,78,13,20,7,False,-1.0645,4,0.4167,0.6146,0.8479,9.1692,5,28.4,17.8,16.49,694,stable|dead
11,107,17,24,7,False,-1.4848,2,0.0741,0.6594,0.7908,0.4015,2,6.9,3.6,0.71,134,isolated|stable|focused_att|dead
11,50,7,,22,True,-0.1054,4,0.7179,0.6767,0.8216,6.1219,28,28.0,13.4,31.79,849,social|stable
11,51,8,,21,True,0.9651,5,0.9744,0.6633,0.8492,9.092,38,40.1,20.3,54.97,1575,social|stable
11,83,14,,15,True,2.1402,5,0.8974,0.6801,0.8356,6.4601,35,43.5,20.5,37.33,1721,social|stable
11,116,19,23,4,False,2.5468,3,0.4167,0.6131,0.8172,9.0976,10,20.5,12.9,25.41,559,stable|dead
11,117,19,22,3,False,2.3654,2,0.1364,0.6829,0.7899,18.7006,3,7.7,3.6,30.95,170,isolated|stable|focused_att|deep_conn|dead
11,119,19,20,1,False,1.7943,2,0.0,0.6982,0.8179,0.0,0,6.9,3.0,0,83,isolated|stable|dead
11,93,15,23,8,False,-3.1054,4,0.7917,0.6886,0.8287,9.7459,19,31.3,14.2,32.83,965,social|stable|dead
11,94,15,,14,True,0.6301,3,0.4103,0.6442,0.79,3.6545,16,14.4,8.0,16.92,410,stable|focused_att
11,121,20,,9,True,0.175,5,0.9231,0.6471,0.8744,9.4311,36,55.9,30.5,39.42,1938,social|stable|wide_att
11,122,20,,9,True,-0.5583,4,0.4872,0.595,0.7955,11.1768,19,30.8,21.0,37.77,839,stable|focused_att|deep_conn
11,123,20,25,5,False,1.7553,3,0.5556,0.6285,0.8081,7.7175,15,15.0,8.9,26.13,382,social|stable|dead
