seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
3,3,2,,27,True,1.4203,3,0.4681,0.6494,0.8315,10.0599,22,12.8,6.9,48.69,337,stable|deep_conn
3,137,17,22,5,False,-0.098,2,0.1923,0.6781,0.7609,18.4078,5,7.2,3.4,30.91,146,stable|focused_att|deep_conn|dead
3,138,17,20,3,False,-2.7129,2,0.0588,0.6488,0.7634,25.0447,1,5.2,2.8,25.04,56,isolated|stable|focused_att|deep_conn|dead
3,141,18,,11,True,-0.4709,5,0.8511,0.6544,0.8485,11.666,40,63.2,33.4,88.69,2283,social|stable|deep_conn
3,14,3,,26,True,-0.2374,4,0.6809,0.6284,0.8729,4.5359,32,28.4,16.8,21.01,900,social|stable|wide_att
3,145,19,21,2,False,1.4128,2,0.2273,0.7145,0.772,13.3699,5,8.1,3.2,41.08,144,stable|focused_att|deep_conn|dead
3,147,20,,9,True,-2.1099,5,0.8723,0.6925,0.8424,9.4467,41,57.5,25.5,43.2,2057,social|stable
3,148,20,,9,True,-2.7666,5,1.0,0.6449,0.8533,6.0422,47,51.5,28.3,32.77,1783,social|stable|wide_att
3,149,20,20,0,False,-2.3699,2,0.2353,0.6349,0.8708,12.7535,4,8.8,5.1,24.6,118,stable|wide_att|deep_conn|dead
3,23,3,21,18,False,-2.5474,2,0.1364,0.6467,0.8044,3.4313,3,8.2,4.5,7.1,182,isolated|stable|dead
3,151,20,22,2,False,-2.3805,2,0.3846,0.6875,0.7014,5.5702,10,5.4,2.5,15.1,160,stable|focused_att|dead
3,25,4,,25,True,-0.9895,5,0.9574,0.6929,0.8602,8.4532,45,47.3,20.9,49.16,1710,social|stable|wide_att
3,152,20,20,0,False,-2.4948,2,0.2941,0.6555,0.8067,8.7362,5,7.8,4.1,24.6,105,stable|dead
3,153,20,20,0,False,-1.7161,2,0.3529,0.7279,0.7885,14.8527,6,7.1,2.7,25.04,90,stable|focused_att|deep_conn|dead
3,31,5,,24,True,-0.6422,3,0.4681,0.6899,0.8446,5.7744,22,22.4,10.1,19.93,556,stable
3,54,8,,21,True,-0.2911,4,0.7872,0.668,0.8452,4.9535,37,30.2,15.0,22.83,1016,social|stable
3,62,9,,20,True,1.3872,3,0.5532,0.6456,0.7963,4.4405,26,16.6,9.1,32.18,468,social|stable|focused_att
3,76,11,,18,True,0.381,5,0.8511,0.6362,0.8611,12.584,40,61.2,35.0,72.09,1920,social|stable|wide_att|deep_conn
3,92,12,,17,True,-2.1652,5,0.9787,0.7079,0.8583,8.6906,46,56.2,23.2,53.19,1840,social|stable|wide_att
3,100,14,,15,True,-0.9964,4,0.6809,0.6798,0.8642,7.4991,32,31.3,14.8,63.06,975,social|stable|wide_att
3,112,14,22,8,False,-2.567,2,0.2692,0.6734,0.7905,10.6687,7,7.3,3.6,30.74,138,stable|focused_att|deep_conn|dead
3,117,14,23,9,False,-2.7524,2,0.2,0.6442,0.7465,3.4349,6,7.0,3.8,7.11,149,stable|focused_att|dead
3,124,16,,13,True,2.6391,4,0.6596,0.6561,0.852,6.4595,31,31.8,16.7,27.91,1086,social|stable|wide_att
3,156,20,21,1,False,-0.6479,2,0.1818,0.6532,0.8469,18.303,4,8.6,4.6,32.16,121,stable|deep_conn|dead
3,157,20,23,3,False,-2.336,2,0.2333,0.6316,0.6995,6.1436,7,5.9,3.4,32.78,114,stable|focused_att|dead
3,158,20,21,1,False,-0.4494,2,0.1364,0.685,0.8021,27.244,3,7.8,3.6,55.1,99,isolated|stable|deep_conn|dead
3,159,20,23,3,False,-1.1267,2,0.2667,0.5921,0.8041,6.1316,8,7.7,5.3,15.16,183,stable|dead
3,161,20,21,1,False,-1.9246,2,0.1364,0.6393,0.8643,5.7596,3,6.7,3.8,5.98,84,isolated|stable|wide_att|dead
3,162,21,24,3,False,1.2284,4,0.8,0.6734,0.8469,9.0493,28,38.3,18.6,48.98,1129,social|stable|dead
3,164,21,23,2,False,2.6767,2,0.1,0.6603,0.7598,15.6225,3,7.4,3.8,19.2,142,isolated|stable|focused_att|deep_conn|dead
3,165,21,25,4,False,-0.7769,2,0.1538,0.6112,0.6938,8.5872,6,5.4,3.4,29.76,116,stable|focused_att|dead
3,166,21,25,4,False,2.2208,2,0.2308,0.6772,0.7904,8.0743,9,6.3,3.0,24.64,100,stable|focused_att|dead
3,167,21,22,1,False,-0.4855,2,0.0385,0.6922,0.7924,33.6522,1,7.7,3.4,33.65,93,isolated|stable|focused_att|deep_conn|dead
3,169,22,28,6,False,1.5342,4,0.62,0.6509,0.8047,6.9078,31,22.8,12.2,36.92,810,social|stable|dead
3,173,22,23,1,False,2.1997,2,0.1,0.6108,0.7687,42.3355,3,8.7,5.6,56.06,117,isolated|stable|focused_att|deep_conn|dead
3,174,22,25,3,False,0.0885,2,0.0769,0.6915,0.7464,12.7939,3,8.1,3.6,24.64,142,isolated|stable|focused_att|deep_conn|dead
3,175,22,25,3,False,2.4226,2,0.1795,0.7153,0.8114,10.6122,7,8.8,3.5,35.28,151,stable|deep_conn|dead
3,176,22,24,2,False,1.7476,2,0.2286,0.7116,0.7796,17.6468,8,7.9,3.2,30.18,148,stable|focused_att|deep_conn|dead
3,177,23,,6,True,1.5456,5,0.9149,0.6522,0.862,10.3833,43,50.3,26.8,50.33,1754,social|stable|wide_att|deep_conn
3,178,23,24,1,False,1.2511,2,0.0857,0.6579,0.8394,30.1612,3,8.1,4.2,61.4,114,isolated|stable|deep_conn|dead
3,179,23,24,1,False,2.6004,2,0.1429,0.7124,0.8252,22.9387,5,8.2,3.3,30.18,112,isolated|stable|deep_conn|dead
3,181,23,26,3,False,0.6667,2,0.1463,0.6418,0.7972,4.6066,6,7.7,4.3,15.8,138,isolated|stable|focused_att|dead
3,182,23,26,3,False,0.7068,2,0.0488,0.7003,0.7287,8.0228,2,6.7,2.8,8.96,142,isolated|stable|focused_att|dead
3,183,23,24,1,False,2.4343,2,0.1143,0.7276,0.7944,23.5154,4,7.1,2.7,33.65,89,isolated|stable|focused_att|deep_conn|dead
3,185,23,24,1,False,2.454,2,0.1143,0.696,0.8318,27.3702,4,8.8,3.9,34.52,118,isolated|stable|deep_conn|dead
3,186,24,29,5,False,-1.6661,4,0.5319,0.687,0.8573,15.0923,25,35.8,16.3,63.06,1201,social|stable|wide_att|deep_conn|dead
