seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
47,0,1,,28,True,-0.853,5,0.9245,0.6354,0.8178,7.9042,49,34.5,19.8,45.09,1369,social|stable
47,1,1,23,22,False,0.1151,4,0.5909,0.6264,0.7285,3.7622,26,11.9,7.1,20.14,391,social|stable|focused_att|dead
47,2,2,,27,True,1.8379,5,0.9811,0.7344,0.8597,12.3178,52,49.6,17.9,63.7,1862,social|stable|wide_att|deep_conn
47,128,17,,12,True,-2.4878,5,0.9811,0.6757,0.8469,10.6061,52,45.9,22.0,50.04,1714,social|stable|deep_conn
47,132,17,21,4,False,0.4694,2,0.1818,0.68,0.7002,13.8659,6,6.5,3.0,26.96,137,stable|focused_att|deep_conn|dead
47,133,18,,11,True,-1.4967,4,0.7925,0.6485,0.8388,6.1752,42,34.9,18.9,37.52,1057,social|stable
47,134,18,20,2,False,2.9602,2,0.0,0.685,0.8481,0.0,0,6.7,3.1,0,91,isolated|stable|dead
47,7,4,,25,True,-0.6819,4,0.6604,0.6041,0.8085,3.2154,35,17.6,11.6,32.57,442,social|stable
47,135,18,22,4,False,1.3343,2,0.0789,0.6914,0.7656,16.4086,3,7.8,3.5,24.85,165,isolated|stable|focused_att|deep_conn|dead
47,137,18,22,4,False,0.7512,2,0.1579,0.6901,0.8028,12.1922,6,8.6,3.8,24.85,160,stable|deep_conn|dead
47,139,19,24,5,False,2.5568,3,0.4792,0.7625,0.8025,10.755,23,16.5,5.1,37.68,503,stable|deep_conn|dead
47,142,19,21,2,False,-2.4036,2,0.0909,0.7394,0.7784,6.1334,3,7.0,2.5,14.68,127,isolated|stable|focused_att|dead
47,16,5,,24,True,-2.3424,4,0.7547,0.6782,0.8368,7.527,40,26.4,12.5,50.94,875,social|stable
47,19,6,,23,True,0.0395,5,0.9434,0.654,0.8503,13.5595,50,50.7,26.8,65.58,1857,social|stable|wide_att|deep_conn
47,20,6,,23,True,-2.6966,5,0.9057,0.6939,0.8684,13.4245,48,48.4,21.3,73.73,1770,social|stable|wide_att|deep_conn
47,147,19,20,1,False,2.9352,2,0.16,0.6639,0.8711,21.2156,4,7.9,4.0,41.51,108,stable|wide_att|deep_conn|dead
47,148,20,21,1,False,3.0651,3,0.3939,0.6688,0.7914,11.3714,13,15.1,7.5,50.7,448,stable|focused_att|deep_conn|dead
47,149,20,22,2,False,-2.8843,3,0.5526,0.659,0.7834,8.7865,21,17.0,8.8,30.21,465,social|stable|focused_att|dead
47,150,20,20,0,False,2.4894,2,0.16,0.6175,0.795,17.6998,4,7.8,4.8,23.45,100,stable|focused_att|deep_conn|dead
47,151,20,22,2,False,2.6074,2,0.1842,0.7091,0.7704,3.378,7,6.5,2.7,9.25,123,stable|focused_att|dead
47,152,20,20,0,False,-2.7922,2,0.08,0.6549,0.8174,43.4422,2,9.6,5.1,43.9,138,isolated|stable|deep_conn|dead
47,153,20,20,0,False,2.4878,2,0.2,0.6963,0.8345,29.0903,5,9.6,4.2,43.9,134,stable|deep_conn|dead
47,156,20,26,6,False,-3.0872,2,0.3269,0.7296,0.7735,5.9126,17,6.7,2.5,34.93,112,stable|focused_att|dead
47,157,20,20,0,False,-2.2914,2,0.24,0.6246,0.7676,15.7743,6,8.3,5.0,23.45,111,stable|focused_att|deep_conn|dead
47,158,20,23,3,False,-0.3982,2,0.2045,0.6747,0.7702,1.8258,9,6.8,3.3,12.31,124,stable|focused_att|dead
47,43,8,,21,True,1.1628,5,1.0,0.648,0.8447,11.343,53,43.3,23.5,68.11,1548,social|stable|deep_conn
47,71,11,26,15,False,0.6946,2,0.2692,0.6462,0.7854,4.7445,14,6.8,3.7,33.49,116,stable|focused_att|dead
47,83,12,,17,True,-1.9956,4,0.7358,0.6743,0.8303,7.4797,39,30.1,14.5,32.59,1036,social|stable
47,85,13,,16,True,2.0362,4,0.8868,0.6841,0.8344,8.6258,47,26.3,12.1,62.97,821,social|stable
47,86,13,,16,True,-2.6045,5,0.9623,0.6241,0.8464,11.6332,51,43.8,26.4,45.25,1686,social|stable|deep_conn
47,87,13,21,8,False,3.1199,2,0.2727,0.6814,0.8281,7.4204,9,8.7,4.1,19.47,133,stable|dead
47,93,13,21,8,False,-2.0644,2,0.0909,0.622,0.7244,4.377,3,5.5,3.3,5.1,102,isolated|stable|focused_att|dead
47,110,15,,14,True,-0.3726,5,0.9623,0.7218,0.8656,10.5774,51,55.0,21.2,55.21,1805,social|stable|wide_att|deep_conn
47,111,15,,14,True,-0.891,5,0.9434,0.6547,0.8541,12.6382,50,41.4,21.8,71.33,1556,social|stable|wide_att|deep_conn
47,112,15,24,9,False,-1.2984,2,0.2083,0.6851,0.7376,6.7079,10,6.6,3.0,30.73,133,stable|focused_att|dead
47,115,15,20,5,False,-2.5976,2,0.16,0.7047,0.8152,25.221,4,8.5,3.6,39.95,118,stable|deep_conn|dead
47,119,16,24,8,False,-2.0326,2,0.1875,0.6773,0.7892,8.592,9,9.1,4.3,22.61,193,stable|focused_att|dead
47,127,17,25,8,False,-1.4403,5,0.92,0.6792,0.854,12.131,46,55.5,26.2,64.24,2027,social|stable|wide_att|deep_conn|dead
47,161,20,,9,True,-2.4302,5,1.0,0.6579,0.8385,12.3921,53,39.9,20.8,73.73,1623,social|stable|deep_conn
47,162,21,,8,True,-0.6774,5,0.8679,0.6525,0.8484,14.9031,46,56.4,30.0,53.33,1900,social|stable|deep_conn
47,163,21,,8,True,1.5499,5,0.8302,0.6879,0.8412,9.7099,44,49.9,22.6,58.29,1923,social|stable
47,164,21,,8,True,2.4308,5,0.9057,0.6804,0.8727,10.5668,48,65.8,30.9,46.96,2272,social|stable|wide_att|deep_conn
47,166,21,23,2,False,-2.3202,2,0.1818,0.723,0.7519,11.9768,8,8.6,3.3,21.34,171,stable|focused_att|deep_conn|dead
47,167,21,22,1,False,-1.5187,2,0.0789,0.6937,0.7908,16.5176,3,8.0,3.5,24.21,111,isolated|stable|focused_att|deep_conn|dead
47,168,22,,7,True,0.4765,5,0.9245,0.682,0.8481,11.4731,49,54.2,25.3,52.56,2126,social|stable|deep_conn
47,169,22,23,1,False,-1.1451,4,0.25,0.596,0.8201,16.7418,11,26.5,17.9,69.81,674,stable|deep_conn|dead
47,171,22,23,1,False,-1.1458,2,0.0909,0.6593,0.8275,12.6413,4,8.0,4.1,30.3,115,isolated|stable|deep_conn|dead
47,173,22,,7,True,-1.4037,2,0.2453,0.6998,0.7835,3.8127,13,5.9,2.5,20.0,119,stable|focused_att
47,174,22,23,1,False,-2.3077,2,0.0909,0.6537,0.8448,10.5863,4,7.7,4.1,25.07,112,isolated|stable|deep_conn|dead
47,175,22,23,1,False,-1.7205,2,0.0909,0.6991,0.8434,15.8745,4,7.5,3.2,20.6,101,isolated|stable|deep_conn|dead
47,176,22,26,4,False,2.4019,2,0.1538,0.657,0.7892,5.0427,8,7.2,3.8,17.75,137,stable|focused_att|dead
47,177,22,23,1,False,-2.4623,2,0.0682,0.6475,0.8252,44.1821,3,8.8,4.8,69.81,114,isolated|stable|deep_conn|dead
47,178,22,23,1,False,-2.663,2,0.0682,0.6777,0.8127,13.582,3,6.6,3.1,30.3,86,isolated|stable|deep_conn|dead
47,179,23,,6,True,3.0578,4,0.6981,0.6534,0.8462,7.6966,37,31.2,16.6,29.39,995,social|stable
