seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
28,64,8,,21,True,-2.2113,5,0.8537,0.5939,0.8378,12.5145,35,41.8,28.6,43.09,1894,social|stable|deep_conn
28,96,11,21,10,False,0.4737,2,0.125,0.6831,0.797,16.7311,2,7.7,3.6,27.67,142,isolated|stable|focused_att|deep_conn|dead
28,3,2,,27,True,-2.3254,4,0.6098,0.7076,0.8387,4.4042,25,25.6,10.6,16.81,820,social|stable
28,100,11,,18,True,-2.5491,2,0.2683,0.6461,0.7615,4.7229,11,7.7,4.2,18.87,151,stable|focused_att
28,72,10,,19,True,1.8828,5,1.0,0.6815,0.8581,11.0074,41,51.0,23.8,66.55,1947,social|stable|wide_att|deep_conn
28,73,10,,19,True,-2.6894,5,0.9024,0.6715,0.8359,9.3623,37,46.7,22.8,44.51,1717,social|stable
28,42,4,29,25,False,1.4623,2,0.3902,0.6788,0.7304,6.4972,16,6.1,2.9,39.46,105,stable|focused_att|dead
28,108,13,,16,True,-2.4808,5,0.9268,0.709,0.8531,9.8869,38,48.6,19.9,49.76,1947,social|stable|wide_att
28,140,18,,11,True,-2.1252,5,0.9268,0.6487,0.8406,10.597,38,40.3,21.8,72.09,1605,social|stable|deep_conn
28,79,10,,19,True,-1.8165,2,0.2927,0.6522,0.78,3.3496,12,7.4,3.9,10.47,137,stable|focused_att
28,18,3,,26,True,1.3883,3,0.5366,0.6215,0.8319,7.6787,22,17.1,10.4,31.49,445,social|stable
28,50,6,,23,True,-1.4776,5,0.9024,0.6815,0.8721,12.5293,37,43.1,20.1,40.79,1543,social|stable|wide_att|deep_conn
28,147,20,20,0,False,-0.4035,2,0.2,0.713,0.8132,16.234,2,7.6,3.1,16.7,98,stable|deep_conn|dead
28,54,7,,22,True,-0.1363,3,0.5854,0.6532,0.816,4.629,24,21.2,11.3,16.71,542,social|stable
28,120,16,20,4,False,0.0633,2,0.0,0.7086,0.8473,0.0,0,8.0,3.3,0,114,isolated|stable|dead
28,89,11,,18,True,-1.1603,5,0.9268,0.6121,0.8421,10.4338,38,41.6,26.3,72.09,1621,social|stable|deep_conn
28,58,7,23,16,False,0.0379,2,0.087,0.6731,0.7578,2.888,2,6.4,3.1,3.47,128,isolated|stable|focused_att|dead
28,27,3,,26,True,-2.9313,2,0.2683,0.6891,0.7792,3.5046,11,7.2,3.2,16.16,142,stable|focused_att
28,148,21,25,4,False,-0.8629,3,0.4643,0.6858,0.8027,10.6849,13,15.0,6.9,39.05,411,stable|deep_conn|dead
28,152,21,22,1,False,-0.0768,2,0.1053,0.6856,0.829,38.4554,2,8.9,4.1,52.25,109,isolated|stable|deep_conn|dead
28,154,21,26,5,False,-1.7378,2,0.2121,0.6223,0.812,6.8475,7,7.0,4.3,35.99,134,stable|dead
28,155,22,23,1,False,-2.1541,2,0.087,0.6841,0.8146,25.5528,2,7.1,3.3,28.07,84,isolated|stable|deep_conn|dead
28,157,22,25,3,False,-1.7828,2,0.2857,0.6432,0.7221,13.0976,8,6.1,3.4,35.78,127,stable|focused_att|deep_conn|dead
28,159,22,25,3,False,3.0776,2,0.25,0.6642,0.7678,8.0277,7,6.8,3.4,21.96,125,stable|focused_att|dead
28,160,23,28,5,False,-3.0322,2,0.2973,0.727,0.7788,7.7774,11,9.1,3.4,27.63,192,stable|focused_att|dead
28,163,23,27,4,False,-0.4633,2,0.2286,0.7178,0.7971,5.369,8,8.4,3.3,16.13,171,stable|focused_att|dead
28,164,23,25,2,False,1.9766,2,0.1786,0.6433,0.7697,9.2224,5,7.6,4.2,15.97,168,stable|focused_att|dead
28,165,23,28,5,False,-1.5511,2,0.2973,0.6664,0.7587,5.5589,11,8.6,4.3,22.65,164,stable|focused_att|dead
28,167,23,24,1,False,1.9888,2,0.1852,0.6446,0.8729,23.1993,5,9.9,5.5,35.78,146,stable|wide_att|deep_conn|dead
28,168,23,,6,True,2.2256,2,0.3902,0.7216,0.7725,7.8649,16,7.6,2.9,32.39,154,stable|focused_att
28,170,23,24,1,False,1.3256,2,0.1111,0.6672,0.8234,15.4172,3,9.2,4.6,25.54,123,isolated|stable|deep_conn|dead
28,171,24,,5,True,-3.0126,5,0.7805,0.6661,0.8667,14.7689,32,49.8,25.0,43.22,1934,social|stable|wide_att|deep_conn
28,172,25,,4,True,2.6942,4,0.7073,0.639,0.8297,7.88,29,32.4,18.3,31.21,1021,social|stable
28,173,25,,4,True,-0.5082,3,0.4146,0.6713,0.7759,8.3303,17,15.9,7.8,43.23,497,stable|focused_att
28,174,25,26,1,False,1.6009,2,0.1212,0.6736,0.831,31.9384,4,9.4,4.6,54.15,119,isolated|stable|deep_conn|dead
28,175,25,28,3,False,0.9309,2,0.2432,0.636,0.7682,12.9802,9,8.2,4.7,43.9,165,stable|focused_att|deep_conn|dead
28,178,25,29,4,False,0.8293,2,0.1463,0.664,0.7983,11.6988,6,7.1,3.6,29.88,133,isolated|stable|focused_att|deep_conn|dead
