seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
18,0,1,,28,True,2.5797,5,0.8788,0.6796,0.8736,13.0305,29,55.4,26.1,74.14,1882,social|stable|wide_att|deep_conn
18,128,20,20,0,False,-2.625,2,0.0625,0.6421,0.8035,0.7372,1,7.0,3.9,0.74,95,isolated|stable|dead
18,18,5,,24,True,-1.113,5,0.9697,0.681,0.8482,11.3873,32,43.6,20.4,60.79,1749,social|stable|deep_conn
18,37,7,,22,True,0.4663,5,0.8788,0.6581,0.8649,12.6278,29,54.6,28.4,44.38,2008,social|stable|wide_att|deep_conn
18,38,7,,22,True,-2.1528,5,0.9697,0.7068,0.8727,11.7079,32,66.3,27.5,60.79,2254,social|stable|wide_att|deep_conn
18,43,8,,21,True,-1.0759,5,0.9697,0.716,0.8584,13.1847,32,51.3,20.4,53.95,1886,social|stable|wide_att|deep_conn
18,44,8,,21,True,-2.2454,4,0.7273,0.714,0.8212,5.1949,24,31.0,12.4,14.39,1091,social|stable
18,45,8,,21,True,1.9728,5,1.0,0.6242,0.8641,12.2362,33,51.9,31.2,61.28,1994,social|stable|wide_att|deep_conn
18,53,9,21,12,False,0.5997,4,0.6111,0.645,0.8187,13.0058,11,31.9,17.6,29.01,1029,social|stable|deep_conn|dead
18,54,9,,20,True,2.4959,5,0.9091,0.6476,0.8593,14.38,30,56.3,30.6,52.73,2024,social|stable|wide_att|deep_conn
18,72,11,,18,True,-1.1944,4,0.8788,0.6793,0.8625,8.8627,29,34.1,16.1,43.91,1047,social|stable|wide_att
18,78,12,20,8,False,0.1221,4,0.625,0.6754,0.8618,18.9457,10,37.2,17.9,43.56,930,social|stable|wide_att|deep_conn|dead
18,88,13,29,16,False,3.137,4,0.8182,0.6395,0.8716,7.9451,27,34.4,19.4,38.05,1006,social|stable|wide_att|dead
18,110,16,28,12,False,-1.3019,5,0.7941,0.6792,0.8625,16.4529,27,44.8,21.2,57.16,1585,social|stable|wide_att|deep_conn|dead
18,116,19,24,5,False,2.9091,4,0.7333,0.6752,0.835,10.2939,22,34.2,16.4,46.55,1227,social|stable|deep_conn|dead
18,117,19,23,4,False,2.8386,2,0.1818,0.6444,0.7639,17.9488,4,7.1,3.9,30.05,124,stable|focused_att|deep_conn|dead
18,118,19,20,1,False,-0.1839,2,0.125,0.6897,0.841,12.0214,2,9.0,4.1,21.4,124,isolated|stable|deep_conn|dead
18,126,20,,9,True,-0.6322,5,0.9091,0.6592,0.8546,12.4759,30,39.5,20.4,48.0,1568,social|stable|wide_att|deep_conn
18,127,20,20,0,False,-0.4114,2,0.0625,0.7126,0.7785,5.3587,1,7.3,2.9,5.36,96,isolated|stable|focused_att|dead
18,129,21,,8,True,2.5669,3,0.5455,0.7032,0.8115,5.129,18,17.7,7.5,25.25,549,social|stable
18,130,21,22,1,False,2.5962,2,0.15,0.638,0.8064,17.0478,3,8.6,4.9,18.53,111,stable|deep_conn|dead
18,132,21,23,2,False,-2.7775,2,0.2273,0.6761,0.7917,19.6114,5,8.1,3.9,48.07,156,stable|focused_att|deep_conn|dead
18,134,21,22,1,False,-2.5499,2,0.15,0.6968,0.8243,13.4405,3,8.5,3.7,18.53,117,stable|deep_conn|dead
18,135,22,,7,True,-2.3183,5,0.9394,0.6324,0.836,15.7532,31,58.6,34.1,74.14,1914,social|stable|deep_conn
