seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
33,5,2,,27,True,-1.5296,5,0.8824,0.6539,0.8359,6.3078,45,45.6,24.1,42.41,1730,social|stable
33,24,4,,25,True,-1.2193,5,0.6471,0.6829,0.8286,8.1376,33,30.9,14.4,46.99,1074,social|stable
33,28,5,,24,True,-2.8597,4,0.6275,0.6768,0.8727,7.9167,32,32.7,15.6,54.06,1044,social|stable|wide_att
33,30,6,,23,True,0.0747,6,1.0,0.6152,0.8697,12.9276,51,87.8,54.9,66.25,2879,social|stable|wide_att|deep_conn
33,34,6,25,19,False,-3.0928,2,0.1795,0.7119,0.8187,6.4917,7,9.4,3.8,24.17,167,stable|dead
33,41,7,,22,True,-2.676,3,0.549,0.6883,0.7681,6.3567,28,16.2,7.3,28.2,429,social|stable|focused_att
33,46,8,23,15,False,2.4823,2,0.1429,0.5677,0.7558,7.1664,5,6.5,4.9,30.67,134,isolated|stable|focused_att|dead
33,62,11,,18,True,-2.679,5,0.8824,0.6735,0.8646,9.4682,45,49.8,24.1,45.8,1765,social|stable|wide_att
33,76,14,24,10,False,1.8748,5,0.8108,0.6539,0.8407,6.9327,30,32.7,17.3,41.82,1075,social|stable|dead
33,87,16,,13,True,1.1588,5,0.8627,0.6646,0.8587,7.9348,44,65.7,33.2,45.8,2148,social|stable|wide_att
33,89,16,24,8,False,-2.0467,2,0.1892,0.6518,0.7314,5.2081,7,6.5,3.5,15.74,119,stable|focused_att|dead
33,90,16,20,4,False,-2.0806,2,0.1111,0.6901,0.8079,18.1823,2,6.2,2.8,27.09,73,isolated|stable|deep_conn|dead
33,96,17,27,10,False,2.2418,4,0.7442,0.6681,0.8255,9.4488,32,33.2,16.5,38.84,1101,social|stable|dead
33,105,18,22,4,False,-1.6969,2,0.2,0.6536,0.7141,6.7699,6,5.7,3.0,25.1,138,stable|focused_att|dead
33,107,18,26,8,False,-0.8819,2,0.2308,0.6756,0.7171,7.2107,9,5.9,2.8,24.52,123,stable|focused_att|dead
33,108,18,20,2,False,2.9172,2,0.0556,0.7309,0.803,3.9249,1,10.0,3.7,3.92,124,isolated|stable|dead
33,111,18,23,5,False,-0.4221,2,0.1714,0.7032,0.8103,5.9867,6,8.6,3.6,21.22,138,stable|dead
33,112,19,20,1,False,1.0756,2,0.0,0.67,0.8408,0.0,0,8.0,3.9,0,104,isolated|stable|dead
33,117,20,20,0,False,-0.232,3,0.4444,0.7121,0.8369,13.9619,8,17.1,6.9,26.4,318,stable|deep_conn|dead
33,118,20,26,6,False,-0.7946,3,0.6923,0.647,0.7985,3.9516,27,13.9,7.6,23.61,356,social|stable|focused_att|dead
33,120,20,22,2,False,-1.9163,2,0.2,0.6718,0.7677,0.9552,6,7.1,3.5,2.16,145,stable|focused_att|dead
33,121,20,20,0,False,-1.7559,2,0.1667,0.7345,0.8161,6.7615,3,9.6,3.5,8.27,128,stable|dead
33,122,20,20,0,False,-0.1456,2,0.1111,0.7061,0.8479,30.8347,2,7.0,2.9,40.28,76,isolated|stable|deep_conn|dead
33,123,20,20,0,False,0.0119,2,0.2222,0.6589,0.82,16.1769,4,8.0,4.1,24.28,98,stable|deep_conn|dead
33,124,20,20,0,False,-1.527,2,0.1111,0.7025,0.8143,3.3409,2,9.0,3.8,3.34,120,isolated|stable|dead
33,125,20,23,3,False,-2.6757,2,0.3143,0.6658,0.7384,1.3432,11,6.6,3.3,5.95,131,stable|focused_att|dead
33,126,20,,9,True,-1.0865,5,0.8235,0.6343,0.8546,11.3937,42,50.2,29.0,56.88,1907,social|stable|wide_att|deep_conn
33,127,20,,9,True,-2.5971,3,0.4902,0.6376,0.8125,4.8206,25,15.5,8.8,20.6,383,stable
33,128,20,26,6,False,0.5546,4,0.7436,0.6517,0.8182,5.2784,29,27.2,14.5,25.2,1014,social|stable|dead
33,129,20,23,3,False,-0.7312,2,0.0857,0.6414,0.7475,7.7889,3,6.4,3.6,8.69,118,isolated|stable|focused_att|dead
33,130,20,28,8,False,-1.3001,2,0.3077,0.6829,0.7952,5.1381,16,8.3,3.9,36.14,167,stable|focused_att|dead
33,131,20,22,2,False,-1.1768,2,0.1333,0.6708,0.7842,12.4322,4,8.9,4.4,18.86,155,isolated|stable|focused_att|deep_conn|dead
33,135,20,21,1,False,-1.1441,2,0.1034,0.6506,0.8228,40.4228,3,7.3,3.9,58.47,90,isolated|stable|deep_conn|dead
33,136,20,21,1,False,-2.1046,2,0.1379,0.6807,0.8516,34.4985,4,10.1,4.7,43.44,126,isolated|stable|wide_att|deep_conn|dead
33,137,20,21,1,False,-0.8729,2,0.1379,0.6363,0.7977,31.0922,4,8.2,4.7,45.27,108,isolated|stable|focused_att|deep_conn|dead
33,139,21,28,7,False,2.6063,2,0.1346,0.6834,0.7716,3.7908,7,7.9,3.6,23.63,176,isolated|stable|focused_att|dead
33,140,21,22,1,False,2.5507,2,0.1667,0.6695,0.8192,20.5026,5,7.4,3.6,34.79,100,stable|deep_conn|dead
33,142,21,23,2,False,-0.1929,2,0.1714,0.6968,0.8081,8.8216,6,7.5,3.3,17.16,141,stable|dead
33,143,22,,7,True,-2.634,5,0.8824,0.6343,0.8438,7.991,45,37.0,21.3,38.24,1520,social|stable
33,144,22,,7,True,2.5195,4,0.5686,0.6691,0.8175,8.3668,29,29.8,14.7,46.1,948,social|stable
33,145,22,23,1,False,-0.0982,2,0.1143,0.7133,0.8667,35.0727,4,9.0,3.6,44.81,107,isolated|stable|wide_att|deep_conn|dead
33,146,22,23,1,False,-0.8459,2,0.0857,0.6154,0.8422,39.4804,3,7.9,4.9,44.81,100,isolated|stable|deep_conn|dead
33,149,22,24,2,False,0.9619,2,0.2162,0.6627,0.7796,12.9538,8,7.9,4.0,25.1,148,stable|focused_att|deep_conn|dead
33,150,23,,6,True,-0.2158,4,0.7647,0.6703,0.8249,9.5832,39,27.5,13.5,54.06,866,social|stable
33,152,23,25,2,False,0.3619,2,0.0769,0.6224,0.695,14.1477,3,6.8,4.1,21.49,124,isolated|stable|focused_att|deep_conn|dead
33,154,24,,5,True,-0.5521,5,0.7647,0.6195,0.8491,6.893,39,43.7,26.8,24.39,1597,social|stable
33,155,24,,5,True,0.5208,3,0.3529,0.7026,0.7825,6.1197,18,14.8,6.3,28.2,399,stable|focused_att
