seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
13,1,1,,28,True,3.0371,5,1.0,0.6882,0.8457,13.2008,41,55.2,25.0,79.78,1955,social|stable|deep_conn
13,7,2,,27,True,-0.9154,4,0.8049,0.6276,0.8182,7.8216,33,30.5,18.1,39.08,1100,social|stable
13,8,2,,27,True,-3.0857,4,0.7073,0.6858,0.8324,7.7015,29,34.8,15.9,37.36,1051,social|stable
13,9,2,,27,True,-3.0724,5,0.9268,0.6999,0.856,13.3738,38,49.1,21.1,50.54,1747,social|stable|wide_att|deep_conn
13,41,6,,23,True,0.299,5,1.0,0.7086,0.8437,12.965,41,59.7,24.6,63.47,2191,social|stable|deep_conn
13,59,10,,19,True,0.161,5,0.9024,0.6419,0.8655,8.4029,37,47.7,26.6,38.36,1730,social|stable|wide_att
13,60,10,28,18,False,0.4723,5,1.0,0.6603,0.838,10.2093,43,43.9,22.6,38.67,1700,social|stable|deep_conn|dead
13,61,11,,18,True,1.3808,4,0.6341,0.669,0.8416,12.5448,26,33.7,16.7,32.97,1157,social|stable|deep_conn
13,62,11,,18,True,2.2373,5,0.8537,0.5991,0.8248,6.7487,35,32.7,21.9,35.13,1115,social|stable
13,70,14,,15,True,0.9077,5,0.878,0.6704,0.8579,12.9846,36,55.9,27.5,52.49,1909,social|stable|wide_att|deep_conn
13,72,14,27,13,False,-2.179,5,0.775,0.6367,0.8012,5.6461,31,27.5,15.7,29.47,977,social|stable|dead
13,81,16,,13,True,-2.4826,4,0.6829,0.677,0.831,9.0839,28,30.8,14.7,41.95,1033,social|stable
13,90,16,23,7,False,0.7649,2,0.1562,0.652,0.7969,15.1193,5,7.9,4.2,38.07,168,stable|focused_att|deep_conn|dead
13,92,17,,12,True,-0.2258,5,0.9512,0.613,0.8881,11.6643,39,53.6,33.8,50.54,1710,social|stable|wide_att|deep_conn
13,93,17,21,4,False,2.1631,2,0.0741,0.6487,0.7732,8.8022,2,7.7,4.2,12.47,149,isolated|stable|focused_att|dead
13,96,19,,10,True,-2.4252,4,0.7317,0.6836,0.8374,8.0897,30,31.2,14.4,40.68,935,social|stable
13,97,19,23,4,False,-1.906,3,0.5938,0.701,0.7945,8.5721,19,16.0,6.8,41.98,487,social|stable|focused_att|dead
13,102,20,24,4,False,2.5617,3,0.4571,0.6587,0.7941,6.1367,16,18.5,9.6,24.28,523,stable|focused_att|dead
13,103,20,20,0,False,1.2558,3,0.3,0.728,0.8498,24.2318,6,21.6,8.1,48.5,414,stable|deep_conn|dead
13,104,20,,9,True,0.4369,4,0.6829,0.7045,0.8514,11.3553,28,31.6,13.3,39.26,1006,social|stable|wide_att|deep_conn
13,105,20,22,2,False,-1.6993,2,0.25,0.7007,0.7628,9.1813,7,7.1,3.0,33.89,142,stable|focused_att|dead
13,106,20,22,2,False,-0.8881,2,0.2143,0.7169,0.8204,10.6797,6,8.8,3.5,33.1,169,stable|deep_conn|dead
13,108,20,20,0,False,-0.3823,2,0.15,0.665,0.8408,26.4439,3,7.7,3.9,38.99,101,stable|deep_conn|dead
13,110,20,20,0,False,2.3925,2,0.15,0.6903,0.8355,40.5046,3,9.5,4.3,59.45,122,stable|deep_conn|dead
