seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
34,0,1,,28,True,0.7933,5,1.0,0.6634,0.8449,11.0061,34,46.5,23.6,62.89,1765,social|stable|deep_conn
34,18,3,,26,True,2.7619,5,0.9706,0.6073,0.7869,9.0742,33,26.0,16.8,42.82,1014,social|stable|focused_att
34,22,4,27,23,False,-0.1291,2,0.3226,0.6869,0.7405,6.4074,10,6.3,2.9,20.22,118,stable|focused_att|dead
34,32,6,,23,True,1.4682,5,0.9118,0.6406,0.8193,7.8337,31,42.0,23.6,53.92,1651,social|stable
34,33,6,,23,True,-0.1354,3,0.5294,0.6845,0.8188,6.6766,18,18.9,8.7,32.75,597,social|stable
34,34,6,23,17,False,-2.0529,3,0.3478,0.6578,0.8301,14.1803,8,17.0,8.9,29.73,494,stable|deep_conn|dead
34,53,11,,18,True,2.3875,5,0.9118,0.6664,0.8505,10.2793,31,56.2,28.2,40.93,1989,social|stable|wide_att|deep_conn
34,57,11,20,9,False,0.1114,2,0.0,0.6455,0.8503,0.0,0,6.8,3.8,0,88,isolated|stable|wide_att|dead
34,62,12,,17,True,0.8839,5,0.7647,0.7003,0.8502,11.8139,26,33.4,14.3,68.43,996,social|stable|wide_att|deep_conn
34,73,15,,14,True,-2.9911,5,0.9118,0.6746,0.8517,8.9863,31,55.1,26.6,44.17,1916,social|stable|wide_att
34,87,16,22,6,False,2.9832,3,0.3636,0.6895,0.8014,11.1832,8,15.7,7.1,39.45,455,stable|deep_conn|dead
34,94,17,23,6,False,1.2383,2,0.2174,0.6526,0.8284,8.7494,5,10.9,5.8,29.23,196,stable|dead
34,99,18,24,6,False,0.4715,2,0.25,0.64,0.7914,2.8534,6,7.3,4.1,9.41,140,stable|focused_att|dead
34,101,19,20,1,False,-0.9718,2,0.0714,0.6142,0.8348,20.1405,1,7.1,4.4,20.14,92,isolated|stable|deep_conn|dead
