seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
40,0,1,,28,True,2.0986,5,0.9677,0.6207,0.8718,10.0273,30,44.7,27.3,51.9,1656,social|stable|wide_att|deep_conn
40,128,20,21,1,False,-1.4636,2,0.1739,0.6765,0.7964,15.7829,4,9.2,4.4,25.8,182,stable|focused_att|deep_conn|dead
40,129,20,20,0,False,-1.7047,2,0.1579,0.6318,0.8326,54.4568,3,9.4,5.5,63.37,125,stable|deep_conn|dead
40,130,20,21,1,False,-1.6908,2,0.2609,0.7021,0.8073,29.6137,6,9.9,4.2,97.72,196,stable|deep_conn|dead
40,131,20,20,0,False,-2.2563,2,0.1053,0.6419,0.8447,64.1159,2,10.2,5.7,64.86,134,isolated|stable|deep_conn|dead
40,16,4,,25,True,-2.86,5,0.871,0.6384,0.8842,12.3095,27,54.9,31.1,63.15,1904,social|stable|wide_att|deep_conn
40,24,5,27,22,False,2.7474,3,0.5,0.6098,0.8026,9.3014,16,18.2,11.7,36.68,499,stable|dead
40,29,8,,21,True,-1.591,5,0.871,0.6328,0.8334,10.3745,27,52.9,30.7,44.62,2071,social|stable|deep_conn
40,39,9,,20,True,1.057,5,0.871,0.6815,0.8611,13.2435,27,50.6,23.7,44.62,1795,social|stable|wide_att|deep_conn
40,50,10,,19,True,-1.4988,4,0.8387,0.6482,0.8299,6.5637,26,26.6,14.5,27.4,882,social|stable
40,60,11,,18,True,-2.0779,5,0.9355,0.6617,0.8612,9.6776,29,47.4,24.3,34.87,1710,social|stable|wide_att
40,69,12,,17,True,-0.7171,5,1.0,0.6415,0.8358,8.6864,31,47.1,26.3,44.04,1837,social|stable
40,82,14,22,8,False,0.3342,5,0.9583,0.6654,0.8453,11.5292,23,45.1,22.7,46.17,1586,social|stable|deep_conn|dead
40,83,14,,15,True,1.7789,5,0.871,0.6429,0.8546,9.0791,27,46.6,25.9,37.97,1677,social|stable|wide_att
40,85,14,22,8,False,0.0914,2,0.1667,0.6689,0.7801,27.0265,4,8.3,4.1,51.39,151,stable|focused_att|deep_conn|dead
40,98,16,26,10,False,2.4176,2,0.3438,0.6262,0.8056,6.3131,11,8.9,5.3,19.22,171,stable|dead
40,103,17,21,4,False,-2.2678,2,0.087,0.7003,0.7834,9.0746,2,7.2,3.1,17.08,151,isolated|stable|focused_att|dead
