seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
22,132,20,,9,True,0.433,4,0.5882,0.6408,0.8312,3.337,30,16.3,9.2,16.68,439,social|stable
22,8,2,,27,True,-2.6696,4,0.8627,0.6762,0.8667,8.1816,44,37.0,17.7,60.43,1253,social|stable|wide_att
22,31,6,,23,True,-1.0692,4,0.8431,0.6609,0.8667,11.1383,43,38.6,19.8,50.53,1201,social|stable|wide_att|deep_conn
22,32,6,26,20,False,-1.4662,2,0.125,0.6758,0.701,1.5802,5,2.0,1.0,7.36,21,isolated|stable|focused_att|dead
22,34,6,,23,True,0.2953,2,0.4314,0.69,0.7863,2.6629,22,6.8,3.0,20.31,129,stable|focused_att
22,45,7,,22,True,1.7068,4,0.7843,0.6818,0.8257,8.7213,40,33.6,15.7,38.25,1054,social|stable
22,46,7,,22,True,-1.6299,4,0.8039,0.635,0.8526,8.8017,41,32.8,18.9,42.3,1017,social|stable|wide_att
22,47,7,,22,True,1.4167,5,0.9412,0.6477,0.8687,10.7286,48,49.0,26.7,57.1,1881,social|stable|wide_att|deep_conn
22,49,7,27,20,False,1.913,2,0.1875,0.725,0.7496,3.9017,9,6.5,2.5,22.47,150,stable|focused_att|dead
22,52,8,,21,True,2.7362,5,0.9804,0.6785,0.8724,10.0028,50,49.3,23.4,61.52,1696,social|stable|wide_att|deep_conn
22,54,10,,19,True,-0.8942,5,0.9804,0.6699,0.8445,9.7779,50,44.0,21.7,57.1,1695,social|stable
22,75,11,,18,True,-0.126,5,0.9412,0.6349,0.8643,8.4425,48,44.0,25.3,47.14,1653,social|stable|wide_att
22,98,15,,14,True,1.8728,5,0.9608,0.6881,0.8542,10.1023,49,49.1,22.2,57.72,1877,social|stable|wide_att|deep_conn
22,99,15,21,6,False,-1.3575,3,0.4,0.6507,0.8273,20.218,8,18.2,9.8,57.33,525,stable|deep_conn|dead
22,101,15,25,10,False,2.8468,2,0.2162,0.7114,0.7847,8.1619,8,8.5,3.5,29.25,151,stable|focused_att|dead
22,102,15,23,8,False,-0.2341,2,0.129,0.6867,0.7667,1.224,4,6.6,3.0,2.78,136,isolated|stable|focused_att|dead
22,108,16,22,6,False,0.2459,4,0.7037,0.6575,0.8327,9.7194,19,34.3,17.8,60.67,1106,social|stable|dead
22,109,16,,13,True,-1.0074,4,0.7647,0.6637,0.8188,6.4343,39,31.9,16.2,40.34,1096,social|stable
22,112,16,20,4,False,2.9402,2,0.2143,0.6786,0.8328,24.8034,3,7.9,3.7,35.9,108,stable|deep_conn|dead
22,126,17,22,5,False,0.5772,2,0.1111,0.6754,0.7753,10.5286,3,6.9,3.3,29.83,132,isolated|stable|focused_att|deep_conn|dead
22,133,20,24,4,False,2.6612,2,0.2059,0.6689,0.7827,8.5389,7,7.5,3.7,21.65,156,stable|focused_att|dead
22,135,20,21,1,False,2.5707,2,0.2,0.7514,0.833,24.4836,4,7.8,2.6,74.5,106,stable|deep_conn|dead
22,136,21,24,3,False,-1.1844,2,0.1471,0.6759,0.7323,8.7136,5,5.4,2.6,33.89,96,isolated|stable|focused_att|dead
22,137,21,23,2,False,-2.2169,2,0.1613,0.678,0.7382,7.2966,5,6.6,3.2,10.53,133,stable|focused_att|dead
22,138,21,23,2,False,-2.1385,2,0.1613,0.7231,0.7914,13.8239,5,7.5,2.9,32.18,131,stable|focused_att|deep_conn|dead
22,139,21,23,2,False,0.9648,2,0.2258,0.669,0.7635,12.4987,7,6.8,3.4,25.46,142,stable|focused_att|deep_conn|dead
22,140,21,22,1,False,1.8152,2,0.1111,0.6358,0.8233,30.9213,3,7.7,4.4,55.0,95,isolated|stable|deep_conn|dead
22,142,21,22,1,False,-2.4929,2,0.1111,0.6736,0.8126,32.8815,3,7.9,3.8,39.83,97,isolated|stable|deep_conn|dead
22,143,21,22,1,False,-1.5898,2,0.1111,0.7005,0.8196,28.0429,3,7.8,3.3,32.35,99,isolated|stable|deep_conn|dead
22,144,21,22,1,False,-1.1717,2,0.1481,0.7017,0.7915,35.1851,4,6.9,3.0,39.83,89,isolated|stable|focused_att|deep_conn|dead
22,145,21,22,1,False,2.4046,2,0.1481,0.6303,0.8181,19.8513,4,7.9,4.6,32.78,105,isolated|stable|deep_conn|dead
22,146,21,23,2,False,0.0566,2,0.0645,0.7164,0.7918,7.0397,2,9.5,3.8,7.86,188,isolated|stable|focused_att|dead
22,148,21,22,1,False,-2.9203,2,0.1111,0.5965,0.8395,22.1995,3,7.7,5.2,34.52,102,isolated|stable|deep_conn|dead
22,150,21,22,1,False,-0.3413,2,0.1481,0.6714,0.8062,35.1811,4,7.4,3.6,39.38,99,isolated|stable|deep_conn|dead
22,153,22,,7,True,-1.5698,5,1.0,0.6298,0.8366,9.2031,51,56.1,33.0,56.46,1827,social|stable
22,154,22,25,3,False,-0.4233,2,0.1351,0.5832,0.7919,10.3944,5,7.2,5.2,30.23,128,isolated|stable|focused_att|deep_conn|dead
