seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
44,96,20,20,0,False,1.9156,2,0.1538,0.6875,0.8503,29.8112,2,7.6,3.4,54.15,84,stable|wide_att|deep_conn|dead
44,98,20,21,1,False,2.7426,2,0.2667,0.6814,0.7957,6.745,4,8.1,3.8,19.9,152,stable|focused_att|dead
44,90,19,22,3,False,-1.8732,2,0.2,0.6075,0.7844,10.7595,3,6.5,4.2,18.59,124,stable|focused_att|deep_conn|dead
44,40,8,,21,True,-2.7257,5,0.8889,0.7115,0.8758,16.5822,32,63.1,25.6,61.45,2139,social|stable|wide_att|deep_conn
44,41,8,,21,True,-0.064,5,1.0,0.654,0.8668,16.0844,36,56.9,30.1,64.92,2009,social|stable|wide_att|deep_conn
44,45,10,,19,True,-3.0022,5,0.8611,0.6904,0.8543,11.945,31,52.0,23.3,40.41,1937,social|stable|wide_att|deep_conn
44,14,3,24,21,False,1.3562,3,0.65,0.6712,0.8276,6.481,13,21.6,10.6,26.6,536,social|stable|dead
44,78,17,20,3,False,-2.0092,2,0.3077,0.665,0.8627,20.7123,4,8.2,4.1,34.72,109,stable|wide_att|deep_conn|dead
44,92,19,21,2,False,2.0769,2,0.2667,0.6977,0.7398,12.3198,4,6.6,2.8,35.17,132,stable|focused_att|deep_conn|dead
44,52,13,,16,True,-2.2273,5,0.7778,0.6686,0.8832,14.116,28,67.4,33.4,64.92,2106,social|stable|wide_att|deep_conn
44,87,17,21,4,False,1.5807,2,0.2667,0.6321,0.682,3.0325,4,6.5,3.8,7.29,160,stable|focused_att|dead
44,88,18,,11,True,0.9864,5,0.8889,0.7229,0.8697,13.6447,32,65.7,25.2,51.35,2241,social|stable|wide_att|deep_conn
44,58,14,,15,True,2.3094,3,0.5,0.6116,0.826,6.7778,18,18.0,11.4,24.51,468,stable
44,27,7,,22,True,-0.1901,4,0.6389,0.6425,0.8289,9.6769,23,18.5,10.3,76.2,513,social|stable
44,60,15,,14,True,-2.1434,5,0.9167,0.706,0.8584,13.8163,33,44.6,18.6,57.44,1735,social|stable|wide_att|deep_conn
44,61,15,,14,True,-0.0638,5,0.9444,0.6461,0.8681,12.274,34,48.3,26.5,47.6,1660,social|stable|wide_att|deep_conn
44,94,20,,9,True,2.0686,3,0.4444,0.7239,0.8176,9.1527,16,18.2,6.9,35.78,485,stable
44,99,22,23,1,False,-0.2461,2,0.1053,0.6913,0.8179,12.2645,2,7.0,3.1,18.53,90,isolated|stable|deep_conn|dead
44,100,22,24,2,False,0.4264,2,0.1,0.6496,0.7421,10.7962,2,7.0,3.8,16.69,126,isolated|stable|focused_att|deep_conn|dead
44,101,22,23,1,False,2.7328,2,0.2105,0.6911,0.8642,30.2473,4,8.9,4.0,37.16,118,stable|wide_att|deep_conn|dead
44,105,22,,7,True,2.3285,2,0.3611,0.7099,0.76,3.8312,13,6.4,2.6,18.82,126,stable|focused_att
44,107,22,23,1,False,2.9819,2,0.2632,0.673,0.8381,26.5833,5,7.9,3.8,35.4,99,stable|deep_conn|dead
44,109,23,,6,True,-0.0415,5,0.7222,0.6657,0.8818,22.5327,26,70.7,35.5,61.45,2272,social|stable|wide_att|deep_conn
44,111,23,29,6,False,1.4278,2,0.2778,0.6642,0.717,8.0708,10,6.4,3.3,18.77,144,stable|focused_att|dead
44,112,23,24,1,False,1.0054,2,0.1,0.6926,0.8191,28.2919,2,5.0,2.2,30.63,51,isolated|stable|deep_conn|dead
44,113,23,24,1,False,1.0266,2,0.1,0.6486,0.8456,25.9572,2,7.3,3.9,25.96,92,isolated|stable|deep_conn|dead
44,114,24,,5,True,-1.3155,3,0.3889,0.7277,0.7949,7.0383,14,15.4,5.8,39.67,458,stable|focused_att
44,115,24,25,1,False,-1.5353,2,0.2273,0.6538,0.8052,28.4632,5,8.3,4.4,53.67,110,stable|deep_conn|dead
44,116,24,25,1,False,-1.0494,2,0.1818,0.7229,0.8553,24.4469,4,8.9,3.4,40.28,118,stable|wide_att|deep_conn|dead
44,118,25,,4,True,-3.0628,5,0.6944,0.6528,0.8303,13.8742,25,43.0,22.9,55.13,1588,social|stable|deep_conn
44,119,25,28,3,False,-1.2376,2,0.1935,0.6965,0.7935,16.1038,6,7.7,3.4,59.65,166,stable|focused_att|deep_conn|dead
44,122,25,26,1,False,1.1314,2,0.1538,0.6187,0.8472,14.902,4,7.7,4.7,28.49,109,stable|deep_conn|dead
44,123,25,26,1,False,-0.3464,2,0.0769,0.7193,0.8482,18.5345,2,6.2,2.4,18.53,80,isolated|stable|deep_conn|dead
44,124,26,29,3,False,0.466,2,0.2778,0.6335,0.7778,10.3033,10,7.0,4.1,31.92,183,stable|focused_att|deep_conn|dead
44,126,26,29,3,False,-1.5126,2,0.1389,0.6543,0.7332,4.642,5,5.4,2.8,8.73,105,isolated|stable|focused_att|dead
44,128,26,27,1,False,0.2456,2,0.1333,0.6772,0.8315,32.1913,4,11.3,5.4,56.06,150,isolated|stable|deep_conn|dead
44,130,26,27,1,False,-0.2498,2,0.0667,0.6764,0.8501,55.5815,2,8.7,4.2,56.06,104,isolated|stable|wide_att|deep_conn|dead
44,131,26,28,2,False,-2.6108,2,0.1935,0.7027,0.7829,9.2396,6,6.9,2.9,24.7,146,stable|focused_att|dead
44,132,26,,3,True,-2.3658,2,0.1667,0.6904,0.7905,7.8048,6,6.9,3.1,26.13,145,stable|focused_att
44,133,26,27,1,False,-2.4462,2,0.1,0.6474,0.8037,15.51,3,7.8,4.3,28.65,107,isolated|stable|deep_conn|dead
44,135,27,,2,True,-2.321,3,0.25,0.7143,0.8225,17.6466,9,18.6,7.4,41.49,504,stable|deep_conn
44,136,27,28,1,False,0.6309,2,0.0645,0.687,0.8487,7.8917,2,7.3,3.3,8.66,96,isolated|stable|dead
44,137,27,28,1,False,0.4115,2,0.0968,0.6695,0.8426,17.0439,3,7.1,3.5,36.5,84,isolated|stable|deep_conn|dead
44,139,27,,2,True,-1.6712,2,0.1389,0.6571,0.7621,10.2468,5,6.8,3.6,23.44,127,isolated|stable|focused_att|deep_conn
44,141,28,,1,True,0.1573,5,0.4444,0.6952,0.9041,24.9715,16,63.4,27.8,76.2,1714,stable|wide_att|deep_conn
44,142,28,29,1,False,2.0982,2,0.1667,0.7275,0.8474,24.9759,6,9.5,3.5,57.02,124,stable|deep_conn|dead
44,143,28,,1,True,-1.051,2,0.1389,0.6062,0.7941,28.3112,5,7.5,4.8,46.19,89,isolated|stable|focused_att|deep_conn
44,145,28,,1,True,-1.1729,2,0.1111,0.7412,0.8378,31.7467,4,8.5,3.0,85.05,108,isolated|stable|deep_conn
44,147,28,,1,True,-1.8238,2,0.0833,0.7848,0.8599,32.1943,3,8.3,2.3,82.91,112,isolated|stable|wide_att|deep_conn
44,148,28,29,1,False,1.8496,2,0.1667,0.7293,0.8521,27.2338,6,9.7,3.6,48.04,123,stable|wide_att|deep_conn|dead
44,150,29,,0,True,2.1291,5,0,0,0,0,0,0,0,0,0,isolated|focused_att
44,154,29,,0,True,-0.1903,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
44,155,29,,0,True,-0.6933,2,0,0,0,0,0,0,0,0,0,isolated|focused_att
