seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type
31,0,1,,28,True,2.6085,5,0.881,0.6499,0.8726,11.5635,37,58.7,31.6,82.36,1880,social|stable|wide_att|deep_conn
31,97,19,20,1,False,2.8365,2,0.0714,0.5895,0.8495,11.3745,1,8.2,5.7,11.37,112,isolated|stable|deep_conn|dead
31,98,20,,9,True,0.1338,5,1.0,0.6694,0.832,12.2208,42,51.9,25.6,99.1,2009,social|stable|deep_conn
31,99,20,20,0,False,-1.4587,2,0.0714,0.7028,0.8474,119.3579,1,9.0,3.8,119.36,104,isolated|stable|deep_conn|dead
31,69,11,20,9,False,1.9703,2,0.2143,0.6709,0.8059,15.9648,3,8.1,4.0,40.73,113,stable|deep_conn|dead
31,6,1,,28,True,0.6527,2,0.2619,0.6952,0.7669,8.056,11,8.0,3.5,46.54,167,stable|focused_att
31,101,20,20,0,False,-0.4547,2,0.0714,0.6748,0.8209,119.3579,1,8.3,4.0,119.36,91,isolated|stable|deep_conn|dead
31,45,7,,22,True,0.0766,5,0.7143,0.6155,0.8624,9.2206,30,34.8,21.8,48.45,1158,social|stable|wide_att
31,46,7,,22,True,-1.0048,3,0.5,0.6836,0.8393,5.2105,21,19.4,9.0,22.63,518,stable
31,77,12,,17,True,2.9717,5,0.9762,0.6757,0.8699,13.411,41,51.6,24.8,99.1,1783,social|stable|wide_att|deep_conn
31,78,13,,16,True,-2.084,4,0.7619,0.6672,0.8556,6.2707,32,33.8,16.8,38.22,1074,social|stable|wide_att
31,19,5,,24,True,-2.8443,2,0.2381,0.7236,0.8084,9.0241,10,8.3,3.2,34.77,156,stable
31,87,14,,15,True,-1.8391,5,0.9762,0.6838,0.8376,9.9548,41,58.7,27.2,57.1,1958,social|stable
31,88,16,20,4,False,0.0329,3,0.1429,0.664,0.8675,9.9654,2,18.1,9.2,10.12,365,isolated|stable|wide_att|dead
31,92,17,24,7,False,0.0634,3,0.2973,0.6772,0.7374,3.5472,11,8.6,4.1,22.35,211,stable|focused_att|dead
31,93,17,20,3,False,1.8267,3,0.2857,0.6717,0.8521,15.2645,4,18.2,8.9,36.08,362,stable|wide_att|deep_conn|dead
31,95,19,,10,True,0.5531,5,0.6429,0.6226,0.8349,7.9785,27,30.2,18.3,33.27,1040,social|stable
