seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
15,20,2830,28,28,0.3289,0.6772,0.8443,37.0097,7,10,24,46,74,0.875,0.3033,19.5,273,98,28,33,5.3,0,0,0,0,0,0,0,0,0,0,8,1,0,8,0,8,0,0.38095238095238093
15,21,2927,21,21,0.4638,0.6586,0.8164,22.1848,9,4,18,54,66,0.8676,0.265,50.2,198,99,21,40,5.12,19,23,3,0,0,2,0,1,9,8,5,4,2,2,1,4,1,0.5263157894736842
15,22,2892,19,19,0.5567,0.6782,0.8335,13.2292,10,2,16,75,55,0.8161,0.2679,70.8,169,102,19,41,5.02,10,12,2,0,1,0,0,0,1,8,4,5,0,3,2,3,2,0.4666666666666667
15,23,2932,15,15,0.6923,0.6717,0.8268,10.1278,10,0,9,68,22,0.8441,0.2451,93.6,104,102,15,40,4.9,12,15,3,0,0,0,0,0,2,10,2,1,1,1,2,2,2,0.5714285714285714
15,24,2942,14,14,0.7619,0.6742,0.8507,10.0279,11,0,8,75,12,0.8831,0.2096,127.7,91,103,14,41,5.54,10,11,1,0,0,1,0,0,3,6,1,7,0,1,2,1,1,0.5625
15,25,2863,16,16,0.6979,0.6545,0.8483,11.0472,11,0,8,98,9,0.8357,0.2691,122.0,120,106,16,35,5.49,8,9,1,0,0,2,0,0,2,4,2,2,0,1,2,1,1,0.625
15,26,2717,16,16,0.6431,0.6481,0.8379,12.5861,10,2,11,83,11,0.8103,0.2753,105.6,120,108,16,35,5.91,9,9,0,0,0,0,0,0,4,5,2,2,0,2,1,2,1,0.5625
15,27,2720,16,16,0.6521,0.679,0.8468,13.4568,12,1,12,89,8,0.8025,0.2775,110.0,120,110,16,35,6.34,8,8,2,0,0,0,0,0,4,2,0,4,0,0,1,0,1,0.5625
15,28,2766,16,16,0.7098,0.6692,0.8498,14.4451,14,0,9,102,10,0.8165,0.2657,123.7,120,110,16,31,6.87,8,11,4,0,0,0,0,0,5,2,1,3,1,0,1,1,1,0.5294117647058824
15,29,2819,17,17,0.6855,0.6555,0.8443,13.0248,14,2,12,95,17,0.8345,0.2553,91.7,136,112,17,29,7.31,8,12,3,1,0,0,0,0,2,6,3,4,3,1,0,4,0,0.7333333333333333
15,30,2797,15,15,0.7806,0.673,0.8438,13.783,14,1,11,89,9,0.8746,0.2382,148.3,105,113,15,28,7.14,10,12,4,1,1,0,0,0,4,2,0,8,0,0,0,0,0,0.6470588235294118
15,31,2782,17,17,0.7475,0.6576,0.8534,13.8046,14,0,13,107,10,0.862,0.2251,122.8,136,115,17,20,7.0,11,11,1,0,0,0,0,0,4,6,3,3,1,2,0,3,0,1.0
15,32,2845,14,14,0.8634,0.6612,0.8539,13.7357,14,0,11,84,2,0.9029,0.1951,170.4,91,115,14,20,6.5,6,7,1,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0.875
15,33,2824,16,16,0.7708,0.6518,0.8478,14.5885,15,1,12,99,9,0.8923,0.2067,145.0,120,117,16,18,7.0,9,10,1,0,0,0,0,0,4,5,1,3,1,0,0,1,0,1.0
15,34,2746,15,15,0.8758,0.6425,0.8415,15.388,15,0,13,98,4,0.9015,0.1841,144.0,105,117,15,16,6.88,8,10,1,0,0,1,0,0,7,1,1,4,0,1,0,1,0,1.0
15,35,2755,15,15,0.8145,0.6548,0.8541,16.7275,14,0,15,95,8,0.8756,0.2096,143.0,105,118,15,13,6.0,7,8,0,0,1,0,0,0,4,3,1,2,1,0,0,1,0,1.1428571428571428
15,36,2785,14,14,0.8776,0.6609,0.8441,14.72,14,0,13,89,2,0.8771,0.2092,154.2,91,118,14,12,5.83,9,10,0,0,1,1,0,0,1,7,0,1,0,0,0,0,0,1.0
15,37,2736,16,16,0.8406,0.6479,0.8432,15.612,14,0,15,99,6,0.8771,0.2121,128.1,120,120,16,11,6.45,8,8,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1.0
15,38,2780,16,16,0.8531,0.6678,0.8452,16.4106,15,0,14,106,8,0.8694,0.2176,131.1,120,120,16,11,7.45,9,10,2,0,0,0,0,0,4,4,2,0,1,1,0,2,0,0.8823529411764706
15,39,2760,17,17,0.8209,0.6643,0.8523,15.0473,17,0,16,118,6,0.9036,0.1959,131.2,136,123,17,13,7.31,9,12,1,1,0,1,0,0,3,6,0,3,0,0,0,0,0,0.8823529411764706
