seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
22,20,2944,20,20,0.4786,0.6747,0.855,15.7177,10,6,16,47,30,0.9191,0.1711,28.8,173,88,20,44,6.05,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,1,0,0.05
22,21,2911,20,20,0.5737,0.6623,0.8297,13.1114,12,1,15,79,41,0.8895,0.2008,50.9,186,89,20,39,6.28,18,24,8,0,0,1,0,0,5,10,2,7,0,2,0,2,0,0.14285714285714285
22,22,2884,21,21,0.6108,0.6559,0.8194,14.3311,13,1,19,101,46,0.8418,0.2683,53.7,205,92,21,34,6.15,13,16,3,0,1,1,0,1,5,5,0,2,0,0,0,0,0,0.13043478260869565
22,23,3006,23,23,0.6431,0.6636,0.8311,13.9099,15,0,17,131,46,0.7895,0.2676,58.6,245,94,23,32,6.91,17,23,7,0,1,0,0,0,7,8,1,6,1,0,0,1,0,0.13043478260869565
22,24,2929,23,23,0.6957,0.6564,0.8203,13.3296,17,0,15,140,52,0.8111,0.2519,59.3,248,95,23,27,6.96,13,16,3,0,0,1,0,0,3,9,0,3,0,0,0,0,0,0.13043478260869565
22,25,2944,23,23,0.709,0.6692,0.8302,11.2298,17,0,15,142,53,0.8016,0.2835,55.4,247,95,23,24,7.58,12,14,1,0,1,0,0,0,2,10,1,4,0,1,0,1,0,0.18181818181818182
22,26,2792,22,22,0.7622,0.6671,0.8371,12.2096,18,0,15,135,47,0.7894,0.2864,63.4,229,95,22,21,7.76,14,15,2,0,0,2,0,0,8,3,0,6,0,0,0,0,0,0.17391304347826086
22,27,2791,23,23,0.7633,0.6647,0.8184,11.5442,19,0,11,152,60,0.8091,0.2701,65.9,251,96,23,15,7.87,14,15,1,0,1,0,0,1,4,8,2,5,0,2,0,2,0,0.2727272727272727
22,28,2896,22,22,0.7862,0.6698,0.8374,12.1737,19,0,14,154,43,0.8314,0.2632,73.1,230,97,22,12,6.67,12,13,1,0,0,0,0,0,6,6,1,3,0,1,0,1,0,0.3333333333333333
22,29,2758,21,21,0.8533,0.6453,0.8315,12.3367,19,0,15,148,37,0.8155,0.2808,80.1,210,97,21,10,6.0,9,11,2,0,0,1,0,0,4,4,1,2,0,1,0,1,0,0.4
22,30,2865,20,20,0.866,0.6583,0.8362,13.3808,19,0,13,153,24,0.8345,0.2317,86.5,190,97,20,9,5.44,9,12,1,1,1,0,0,0,5,4,2,1,0,2,0,2,0,0.42857142857142855
22,31,2764,21,21,0.8187,0.6605,0.8331,13.5816,19,1,16,155,15,0.855,0.2405,83.9,209,100,21,10,4.9,11,11,0,0,0,0,0,0,3,8,2,2,2,0,0,2,0,0.5789473684210527
22,32,2892,19,19,0.8265,0.6641,0.8505,11.8655,17,0,10,136,14,0.817,0.2742,93.4,171,100,19,10,3.9,11,11,2,0,0,0,0,0,1,8,3,0,2,0,1,2,1,0.8125
22,33,2843,16,16,0.8726,0.6635,0.8376,10.8726,15,0,8,101,9,0.8131,0.2641,110.2,120,100,16,13,4.0,10,10,0,0,0,1,0,0,3,6,0,0,0,0,1,0,1,0.7647058823529411
22,34,2851,17,17,0.8105,0.657,0.8395,10.6387,15,0,8,106,16,0.8349,0.2411,101.2,136,101,17,13,5.0,8,8,0,2,0,0,0,0,1,5,0,1,0,0,1,0,1,0.7222222222222222
22,35,2863,18,18,0.7695,0.6721,0.8525,13.0377,15,0,12,108,23,0.8551,0.2059,104.9,152,102,18,12,5.5,10,11,0,1,1,0,0,0,7,2,0,1,0,0,1,0,0,0.65
22,36,2807,20,20,0.8019,0.6632,0.8335,11.2576,17,0,14,143,22,0.8518,0.2336,94.7,190,104,20,11,6.09,11,18,6,0,0,1,0,0,2,9,3,0,0,3,0,3,0,0.8888888888888888
22,37,2858,18,18,0.812,0.6544,0.8495,12.844,16,0,13,120,20,0.8114,0.2629,106.1,153,105,18,14,5.79,9,11,0,1,1,0,1,0,7,1,1,2,1,0,0,1,0,0.8947368421052632
22,38,2784,19,19,0.7836,0.6683,0.8427,14.0711,17,0,14,131,23,0.8459,0.2525,113.8,171,107,19,13,5.69,11,13,1,1,0,0,0,0,6,5,0,1,0,0,0,0,0,0.8947368421052632
22,39,2743,19,19,0.8337,0.6654,0.842,14.5758,18,0,14,136,21,0.8642,0.23,110.2,171,107,19,12,6.33,11,14,2,0,1,0,0,0,6,5,0,1,0,0,0,0,0,0.8947368421052632
