seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
5,20,2914,21,21,0.3492,0.6602,0.8483,24.5806,6,5,13,45,35,0.8135,0.2837,29.0,181,72,21,25,4.92,0,0,0,0,0,0,0,0,0,0,4,1,0,3,1,3,1,0.17647058823529413
5,21,2889,17,17,0.4923,0.676,0.8174,21.8751,10,3,14,50,36,0.823,0.2454,50.2,126,72,17,28,5.04,15,21,7,0,0,0,0,1,6,7,3,1,0,3,1,3,1,0.42857142857142855
5,22,2885,14,14,0.5977,0.6797,0.8209,13.5145,10,1,12,50,18,0.8599,0.2057,64.2,89,72,14,30,5.37,8,10,3,0,0,0,0,0,2,5,2,5,2,0,1,2,1,0.6666666666666666
5,23,2828,12,12,0.7149,0.6741,0.8405,11.9738,10,0,8,47,12,0.8795,0.1664,83.2,66,72,12,27,5.11,9,11,3,0,1,0,0,0,2,5,1,2,0,0,2,0,1,0.6363636363636364
5,24,2917,11,11,0.7177,0.6513,0.8272,10.0657,9,0,7,39,9,0.8442,0.2567,86.6,54,72,11,26,5.54,8,8,0,0,0,0,0,0,2,6,2,2,0,2,1,2,1,0.6363636363636364
5,25,2872,11,11,0.6603,0.646,0.8422,8.4271,8,1,3,32,8,0.8705,0.2161,75.6,55,74,11,26,5.77,6,6,1,0,0,0,0,0,2,3,0,1,0,0,1,0,1,0.6363636363636364
5,26,2791,11,11,0.6636,0.6654,0.8405,8.4718,8,1,3,33,10,0.8158,0.2791,87.4,55,74,11,25,6.6,6,6,0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,0.6363636363636364
5,27,2749,11,11,0.6409,0.6702,0.8193,9.4084,8,0,2,34,9,0.7584,0.3235,85.6,55,74,11,23,7.3,6,6,0,0,0,0,0,0,4,2,1,7,0,1,0,1,0,0.7272727272727273
5,28,2939,11,11,0.7273,0.6751,0.8409,10.0934,8,1,5,34,10,0.768,0.2731,76.6,55,75,11,17,6.76,9,14,5,1,0,0,0,0,5,3,1,0,0,1,0,1,0,0.6666666666666666
5,29,2870,12,12,0.7552,0.6731,0.8438,11.2711,9,0,7,48,5,0.8495,0.2025,79.2,66,77,12,18,7.39,6,8,3,0,0,0,0,0,2,3,0,4,0,0,0,0,0,0.6666666666666666
5,30,2723,12,12,0.8,0.6494,0.8341,8.5187,10,0,4,47,10,0.8383,0.2604,73.0,66,77,12,14,7.64,10,11,2,0,0,1,0,0,2,6,1,4,1,0,0,1,0,0.6923076923076923
5,31,2804,13,13,0.7014,0.6586,0.8419,12.1224,10,0,10,49,10,0.9043,0.185,78.2,78,79,13,11,7.09,9,13,0,6,0,0,0,0,7,0,0,3,0,0,0,0,0,0.6923076923076923
5,32,2810,13,13,0.8513,0.6585,0.8393,12.4414,12,0,9,57,14,0.8796,0.2056,88.4,78,79,13,8,7.0,13,18,10,0,0,0,0,0,5,3,2,2,0,2,0,2,0,0.9166666666666666
5,33,2825,12,12,0.8229,0.6557,0.8529,12.4904,11,0,8,56,4,0.8982,0.1636,104.4,66,80,12,8,5.5,5,6,0,1,0,0,0,0,1,4,1,0,1,0,0,1,0,1.0
5,34,2805,12,12,0.875,0.6642,0.8415,12.3607,12,0,8,59,3,0.845,0.2373,105.2,66,81,12,9,5.89,5,6,1,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0.9230769230769231
5,35,2764,13,13,0.8872,0.667,0.8488,14.9961,12,0,10,63,8,0.8538,0.2299,97.4,78,82,13,7,5.57,9,12,5,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0.8571428571428571
5,36,2772,14,14,0.8616,0.6628,0.8482,14.4392,12,0,13,77,7,0.8496,0.2277,101.3,91,83,14,7,6.57,7,7,2,0,0,0,0,0,2,3,2,1,1,1,0,2,0,1.0
5,37,2779,13,13,0.8552,0.6554,0.84,12.723,12,0,8,69,5,0.8245,0.2687,97.9,78,84,13,8,5.25,9,9,0,2,0,0,0,0,1,6,0,1,0,0,0,0,0,1.0
5,38,2791,13,13,0.8371,0.6608,0.8351,11.7505,13,0,8,69,5,0.8326,0.2649,96.1,78,84,13,7,5.57,8,12,1,2,1,0,0,0,2,6,1,0,0,1,0,1,0,1.1666666666666667
5,39,2790,12,12,0.8578,0.6647,0.8525,13.6987,12,0,8,63,1,0.8263,0.2656,122.5,66,84,12,8,5.88,4,5,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1.0769230769230769
