seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
23,20,2926,20,20,0.4107,0.6702,0.8537,31.4744,7,9,15,41,33,0.8793,0.2494,26.5,169,96,20,38,6.08,0,0,0,0,0,0,0,0,0,0,5,8,2,3,0,5,0,0.29411764705882354
23,21,2943,17,17,0.6397,0.68,0.8407,15.3624,12,2,13,58,31,0.8725,0.2438,75.5,134,98,17,35,5.31,12,22,12,0,0,0,0,0,4,6,4,2,1,3,0,4,0,0.6428571428571429
23,22,3003,14,14,0.7293,0.6698,0.8452,14.2077,12,0,10,64,13,0.8292,0.2726,122.7,91,99,14,37,5.49,10,13,4,2,0,0,0,0,4,3,0,3,0,0,0,0,0,0.6
23,23,2894,15,15,0.78,0.6699,0.8457,14.9055,15,0,11,79,18,0.8441,0.255,133.5,105,100,15,34,6.09,9,12,3,0,0,0,0,0,5,4,2,6,1,1,0,2,0,0.8461538461538461
23,24,2825,13,13,0.8192,0.656,0.8364,11.5767,13,0,8,66,10,0.8078,0.2506,121.8,78,100,13,30,5.9,10,11,2,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0.7857142857142857
23,25,2888,14,14,0.7619,0.6652,0.8439,11.92,13,0,8,72,10,0.7959,0.2568,102.7,91,101,14,25,6.08,6,6,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0.7857142857142857
23,26,2898,14,14,0.7551,0.6782,0.8461,10.7861,13,0,7,69,13,0.7914,0.2721,104.3,91,101,14,24,6.92,6,7,1,1,0,0,0,0,1,4,1,2,0,1,0,1,0,0.9230769230769231
23,27,2958,13,13,0.834,0.6675,0.8421,10.7024,13,0,5,61,12,0.7995,0.268,120.7,78,101,13,23,7.35,9,9,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0.9230769230769231
23,28,2919,13,13,0.8077,0.6605,0.8413,13.5084,13,0,9,64,12,0.8051,0.2735,114.7,78,101,13,19,7.79,10,12,0,3,0,0,0,0,7,2,0,5,0,0,0,0,0,0.9230769230769231
23,29,2880,13,13,0.9077,0.6729,0.8433,13.6565,13,0,9,61,14,0.8333,0.2585,106.4,78,101,13,14,8.0,13,17,6,0,0,0,0,0,5,6,1,2,1,0,0,1,0,0.9230769230769231
23,30,2826,13,13,0.8702,0.6653,0.8559,15.131,13,0,10,66,8,0.8345,0.2456,135.6,78,102,13,13,8.08,7,7,0,2,0,0,0,0,3,2,1,5,0,1,0,1,0,0.9285714285714286
23,31,2805,14,14,0.8571,0.6649,0.8498,15.4722,13,1,11,70,10,0.8638,0.2336,133.0,91,104,14,9,7.11,8,10,3,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0.8666666666666667
23,32,2755,15,15,0.8431,0.6707,0.8434,14.9158,13,0,14,81,14,0.8902,0.2063,122.6,105,105,15,5,5.8,8,8,1,0,0,0,0,0,3,4,1,0,1,0,0,1,0,0.9333333333333333
23,33,2877,15,15,0.8926,0.6617,0.85,15.8902,15,0,12,93,7,0.8624,0.2517,143.0,105,106,15,6,5.83,7,10,2,1,0,0,0,0,6,1,1,2,1,0,0,1,0,1.0
23,34,2752,15,15,0.8702,0.6675,0.8438,13.0947,15,0,10,88,11,0.858,0.2481,128.0,105,107,15,5,4.0,9,10,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1.0
23,35,2705,15,15,0.9037,0.6589,0.8368,13.3638,15,0,11,89,11,0.8242,0.2771,130.2,105,107,15,5,5.0,9,9,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0.9375
23,36,2849,16,16,0.875,0.6737,0.8554,17.3692,15,0,14,95,14,0.8211,0.2762,125.6,120,108,16,5,6.0,10,12,0,0,1,0,1,0,10,0,0,1,0,0,0,0,0,0.7894736842105263
23,37,2788,19,19,0.7684,0.6646,0.8474,16.4946,16,2,17,117,19,0.8805,0.1943,113.6,170,111,19,4,6.0,10,13,1,1,0,1,0,0,5,5,2,0,0,2,0,2,0,0.9444444444444444
23,38,2831,18,18,0.8175,0.6592,0.8399,16.8814,16,0,15,124,15,0.8234,0.2506,126.9,153,112,18,6,5.0,11,11,1,0,0,0,0,0,5,5,2,0,1,1,0,2,0,1.1176470588235294
23,39,2753,17,17,0.8235,0.6633,0.8428,13.2107,16,0,13,114,14,0.8309,0.2555,118.1,136,113,17,8,4.75,13,13,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,1.1176470588235294
