seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
6,20,2895,24,24,0.3972,0.6596,0.8567,37.892,7,10,20,47,47,0.8558,0.2658,22.0,221,76,24,26,5.08,0,0,0,0,0,0,0,0,0,0,5,2,0,5,0,5,0,0.2631578947368421
6,21,2925,19,19,0.4974,0.6764,0.81,18.0954,10,4,12,56,49,0.7628,0.3086,44.6,156,76,19,29,4.86,17,24,5,0,2,1,0,2,3,11,3,3,1,2,0,3,0,0.47058823529411764
6,22,2773,17,17,0.5172,0.683,0.8132,11.4099,9,4,8,51,45,0.8208,0.2709,53.7,132,77,17,29,4.83,10,13,0,2,1,0,1,0,2,7,5,0,4,1,0,5,0,0.9166666666666666
6,23,2825,12,12,0.6181,0.6766,0.8363,10.6258,8,2,6,36,15,0.7813,0.3256,85.9,63,77,12,34,5.12,5,5,0,0,0,1,0,0,2,2,1,6,0,0,1,0,1,0.9090909090909091
6,24,2854,11,11,0.6818,0.6794,0.8381,10.7058,9,0,7,34,16,0.8844,0.2304,100.1,54,77,11,29,4.93,5,6,0,0,1,0,0,0,2,3,0,1,0,0,1,0,1,0.9090909090909091
6,25,2786,11,11,0.6818,0.6556,0.8269,8.7404,9,0,3,36,12,0.8614,0.2408,95.8,55,77,11,28,5.75,6,6,0,0,0,0,0,0,1,5,1,3,2,0,0,2,0,0.9166666666666666
6,26,2748,12,12,0.6067,0.6828,0.8385,12.8839,8,0,7,40,11,0.8785,0.2603,108.6,65,79,12,26,6.04,7,7,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0.8461538461538461
6,27,2893,13,13,0.7098,0.6804,0.8478,13.6297,9,0,7,57,13,0.8943,0.2019,126.2,78,81,13,27,6.81,8,10,7,0,0,0,0,0,1,2,0,4,0,0,1,0,1,0.7333333333333333
6,28,2795,15,15,0.6984,0.669,0.8496,14.1995,12,0,12,75,16,0.8637,0.2487,126.4,105,83,15,23,7.26,9,13,3,2,0,0,0,0,4,4,2,3,0,2,1,2,1,0.9230769230769231
6,29,2811,13,13,0.8219,0.6676,0.8476,16.1818,13,0,11,68,5,0.883,0.2262,152.1,78,83,13,22,7.23,9,12,4,0,0,0,0,0,5,3,0,4,0,0,1,0,0,0.9230769230769231
6,30,2721,13,13,0.8824,0.6794,0.8489,15.4459,13,0,11,73,4,0.8472,0.2813,156.8,78,83,13,18,7.61,10,11,2,0,0,0,0,0,4,5,0,5,0,0,0,0,0,0.9230769230769231
6,31,2714,13,13,0.9087,0.6736,0.8455,16.7548,13,0,11,72,6,0.8826,0.2317,147.8,78,83,13,13,7.69,8,8,0,0,0,0,0,0,6,2,0,3,0,0,0,0,0,0.9230769230769231
6,32,2784,13,13,0.8942,0.6574,0.8452,14.5753,13,0,11,72,5,0.8742,0.2284,131.3,78,83,13,10,8.0,8,8,0,1,0,0,0,0,1,6,1,3,0,0,1,0,1,0.7692307692307693
6,33,2797,13,13,0.8416,0.6712,0.8457,18.1945,13,0,11,69,4,0.8566,0.2439,144.4,78,84,13,8,7.25,11,11,0,1,0,0,0,0,6,4,1,2,1,0,1,1,1,0.8461538461538461
6,34,2807,13,13,0.8365,0.6502,0.8538,16.0738,12,0,11,61,7,0.8425,0.254,132.7,78,85,13,7,6.14,10,11,2,0,0,1,0,0,3,5,0,1,0,0,1,0,1,0.8461538461538461
6,35,2752,13,13,0.851,0.6778,0.8393,12.9912,12,0,9,63,9,0.8733,0.2312,127.9,78,85,13,6,6.33,10,11,1,0,1,0,0,0,2,7,0,0,0,0,1,0,0,0.8461538461538461
6,36,2670,13,13,0.8974,0.657,0.8483,15.0767,13,0,11,70,6,0.8686,0.2287,121.1,78,85,13,6,7.33,9,11,3,0,0,1,0,0,4,3,0,2,0,0,0,0,0,0.7857142857142857
6,37,2654,14,14,0.9333,0.6647,0.853,17.9755,14,0,13,80,6,0.8736,0.2206,141.8,91,86,14,4,6.75,10,10,1,0,0,0,0,0,7,2,1,0,0,1,0,1,0,0.6428571428571429
6,38,2685,14,14,0.8884,0.6531,0.8374,15.0478,13,0,10,71,13,0.8992,0.2087,128.1,91,87,14,5,6.4,10,11,0,0,0,1,0,0,1,9,0,1,0,0,0,0,0,0.6
6,39,2760,15,15,0.898,0.6647,0.8483,15.7574,14,0,13,88,11,0.872,0.2193,124.4,105,88,15,4,6.5,10,12,1,1,1,0,0,0,5,4,1,1,1,0,0,1,0,0.5625
