seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
18,20,2959,19,19,0.5822,0.6671,0.864,16.3224,10,4,16,68,34,0.9267,0.2008,66.2,168,87,19,43,6.0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,1,3,1,0.2
18,21,2836,15,15,0.7296,0.673,0.841,18.4837,14,1,15,75,13,0.9291,0.1543,133.7,105,87,15,41,5.83,12,18,5,1,0,0,0,0,6,6,2,5,1,1,1,2,1,0.35714285714285715
18,22,2868,14,14,0.7556,0.6582,0.8348,16.8359,12,1,14,75,5,0.9401,0.1484,124.0,91,88,14,38,5.97,11,14,3,0,0,0,0,0,2,9,1,6,0,1,1,1,1,0.38461538461538464
18,23,2887,13,13,0.83,0.6627,0.8544,16.2131,13,0,11,76,0,0.9052,0.1992,160.5,78,88,13,33,6.06,8,8,1,0,0,0,0,0,2,5,0,1,0,0,1,0,0,0.38461538461538464
18,24,2942,13,13,0.83,0.6737,0.8522,17.0291,13,0,13,75,3,0.908,0.1918,171.8,78,88,13,32,6.94,9,9,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0.3333333333333333
18,25,2986,15,15,0.7867,0.6836,0.8573,19.1037,13,0,14,90,7,0.9003,0.2073,151.7,105,90,15,28,7.5,7,7,0,0,0,0,0,0,5,2,1,6,0,0,1,0,1,0.35714285714285715
18,26,2928,14,14,0.8534,0.6624,0.8524,19.1077,13,0,13,83,4,0.8621,0.24,180.1,91,90,14,23,7.52,8,8,0,0,0,1,0,0,3,4,0,8,0,0,1,0,1,0.3333333333333333
18,27,2891,15,15,0.83,0.6548,0.8478,17.065,15,0,14,95,4,0.8511,0.2497,151.4,105,91,15,15,7.2,11,11,0,0,0,0,0,0,3,8,0,2,0,0,1,0,1,0.3125
18,28,2871,16,16,0.8785,0.6717,0.8461,18.9785,15,0,14,108,4,0.8719,0.2237,138.0,120,92,16,13,7.77,12,15,4,0,0,0,0,0,8,3,0,1,0,0,1,0,0,0.2777777777777778
18,29,2960,18,18,0.7953,0.6711,0.8354,16.7794,15,1,17,113,19,0.8804,0.1953,105.0,152,94,18,12,8.58,11,14,1,2,0,0,0,0,3,8,1,4,1,0,0,1,0,0.3333333333333333
18,30,2896,18,18,0.8361,0.6769,0.8501,17.939,17,0,16,131,13,0.847,0.2438,116.2,153,95,18,9,8.0,13,14,2,0,0,0,0,0,7,5,1,4,0,0,1,0,1,0.29411764705882354
18,31,2859,17,17,0.8947,0.657,0.844,17.3311,17,0,16,123,9,0.8788,0.2161,129.8,136,95,17,6,6.33,12,14,1,0,0,1,0,0,4,8,2,2,0,2,1,2,1,0.4375
18,32,2936,16,16,0.9145,0.6673,0.8425,15.2748,15,0,14,106,5,0.8826,0.1898,136.8,120,96,16,6,4.0,12,12,0,0,0,0,0,0,2,10,0,0,0,0,1,0,1,0.4117647058823529
18,33,2922,17,17,0.9088,0.6531,0.8519,16.6927,17,0,15,126,4,0.8451,0.2454,134.3,136,97,17,6,5.0,12,13,1,0,0,0,0,0,7,5,0,1,1,0,0,1,0,0.42105263157894735
18,34,2881,19,19,0.8469,0.6622,0.8477,14.6425,17,1,14,136,14,0.8433,0.2523,112.2,171,99,19,5,4.8,12,15,2,0,1,0,0,0,3,9,0,0,0,0,0,0,0,0.38095238095238093
18,35,2781,21,21,0.8294,0.6542,0.8447,14.9717,19,0,18,169,18,0.8445,0.2563,106.3,210,101,21,5,5.8,12,13,1,0,0,0,0,0,7,5,2,1,1,1,0,2,0,0.42857142857142855
18,36,2727,21,21,0.7848,0.669,0.8467,15.458,18,1,17,154,22,0.8373,0.2552,112.2,208,103,21,6,4.17,10,11,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0.391304347826087
18,37,2815,23,23,0.7726,0.6559,0.8507,18.8208,19,1,22,178,28,0.845,0.2483,120.1,253,105,23,6,5.17,14,17,2,1,0,0,0,1,11,2,1,0,0,1,0,1,0,0.43478260869565216
18,38,2814,23,23,0.8293,0.6773,0.8425,18.4223,21,0,20,208,25,0.8273,0.2535,127.4,253,106,23,7,5.43,16,21,4,1,1,0,0,0,8,7,2,0,0,2,0,2,0,0.5238095238095238
18,39,2837,21,21,0.8938,0.6594,0.8449,17.8715,21,0,20,189,13,0.85,0.236,132.6,210,106,21,9,5.22,11,11,2,0,0,0,0,0,3,6,1,1,0,1,0,1,0,0.5714285714285714
