seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
11,20,2856,17,17,0.402,0.6687,0.8549,20.4438,6,5,10,25,29,0.9276,0.1476,26.1,125,86,17,39,5.95,0,0,0,0,0,0,0,0,0,0,3,9,0,2,1,2,1,0.13333333333333333
11,21,2991,15,15,0.4208,0.6651,0.8213,24.8765,6,5,10,26,28,0.8683,0.2145,39.9,103,87,15,33,5.3,11,13,2,0,0,0,0,0,5,6,3,4,2,0,2,2,2,0.3333333333333333
11,22,2962,12,12,0.5677,0.6593,0.8161,8.9692,6,2,6,30,14,0.8124,0.258,49.3,65,87,12,32,5.22,9,11,2,0,0,0,0,0,2,7,2,0,1,1,2,2,2,0.42857142857142855
11,23,2879,14,14,0.5857,0.6436,0.8471,12.2956,7,0,10,52,16,0.8782,0.1937,62.3,90,91,14,34,5.91,4,5,2,0,0,0,0,0,3,0,1,3,0,1,2,1,1,0.5384615384615384
11,24,2848,13,13,0.6447,0.6729,0.8366,13.0019,10,0,11,53,16,0.8528,0.2238,100.7,78,91,13,32,6.34,9,12,2,0,1,0,0,0,5,4,0,3,0,0,1,0,0,0.5384615384615384
11,25,2947,13,13,0.7077,0.6631,0.8382,14.7985,10,0,12,60,13,0.8113,0.269,100.9,78,91,13,29,6.97,10,14,3,0,0,1,0,0,8,2,2,4,0,1,1,1,1,0.6153846153846154
11,26,2886,13,13,0.7216,0.6651,0.8497,14.2105,10,0,11,62,7,0.8771,0.2092,137.2,78,93,13,27,7.0,6,6,0,0,0,1,0,0,1,4,0,5,0,0,1,0,1,0.6153846153846154
11,27,2870,13,13,0.7846,0.6591,0.8428,16.6551,13,0,11,68,7,0.8476,0.2489,140.4,78,93,13,22,7.32,9,11,3,0,0,0,0,0,7,1,0,8,0,0,1,0,1,0.6153846153846154
11,28,2915,13,13,0.8248,0.6583,0.8485,15.7232,13,0,11,68,6,0.8447,0.2272,148.0,78,93,13,14,6.79,7,8,2,1,0,0,0,0,1,4,1,0,1,0,1,1,0,0.6666666666666666
11,29,2829,12,12,0.8906,0.6657,0.8506,16.7001,12,0,12,61,4,0.8738,0.1959,148.1,66,93,12,15,7.33,10,12,4,0,1,0,0,0,5,2,0,3,0,0,0,0,0,0.5714285714285714
11,30,2786,14,14,0.7689,0.6687,0.8416,15.0324,12,1,12,68,10,0.8768,0.2013,105.4,91,95,14,12,7.67,9,13,0,2,1,0,0,1,2,7,0,3,0,0,0,0,0,0.5333333333333333
11,31,2829,15,15,0.8314,0.66,0.842,15.0458,14,0,12,82,15,0.8624,0.2376,112.7,105,96,15,9,7.89,12,15,3,0,0,1,0,0,5,6,2,3,1,1,0,2,0,0.6153846153846154
11,32,2785,13,13,0.8371,0.6489,0.843,12.5213,12,0,11,67,7,0.855,0.2485,126.4,78,96,13,8,6.12,12,12,0,1,0,1,0,0,2,8,0,2,0,0,0,0,0,0.5333333333333333
11,33,2868,15,15,0.8296,0.6696,0.8422,13.1427,14,0,10,84,10,0.8811,0.2346,125.2,105,98,15,6,5.83,8,9,2,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0.4444444444444444
11,34,2770,18,18,0.8722,0.6652,0.8578,16.9203,17,0,16,128,13,0.9183,0.1798,145.1,153,101,18,5,6.0,11,15,5,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0.42105263157894735
11,35,2787,19,19,0.8797,0.6618,0.8487,15.4981,18,0,16,147,13,0.8968,0.2215,151.2,171,102,19,5,7.0,9,10,1,0,0,0,0,0,1,8,1,2,0,1,0,1,0,0.5
11,36,2812,18,18,0.9389,0.6564,0.8461,19.5724,18,0,17,137,10,0.8978,0.2326,153.9,153,102,18,4,4.75,12,15,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.5
11,37,2796,18,18,0.9333,0.6619,0.8582,19.0608,18,0,14,141,9,0.892,0.2158,169.5,153,102,18,4,5.75,11,11,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0.45
11,38,2827,20,20,0.9095,0.6657,0.8471,16.5051,19,0,19,160,17,0.8794,0.2206,134.5,190,104,20,4,6.75,11,12,1,0,0,0,0,0,2,9,3,0,0,3,0,3,0,0.6666666666666666
11,39,2741,18,18,0.8889,0.6658,0.8421,14.6334,17,0,16,132,10,0.8569,0.2472,137.9,153,105,18,7,4.86,10,11,0,0,0,1,0,0,3,7,3,1,0,1,2,1,2,0.8666666666666667
