seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
0,20,2905,15,15,0.5897,0.6791,0.8629,13.7443,10,2,11,49,13,0.8978,0.2055,56.8,98,67,15,26,5.96,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,2,0,0.15384615384615385
0,21,2974,13,13,0.6648,0.6746,0.833,15.8884,10,2,11,47,16,0.8752,0.2438,113.5,78,67,13,25,6.0,10,10,0,0,0,1,0,0,7,2,1,3,0,1,0,1,0,0.2
0,22,2867,15,15,0.6392,0.6472,0.839,17.923,11,2,14,64,20,0.9109,0.1884,92.8,104,70,15,23,6.22,9,10,1,0,0,1,0,0,3,5,1,1,1,0,0,1,0,0.2857142857142857
0,23,2896,14,14,0.7395,0.6763,0.8369,17.8021,12,0,12,68,12,0.9023,0.1824,105.8,91,70,14,23,6.78,13,19,6,0,1,0,0,0,5,7,1,5,1,0,0,1,0,0.38461538461538464
0,24,2853,13,13,0.8009,0.6676,0.8358,18.8262,13,0,9,69,5,0.8715,0.2215,109.8,78,70,13,19,6.58,12,12,2,0,0,0,0,0,6,4,0,3,0,0,0,0,0,0.3333333333333333
0,25,3003,15,15,0.8074,0.6725,0.857,17.5895,14,0,13,87,6,0.8882,0.2107,117.4,105,72,15,16,6.94,7,7,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0.3125
0,26,2953,16,16,0.7632,0.6668,0.8502,16.3526,14,1,14,89,15,0.8644,0.2334,132.1,120,73,16,14,7.5,13,15,2,0,0,0,0,0,6,7,1,4,0,1,0,1,0,0.3333333333333333
0,27,2960,15,15,0.8148,0.6681,0.8462,16.3396,13,0,14,83,14,0.8688,0.2204,146.0,105,73,15,11,6.91,10,12,2,0,0,1,0,0,3,6,1,2,0,1,0,1,0,0.35294117647058826
0,28,2998,17,17,0.7618,0.6817,0.8523,17.2262,14,0,16,103,13,0.8719,0.2269,127.9,136,76,17,10,6.6,12,15,1,1,1,0,0,0,7,5,1,2,0,1,0,1,0,0.3888888888888889
0,29,2978,18,18,0.8131,0.6594,0.8492,16.8792,17,0,18,129,14,0.8383,0.2587,130.9,153,78,18,9,6.11,13,15,2,0,0,0,0,0,5,8,1,1,0,1,0,1,0,0.4444444444444444
0,30,2707,18,18,0.8384,0.6598,0.8433,16.3159,17,0,15,131,12,0.8317,0.2517,136.1,153,79,18,9,6.0,12,12,0,0,0,0,0,0,6,6,0,2,0,0,0,0,0,0.42105263157894735
0,31,2712,19,19,0.8541,0.6654,0.8448,15.4204,18,0,16,140,14,0.825,0.2416,125.5,171,80,19,7,5.86,10,11,1,0,0,0,0,0,4,6,2,1,1,1,0,2,0,0.5
0,32,2771,20,20,0.76,0.6658,0.8478,13.8902,18,0,15,140,20,0.8013,0.2796,92.9,190,83,20,8,4.88,8,9,0,0,1,0,0,0,2,6,1,1,0,1,0,1,0,0.5789473684210527
0,33,2865,19,19,0.8189,0.6697,0.8341,12.4719,18,0,13,137,22,0.8308,0.2382,99.8,171,83,19,8,4.62,10,11,2,0,0,0,0,0,3,6,1,1,0,1,0,1,0,0.6
0,34,2751,20,20,0.8,0.6662,0.8449,13.7533,18,0,13,137,25,0.7994,0.2747,95.7,190,85,20,8,4.38,7,7,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0.5217391304347826
0,35,2842,23,23,0.7842,0.6712,0.8419,13.7128,21,0,17,175,44,0.8161,0.2661,92.0,253,88,23,8,5.38,11,15,3,1,1,0,0,0,4,6,0,0,0,0,0,0,0,0.48
0,36,2771,25,25,0.7669,0.667,0.8355,13.598,22,0,17,207,46,0.8312,0.2538,88.3,300,90,25,8,6.38,13,14,1,0,2,0,0,0,5,6,1,0,0,1,0,1,0,0.48148148148148145
0,37,2716,27,27,0.7826,0.6733,0.8468,12.9026,24,0,20,251,50,0.8234,0.2685,91.3,351,93,27,9,6.67,18,19,2,0,1,1,0,0,4,11,1,2,0,1,0,1,0,0.4666666666666667
0,38,2763,30,30,0.7765,0.6594,0.8443,14.6927,26,0,25,303,65,0.838,0.2585,98.3,435,97,30,8,5.88,17,20,3,0,0,1,0,0,13,3,4,1,1,3,0,4,0,0.6428571428571429
0,39,2717,28,28,0.7946,0.6643,0.845,14.7817,25,0,25,282,57,0.8313,0.2553,104.4,378,99,28,11,4.36,15,18,3,0,0,1,0,0,7,7,0,1,0,0,0,0,0,0.6206896551724138
