seed,cycle_id,cycle_type,step_start,step_end,node_id
999,152,C→Dust→A→C,3884,5264,102
999,153,C→Dust→A→C,249,1797,192
999,154,C→Dust→A→C,1797,2811,192
999,155,C→Dust→A→C,2811,3770,192
999,156,C→Dust→B→C,3770,4088,192
999,157,C→Dust→B→C,4088,4649,192
999,158,C→Dust→A→C,69,1774,3
999,159,C→Dust→B→C,1774,3421,3
999,160,C→Dust→B→C,156,1797,21
999,161,C→Dust→A→C,1797,2001,21
999,162,C→Dust→A→C,2001,2990,21
999,163,C→Dust→B→C,650,2811,70
999,164,C→Dust→B→C,174,3973,144
999,165,C→Dust→A→C,3973,4502,144
999,166,C→Dust→B→C,833,3705,181
999,167,C→Dust→A→C,1916,3675,4
999,168,C→Dust→A→C,714,1751,24
999,169,C→Dust→B→C,1751,3925,24
999,170,C→Dust→A→C,309,888,45
999,171,C→Dust→A→C,888,1303,45
999,172,C→Dust→A→C,1303,2105,45
999,173,C→Dust→A→C,2105,2275,45
999,174,C→Dust→B→C,2275,3581,45
999,175,C→Dust→A→C,1304,2194,147
999,176,C→Dust→A→C,2194,4022,147
999,177,C→Dust→A→C,4022,4649,147
999,178,C→Dust→B→C,834,2105,161
999,179,C→Dust→A→C,2105,2653,161
999,180,C→Dust→A→C,2653,3236,161
999,181,C→Dust→A→C,3609,5136,161
999,182,C→Dust→A→C,174,1115,2
999,183,C→Dust→A→C,291,1079,9
999,184,C→Dust→A→C,1079,1502,9
999,185,C→Dust→A→C,1502,3982,9
999,186,C→Dust→A→C,61,833,122
999,187,C→Dust→B→C,833,2821,122
999,188,C→Dust→A→C,2821,3949,122
999,189,C→Dust→A→C,1243,3855,155
999,190,C→Dust→B→C,2376,4145,164
999,191,C→Dust→A→C,4145,4958,164
999,192,C→Dust→B→C,90,1809,28
999,193,C→Dust→A→C,1809,2250,28
999,194,C→Dust→A→C,2250,5107,28
999,195,C→Dust→B→C,171,3564,96
999,196,C→Dust→A→C,3564,4588,96
999,197,C→Dust→A→C,4588,4849,96
999,198,C→Dust→A→C,2275,5109,184
999,199,C→Dust→A→C,291,1703,41
999,200,C→Dust→B→C,1703,4588,41
999,201,C→Dust→A→C,4588,4958,41
999,202,C→Dust→A→C,222,1918,74
999,203,C→Dust→A→C,1918,2191,74
999,204,C→Dust→B→C,2191,4950,74
999,205,C→Dust→A→C,241,1500,97
999,206,C→Dust→A→C,1500,3077,97
999,207,C→Dust→A→C,126,2826,129
999,208,C→Dust→B→C,2826,4571,129
999,209,C→Dust→B→C,141,2191,142
999,210,C→Dust→A→C,2191,3522,142
999,211,C→Dust→B→C,285,4821,148
999,212,C→Dust→B→C,204,2007,8
999,213,C→Dust→B→C,2007,3675,8
999,214,C→Dust→A→C,3675,4015,8
999,215,C→Dust→A→C,2160,4413,20
999,216,C→Dust→A→C,4413,5280,20
999,217,C→Dust→B→C,2645,3459,58
999,218,C→Dust→B→C,3459,4937,58
999,219,C→Dust→B→C,57,1115,84
999,220,C→Dust→B→C,219,2328,156
999,221,C→Dust→A→C,186,2007,103
999,222,C→Dust→A→C,2007,2160,103
999,223,C→Dust→B→C,2160,4360,103
999,224,C→Dust→B→C,4360,4546,103
999,225,C→Dust→A→C,1203,2293,83
999,226,C→Dust→A→C,3309,3602,83
999,227,C→Dust→A→C,3602,5088,83
999,228,C→Dust→B→C,61,3829,125
999,229,C→Dust→A→C,3829,4125,125
999,230,C→Dust→A→C,3405,4186,108
999,231,C→Dust→A→C,165,1809,131
999,232,C→Dust→B→C,1809,2839,131
999,233,C→Dust→A→C,2839,4937,131
999,234,C→Dust→B→C,183,4394,158
999,235,C→Dust→B→C,1916,4505,196
999,236,C→Dust→A→C,3405,4937,11
999,237,C→Dust→B→C,344,2100,185
999,238,C→Dust→B→C,492,1150,199
999,239,C→Dust→B→C,1150,2826,199
999,240,C→Dust→A→C,2826,4041,199
999,241,C→Dust→B→C,4041,4958,199
999,242,C→Dust→A→C,309,951,39
999,243,C→Dust→A→C,951,4571,39
999,244,C→Dust→B→C,235,2194,25
999,245,C→Dust→A→C,2194,2877,25
999,246,C→Dust→A→C,3269,4046,195
999,247,C→Dust→B→C,4046,4613,195
999,248,C→Dust→A→C,142,2471,31
999,249,C→Dust→A→C,2471,2995,31
999,250,C→Dust→A→C,2995,3427,31
999,251,C→Dust→B→C,261,3855,55
