seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
13,20,2900,24,24,0.5292,0.6673,0.864,28.0373,14,3,23,88,68,0.8865,0.2501,44.8,267,77,24,29,5.59,0,0,0,0,0,0,0,0,0,0,4,4,1,3,0,4,0,0.18181818181818182
13,21,2871,22,22,0.6496,0.6644,0.8417,17.3984,16,4,19,124,52,0.8356,0.2453,92.5,228,79,22,29,5.21,16,23,7,1,0,0,0,0,5,10,2,4,1,1,0,2,0,0.3
13,22,2952,20,20,0.7562,0.666,0.8332,17.2261,17,1,17,133,32,0.8377,0.2478,111.3,188,79,20,27,5.11,11,13,2,0,0,0,0,0,6,5,1,2,0,0,1,0,1,0.2631578947368421
13,23,2909,19,19,0.7829,0.6759,0.8286,15.5139,16,1,14,121,30,0.8494,0.2416,96.0,170,79,19,26,5.54,14,15,0,0,0,1,0,0,2,12,1,2,0,1,1,1,1,0.3333333333333333
13,24,2917,18,18,0.8356,0.6679,0.8379,14.9234,16,0,15,122,21,0.8247,0.2659,106.4,153,79,18,25,5.96,7,7,0,0,0,0,0,0,2,5,0,4,0,0,1,0,1,0.3333333333333333
13,25,2801,18,18,0.838,0.6695,0.8437,15.3008,16,0,12,120,21,0.7677,0.3002,117.7,153,79,18,21,6.19,12,13,0,0,2,0,0,0,6,5,0,1,0,0,1,0,0,0.3
13,26,2851,20,20,0.752,0.662,0.8364,13.3798,17,1,15,122,27,0.7558,0.3031,90.2,190,81,20,20,7.0,9,9,0,0,0,0,0,0,1,8,0,3,0,0,0,0,0,0.2857142857142857
13,27,2829,21,21,0.7657,0.6609,0.8391,11.7648,16,0,14,136,35,0.7807,0.2828,88.2,210,82,21,17,7.47,11,13,2,0,0,0,0,0,3,8,1,2,0,1,0,1,0,0.35
13,28,2738,20,20,0.8522,0.6674,0.8359,13.1272,18,0,13,138,33,0.8114,0.2663,98.8,190,82,20,16,7.69,11,14,5,0,1,0,0,0,6,2,0,2,0,0,0,0,0,0.35
13,29,2801,20,20,0.8614,0.6562,0.8298,14.4096,18,0,13,145,25,0.7895,0.2666,94.5,190,82,20,14,8.36,12,14,1,0,0,1,0,0,9,3,1,5,0,1,0,1,0,0.3684210526315789
13,30,2866,19,19,0.9048,0.6588,0.8482,16.0811,19,0,16,142,20,0.8036,0.2665,99.4,171,82,19,10,7.7,9,10,1,0,1,0,0,0,5,3,1,4,0,1,0,1,0,0.4444444444444444
13,31,2843,18,18,0.9101,0.6737,0.8423,15.0164,18,0,13,132,15,0.7993,0.273,108.2,153,82,18,7,6.29,8,9,0,0,1,0,0,0,2,6,1,2,0,1,0,1,0,0.5294117647058824
13,32,2774,17,17,0.9676,0.6675,0.8493,16.4107,17,0,15,124,7,0.7925,0.2641,123.1,136,82,17,6,5.0,10,11,0,0,0,1,0,0,7,3,1,0,0,1,0,1,0,0.625
13,33,2856,16,16,0.9625,0.6661,0.8391,12.3496,16,0,13,108,9,0.8341,0.2356,108.6,120,82,16,7,5.29,13,13,0,0,0,1,0,0,2,10,0,2,0,0,0,0,0,0.5882352941176471
13,34,2856,17,17,0.8627,0.6656,0.8504,12.0744,16,1,12,109,15,0.8226,0.2604,109.2,136,83,17,5,4.2,12,13,0,0,1,0,0,0,6,6,1,0,0,0,1,0,1,0.5882352941176471
13,35,2778,17,17,0.8655,0.6609,0.8504,15.0084,16,0,14,110,18,0.8186,0.2665,118.7,136,84,17,6,4.5,11,11,0,0,0,0,0,0,9,2,1,0,1,0,1,1,1,0.6875
13,36,2849,16,16,0.8839,0.6458,0.8422,14.4868,16,0,13,104,11,0.8516,0.2178,121.1,120,84,16,7,4.86,10,10,0,0,0,1,0,0,4,5,1,0,1,0,1,1,1,0.7333333333333333
13,37,2927,15,15,0.9033,0.6647,0.8549,13.9745,15,0,12,98,4,0.8359,0.2261,140.4,105,84,15,8,5.25,6,6,0,0,0,0,0,0,1,5,0,1,0,0,1,0,0,0.7333333333333333
13,38,2894,15,15,0.8667,0.6701,0.8447,15.1553,15,0,13,100,4,0.8176,0.2609,142.8,105,84,15,7,5.57,7,7,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0.6470588235294118
13,39,2723,17,17,0.8382,0.6608,0.8451,15.025,16,0,12,116,6,0.8396,0.2499,119.1,136,86,17,7,6.57,7,7,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0.6470588235294118
