seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
5,20,2914,21,21,0.3492,0.6602,0.8483,24.5806,6,5,13,45,35,0.8135,0.2837,29.0,181,72,21,25,4.92,0,0,0,0,0,0,0,0,0,0,4,1,0,3,1,3,1,0.17647058823529413
5,21,2889,17,17,0.4923,0.676,0.8174,21.8751,10,3,14,50,36,0.823,0.2454,50.2,126,72,17,28,5.04,15,21,7,0,0,0,0,1,6,7,3,1,0,3,1,3,1,0.42857142857142855
5,22,2885,14,14,0.5977,0.6797,0.8209,13.5145,10,1,12,50,18,0.8599,0.2057,64.2,89,72,14,30,5.37,8,10,3,0,0,0,0,0,2,5,2,5,2,0,1,2,1,0.6666666666666666
5,23,2828,12,12,0.7149,0.6741,0.8405,11.9738,10,0,8,47,12,0.8795,0.1664,83.2,66,72,12,27,5.11,9,11,3,0,1,0,0,0,2,5,1,2,0,0,2,0,1,0.6363636363636364
5,24,2917,11,11,0.7177,0.6513,0.8272,10.0657,9,0,7,39,9,0.8442,0.2567,86.6,54,72,11,26,5.54,8,8,0,0,0,0,0,0,2,6,2,2,0,2,1,2,1,0.7
5,25,2883,10,10,0.6947,0.6477,0.8454,8.7482,8,1,5,28,8,0.8594,0.2248,82.2,45,73,10,26,5.77,5,5,0,0,0,0,0,0,2,3,1,1,0,1,1,1,1,0.7777777777777778
5,26,2932,9,9,0.7544,0.6508,0.8373,9.4654,8,1,3,28,3,0.8632,0.2282,107.7,36,73,9,26,6.38,4,4,0,0,0,0,0,1,2,1,0,2,0,0,1,0,0,0.7777777777777778
5,27,2752,9,9,0.7076,0.6479,0.8385,6.8564,8,1,0,28,3,0.8747,0.235,87.2,36,73,9,24,7.08,7,9,0,2,1,0,0,0,0,6,0,7,0,0,0,0,0,0.7
5,28,2778,10,10,0.7667,0.6443,0.8369,10.7383,8,0,3,32,5,0.8189,0.2812,91.6,45,74,10,17,6.88,7,10,5,1,0,0,0,0,4,0,1,0,0,1,0,1,0,0.7272727272727273
5,29,2862,11,11,0.7727,0.6549,0.8558,14.2509,9,0,9,45,5,0.9346,0.1128,132.0,55,76,11,18,7.5,8,12,2,2,0,0,0,0,7,1,1,4,0,0,1,0,1,0.5454545454545454
5,30,2822,11,11,0.7879,0.6597,0.8503,11.7246,10,1,8,42,8,0.9148,0.1734,114.5,55,77,11,15,7.33,9,13,5,0,0,0,0,0,2,6,1,4,1,0,1,1,1,0.6363636363636364
5,31,2766,11,11,0.7727,0.6503,0.8505,13.6904,10,0,9,47,4,0.8935,0.2012,129.3,55,78,11,12,6.83,9,9,0,4,0,0,0,0,3,2,1,3,1,0,1,1,1,0.6666666666666666
5,32,2838,12,12,0.7598,0.6724,0.8493,14.2029,11,0,10,56,4,0.9175,0.1346,122.6,66,80,12,10,6.2,8,8,1,0,0,0,0,0,4,3,0,2,0,0,1,0,0,0.6153846153846154
5,33,2898,13,13,0.8308,0.6719,0.8404,15.434,12,1,12,64,3,0.8681,0.2307,114.5,78,81,13,8,6.25,11,16,9,0,0,0,0,0,4,3,1,0,1,0,0,1,0,0.6428571428571429
5,34,2837,14,14,0.8025,0.6605,0.8502,14.3839,12,0,12,71,9,0.8808,0.2123,97.1,91,83,14,9,6.56,7,7,0,1,0,0,0,0,1,5,3,2,1,2,0,3,0,1.0
5,35,2738,11,11,0.9375,0.6655,0.8424,12.8548,11,0,9,51,4,0.8697,0.2277,127.8,55,83,11,10,4.8,5,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1.0
5,36,2816,11,11,0.9148,0.678,0.8471,11.8619,11,0,9,49,5,0.8706,0.1834,133.0,55,83,11,10,5.8,6,6,0,1,0,0,0,0,2,3,0,2,0,0,0,0,0,1.0
5,37,2789,11,11,0.9034,0.6549,0.8471,13.6142,11,0,7,50,4,0.7897,0.2986,135.5,55,83,11,8,5.38,8,9,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0.9166666666666666
5,38,2780,12,12,0.8594,0.6707,0.8452,12.2822,11,0,9,53,10,0.8006,0.2885,114.1,66,84,12,8,6.38,7,8,0,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0.9166666666666666
5,39,2732,12,12,0.8438,0.6549,0.8564,15.0341,12,0,9,56,8,0.8058,0.2894,128.3,66,84,12,7,6.86,7,8,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0.9166666666666666
