seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
1,20,2907,17,17,0.4379,0.6592,0.8477,39.9156,6,5,11,23,20,0.8066,0.2921,18.8,111,79,17,41,4.71,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0.13333333333333333
1,21,2893,15,15,0.4923,0.664,0.8084,23.3398,6,4,14,32,24,0.7714,0.2879,34.5,99,79,15,42,5.36,14,16,2,1,0,0,0,1,4,8,3,3,1,2,0,3,0,0.38461538461538464
1,22,2919,13,13,0.4904,0.6641,0.818,10.4409,6,4,7,29,23,0.8176,0.2498,44.7,72,80,13,42,5.64,11,14,0,4,1,0,0,0,0,9,1,2,0,1,0,1,0,0.5
1,23,2879,12,12,0.5469,0.6729,0.8147,10.3017,6,1,8,27,22,0.8276,0.2199,43.8,65,80,12,41,6.29,6,7,2,0,0,0,0,0,2,3,0,7,0,0,0,0,0,0.5
1,24,2934,12,12,0.5729,0.6782,0.8176,9.3037,6,1,7,27,18,0.8492,0.1894,48.4,65,80,12,34,6.53,10,11,1,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0.46153846153846156
1,25,2779,13,13,0.5973,0.6709,0.828,10.2357,7,1,6,35,19,0.7894,0.2717,55.7,74,81,13,29,6.93,10,11,1,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0.42857142857142855
1,26,2980,14,14,0.5754,0.6493,0.832,9.7805,7,0,7,39,19,0.8076,0.2583,49.9,90,82,14,24,7.29,7,8,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0.4
1,27,2888,15,15,0.6431,0.6676,0.822,10.8863,10,0,10,49,28,0.8013,0.2527,58.4,104,83,15,24,8.29,13,18,7,0,0,0,0,0,8,3,1,7,0,0,1,0,1,0.3333333333333333
1,28,2872,15,15,0.6333,0.6534,0.8229,10.5749,8,0,9,52,26,0.8271,0.2589,61.3,103,84,15,18,8.17,10,12,2,2,0,0,0,0,3,5,2,4,1,1,1,2,1,0.5384615384615384
1,29,2849,13,13,0.7356,0.6716,0.8415,11.3879,9,0,8,45,19,0.8416,0.2397,84.0,76,84,13,16,7.69,12,16,5,0,1,0,0,0,5,5,0,7,0,0,1,0,1,0.5
1,30,2844,14,14,0.7589,0.6666,0.8316,13.3881,10,0,10,56,16,0.8182,0.2599,90.2,91,85,14,9,6.89,8,10,4,0,0,0,0,0,5,1,1,2,0,0,2,0,1,0.46153846153846156
1,31,2826,13,13,0.7933,0.68,0.8381,13.1548,11,0,8,53,16,0.7879,0.2871,102.1,78,85,13,8,6.25,10,12,2,0,1,0,0,0,4,5,1,3,0,1,1,1,1,0.5833333333333334
1,32,2673,12,12,0.8021,0.6723,0.828,12.2735,10,0,8,47,12,0.7862,0.2963,86.4,66,85,12,6,4.33,5,6,0,0,1,0,0,0,2,3,3,1,3,0,1,3,1,1.0
1,33,2759,9,9,0.8958,0.662,0.8412,13.2243,9,0,7,34,2,0.8489,0.2164,133.8,36,85,9,8,3.0,4,4,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1.0
1,34,2787,9,9,0.9185,0.6832,0.8515,10.6133,9,0,4,35,1,0.8262,0.2466,136.4,36,85,9,8,4.0,6,6,0,0,0,0,0,0,0,6,1,0,0,0,1,0,1,1.0
1,35,2843,8,8,0.9286,0.6495,0.8497,12.5528,8,0,7,27,1,0.8093,0.3163,154.8,28,85,8,9,4.56,5,5,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,1.0
1,36,2825,8,8,0.875,0.6707,0.8457,13.9107,8,0,7,25,3,0.8623,0.255,167.6,28,85,8,9,5.56,5,7,0,1,1,0,0,0,4,1,0,0,0,0,1,0,1,1.0
1,37,2703,8,8,0.8942,0.6723,0.8511,13.2728,8,0,7,25,3,0.8299,0.2688,171.8,28,85,8,9,6.56,4,4,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1.0
1,38,2765,8,8,0.8854,0.6479,0.838,11.4255,8,0,5,25,3,0.8584,0.2306,140.4,28,85,8,9,7.56,7,8,0,0,0,1,0,0,2,5,0,3,0,0,0,0,0,0.8888888888888888
1,39,2857,9,9,0.8283,0.6506,0.8428,14.6135,8,0,8,29,4,0.8708,0.2199,116.3,36,86,9,6,7.17,7,8,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0.8888888888888888
