seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
4,20,2912,26,26,0.4314,0.6601,0.8582,41.8122,12,8,23,88,72,0.9088,0.1815,39.7,291,85,26,27,5.0,0,0,0,0,0,0,0,0,0,0,8,2,1,7,0,8,0,0.4444444444444444
4,21,2917,18,18,0.6067,0.6705,0.8377,19.2931,11,2,17,91,23,0.8756,0.203,97.2,152,85,18,33,4.48,15,18,5,0,0,0,0,1,7,5,3,2,2,0,1,2,1,0.47058823529411764
4,22,2922,17,17,0.695,0.6698,0.8409,13.1976,12,0,14,110,13,0.8755,0.2303,120.2,136,87,17,34,4.76,13,14,1,0,0,0,0,0,3,10,0,3,0,0,1,0,1,0.47058823529411764
4,23,2960,17,17,0.7146,0.659,0.8474,12.5562,14,0,13,113,13,0.8366,0.2639,113.5,136,87,17,31,5.26,8,9,0,0,1,2,0,0,3,3,0,2,0,0,1,0,1,0.47058823529411764
4,24,2955,17,17,0.732,0.6642,0.842,12.0363,16,0,12,110,17,0.8419,0.232,116.8,136,87,17,29,5.93,9,9,0,0,0,0,0,0,3,6,0,5,1,0,0,1,0,0.47368421052631576
4,25,2870,19,19,0.731,0.6641,0.8418,12.8257,17,0,14,124,31,0.8505,0.2466,102.8,171,89,19,24,6.08,8,9,1,0,1,0,0,0,5,2,3,1,2,1,0,3,0,0.5882352941176471
4,26,2938,17,17,0.7342,0.6558,0.8355,11.3564,15,1,10,104,20,0.8705,0.2343,108.7,136,90,17,26,6.23,14,14,0,1,0,0,0,0,2,11,1,3,0,1,0,1,0,0.5882352941176471
4,27,2879,17,17,0.7308,0.6659,0.8468,13.0509,14,0,11,102,17,0.8381,0.244,110.5,136,91,17,24,6.5,9,11,1,1,0,1,0,0,5,3,2,0,1,1,0,2,0,0.8
4,28,3014,15,15,0.8697,0.6358,0.844,12.1357,14,0,12,85,14,0.8422,0.2717,138.4,105,91,15,26,7.0,13,21,9,0,0,2,0,0,3,7,0,3,0,0,0,0,0,0.8
4,29,2837,15,15,0.8698,0.6699,0.8443,13.7722,14,0,12,87,11,0.8838,0.218,129.6,105,91,15,23,7.61,12,13,0,0,1,0,0,0,9,3,1,6,0,1,0,1,0,0.8571428571428571
4,30,2978,14,14,0.8639,0.6566,0.8526,14.7626,13,0,11,78,8,0.8325,0.2686,151.9,91,91,14,18,7.39,11,11,0,0,0,1,0,0,6,4,0,8,0,0,0,0,0,0.8571428571428571
4,31,2887,14,14,0.875,0.6665,0.8426,14.2173,13,0,10,81,6,0.8213,0.2829,141.6,91,91,14,10,6.3,11,12,1,1,0,0,0,0,4,6,0,1,0,0,0,0,0,0.8
4,32,2800,15,15,0.7968,0.6618,0.8395,15.2768,14,0,12,83,13,0.8404,0.267,113.4,105,92,15,9,6.89,9,9,0,1,0,0,0,0,5,3,3,2,0,1,2,1,2,0.9230769230769231
4,33,2913,13,13,0.7875,0.6735,0.8447,12.4371,12,0,8,61,11,0.8201,0.265,115.3,78,93,13,10,5.0,9,10,0,0,1,0,0,0,2,7,0,0,0,0,2,0,2,0.9230769230769231
4,34,2907,13,13,0.8547,0.6752,0.8412,10.7507,12,0,7,64,10,0.8427,0.2244,99.3,78,93,13,10,6.0,8,10,4,0,0,0,0,0,1,5,0,0,0,0,2,0,2,0.9230769230769231
4,35,2843,13,13,0.8733,0.6714,0.833,11.6084,12,0,6,63,9,0.8636,0.2163,111.7,78,93,13,10,7.0,9,10,1,0,0,1,0,1,4,3,1,1,1,0,2,1,1,1.0
4,36,2801,13,13,0.8552,0.6709,0.8401,12.3022,12,0,10,61,7,0.8384,0.2232,107.8,78,94,13,10,7.0,8,9,1,1,0,1,0,0,3,3,0,2,0,0,1,0,1,0.8666666666666667
4,37,2825,15,15,0.8,0.6541,0.8536,11.9864,12,0,8,79,10,0.8088,0.2438,94.1,105,96,15,8,7.0,9,9,0,0,0,0,0,0,3,6,0,3,0,0,1,0,1,0.8666666666666667
4,38,2774,15,15,0.8593,0.6664,0.835,13.0706,13,0,10,83,14,0.8175,0.2578,101.4,105,96,15,5,6.0,10,13,3,0,0,0,0,0,7,3,0,0,0,0,1,0,0,0.8666666666666667
4,39,2863,15,15,0.8444,0.6757,0.8403,13.514,14,0,9,80,14,0.808,0.241,98.4,105,96,15,5,7.0,11,12,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0.8666666666666667
