seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs,subject_count_total,subject_hosted,subject_ghost,ghost_duration_mean,n_cids_with_tags,n_tags_total,tag_gain_social,tag_loss_social,tag_gain_stability,tag_loss_stability,tag_gain_spread,tag_loss_spread,tag_gain_familiarity,tag_loss_familiarity,ghost_births,ghost_reaped,pickup_uncontested,pickup_contested,pickup_no_eligible,pickup_total_success,death_pool_size,mean_ttl_bonus
7,20,2832,21,21,0.5739,0.6663,0.8624,20.3996,13,4,20,88,47,0.9189,0.199,58.0,201,83,21,33,5.06,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,3,0,0.15
7,21,2958,20,20,0.73,0.6725,0.8451,15.8139,14,2,16,112,35,0.8792,0.2356,98.2,189,85,20,33,5.15,15,23,9,0,0,0,0,1,4,9,1,4,0,1,0,1,0,0.21052631578947367
7,22,2913,19,19,0.7744,0.6685,0.8307,14.3238,16,1,15,118,29,0.872,0.2241,101.1,171,85,19,30,5.33,13,13,2,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0.2
7,23,3038,20,20,0.7864,0.6621,0.8476,15.5144,16,1,17,134,33,0.8273,0.2697,108.6,189,86,20,30,6.33,12,14,2,0,0,0,0,0,9,3,1,0,0,1,0,1,0,0.25
7,24,2945,20,20,0.8065,0.6605,0.8369,15.9856,16,0,18,137,34,0.8423,0.2501,116.1,189,87,20,31,7.13,12,13,2,0,0,0,0,0,5,6,1,6,0,1,0,1,0,0.3
7,25,2837,20,20,0.85,0.6637,0.8487,15.6816,18,0,18,154,22,0.8308,0.2482,112.9,190,88,20,26,7.19,12,15,2,0,1,0,0,0,5,7,1,7,0,1,0,1,0,0.3684210526315789
7,26,2939,19,19,0.8706,0.6613,0.8402,14.8405,18,0,17,146,15,0.854,0.2299,125.5,171,88,19,20,6.85,9,9,0,0,0,0,0,0,2,7,2,4,1,1,0,2,0,0.5
7,27,2937,18,18,0.8311,0.6682,0.851,16.4283,17,1,16,128,13,0.85,0.2245,127.1,153,89,18,18,6.39,9,9,0,0,0,0,0,0,5,4,2,1,1,0,1,1,1,0.5
7,28,3022,16,16,0.8438,0.6719,0.8431,13.9244,15,0,12,106,7,0.8283,0.2492,124.8,120,89,16,19,6.53,10,11,1,1,0,0,0,0,2,7,1,3,0,1,1,1,1,0.5625
7,29,2839,16,16,0.856,0.6591,0.8415,12.2496,14,0,12,97,10,0.8262,0.2488,115.6,120,90,16,17,6.53,6,6,2,0,0,0,0,0,1,3,0,5,0,0,1,0,1,0.5625
7,30,2835,16,16,0.8587,0.6673,0.8495,12.2383,14,0,12,98,14,0.8427,0.2414,122.2,120,90,16,12,6.08,11,12,1,0,0,0,0,0,5,6,0,3,0,0,1,0,0,0.5294117647058824
7,31,2872,17,17,0.8529,0.6519,0.8341,11.776,16,0,12,107,10,0.8075,0.2569,105.2,136,91,17,9,5.78,12,14,2,0,0,1,0,0,6,5,0,1,0,0,0,0,0,0.5
7,32,2810,18,18,0.8309,0.6521,0.846,13.3528,17,0,11,123,18,0.7858,0.2838,104.6,153,92,18,8,6.25,7,8,1,0,1,1,0,0,3,2,3,0,1,1,1,2,1,0.6875
7,33,2856,16,16,0.9006,0.6597,0.846,13.0484,15,0,10,101,10,0.8065,0.2619,121.1,120,93,16,11,5.55,11,11,1,0,0,0,0,0,3,7,0,1,0,0,1,0,1,0.6875
7,34,2867,16,16,0.8693,0.6494,0.838,12.2944,16,0,12,105,11,0.8248,0.2596,115.5,120,93,16,10,6.1,12,15,1,1,1,1,0,0,4,7,0,1,0,0,1,0,1,0.6470588235294118
7,35,2948,17,17,0.8422,0.6784,0.8551,13.0434,16,0,15,117,10,0.8225,0.2567,114.8,136,94,17,9,6.67,13,17,1,1,2,1,0,0,8,4,1,1,1,1,0,2,0,0.6470588235294118
7,36,2874,17,17,0.8647,0.6598,0.8354,14.0709,16,1,13,108,13,0.8561,0.2212,104.6,136,95,17,9,6.56,11,12,3,0,0,0,0,0,2,7,2,2,0,1,1,1,1,0.625
7,37,2738,16,16,0.8393,0.6688,0.8439,12.1112,15,1,11,90,19,0.8814,0.2144,107.4,120,96,16,9,5.33,5,5,0,0,0,0,0,0,4,1,0,1,1,0,0,1,0,0.6470588235294118
7,38,2732,17,17,0.8182,0.6657,0.8451,12.886,15,0,13,109,15,0.8363,0.2405,107.2,136,97,17,8,5.75,8,9,1,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0.6111111111111112
7,39,2782,18,18,0.8157,0.6713,0.8316,13.8942,16,0,12,122,10,0.8289,0.2506,103.5,153,98,18,7,6.14,7,9,2,0,1,0,0,0,3,3,1,1,0,1,0,1,0,0.6666666666666666
