seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
7,1,0,1.5846,0,0,2650,1.621938,1.83975,3,0.0,2.02,1.599608,1.583113,4,0.0,1.99,1.551808,1.490661,5,0.0,1.98
7,2,0,1.5844,3,1,770,1.594294,1.585345,4,0.0,1.87,1.616061,1.832919,4,0.0,1.88,1.55593,1.124065,3,0.0,1.88
7,3,0,1.5844,3,1,153,1.620341,1.478363,3,0.0,1.89,1.594948,0.521762,3,0.0,1.88,1.555061,1.71238,3,0.0,1.84
7,4,0,1.5081,1,1,57,1.572656,1.334426,3,0.0,1.91,1.576515,1.969429,3,0.0,1.83,1.51057,0.935187,3,0.0,1.86
7,5,0,1.5415,4,0,45,1.611835,1.335447,3,0.0,1.91,1.576999,0.91277,3,0.0,1.83,1.522719,1.971264,3,0.0,1.92
7,6,0,1.4943,3,1,32,1.591104,2.281593,7,0.0,1.87,1.542656,2.307031,3,0.0,1.85,1.583464,1.605872,4,0.0,1.88
7,7,0,1.5656,4,0,30,1.584627,0.988672,3,0.0,1.94,1.581196,1.262176,3,0.5,1.9,1.644481,1.277695,4,0.0,1.95
7,8,0,1.5672,4,0,46,1.606376,1.341873,4,0.0,1.91,1.544293,2.05929,4,0.0,1.88,1.542494,0.851996,3,0.0,1.89
7,9,0,1.5574,4,0,38,1.621372,2.164255,3,0.0,1.9,1.583138,1.369527,4,0.0,1.87,1.540549,1.75198,3,0.0,1.84
7,10,0,1.2364,1,1,24,1.507927,1.151166,3,0.0,1.92,1.579143,1.962598,3,0.0,1.84,1.579952,1.790496,4,0.0,1.9
7,11,0,1.4785,4,0,39,1.558783,1.788904,3,0.0,1.87,1.56662,2.133451,3,0.0,1.87,1.538034,0,2,1.0,1.9
7,12,0,1.4891,4,0,40,1.582487,0.283025,3,0.0,1.85,1.562581,0,2,1.0,1.83,1.592083,0.986062,3,0.0,1.81
7,13,0,1.547,4,0,38,1.653593,0,2,1.0,1.91,1.544776,1.470299,4,0.0,1.88,1.567017,1.345003,3,0.0,1.83
7,14,0,1.5644,4,0,22,1.572642,1.545223,3,0.0,1.83,1.617782,1.205623,3,0.25,1.9,1.531106,0.290598,3,0.0,1.85
7,15,0,1.51,4,0,21,1.581884,1.602182,3,0.0,1.91,1.579995,0,2,1.0,1.84,1.574973,1.345616,4,0.0,1.93
7,16,0,1.5832,4,0,29,1.5901,0,2,1.0,1.92,1.563001,1.730711,3,0.0,1.88,1.549412,0.680293,4,0.0,1.87
7,17,0,1.5746,4,0,36,1.573185,2.131548,3,0.0,1.81,1.571391,1.327346,3,0.0,1.86,1.591087,1.817332,4,0.0,1.8
7,18,0,1.4418,4,0,36,1.582828,1.327204,4,0.0,1.87,1.548552,2.788335,3,0.0,1.89,1.552331,1.670707,3,0.0,1.89
7,19,0,1.5012,4,0,27,1.522939,1.028319,5,0.0,1.85,1.658448,1.091362,4,0.0,1.83,1.580296,0,2,1.0,1.9
7,20,0,1.546,4,0,45,1.603545,1.872664,4,0.0,1.9,1.557532,0,2,1.0,1.81,1.607183,0.313204,3,0.0,1.92
7,21,0,1.5477,4,0,34,1.533796,0.418768,3,0.0,1.86,1.553966,1.998408,3,0.0,1.86,1.586248,1.745606,3,0.0,1.89
7,22,0,1.5052,4,0,32,1.565361,2.882053,3,0.0,1.9,1.590465,0.263263,3,0.0,1.82,1.579436,1.546838,3,0.0,1.88
7,23,0,1.4943,4,0,32,1.554111,0.722033,3,0.0,1.88,1.544047,1.340571,4,0.0,1.86,1.534889,2.368965,4,0.0,1.91
7,24,0,1.5722,3,1,28,1.573029,1.921409,3,0.0,1.86,1.635093,2.195784,4,0.0,1.88,1.602415,1.215194,3,0.0,1.84
7,25,0,1.5709,4,0,37,1.606701,1.315884,3,0.0,1.91,1.561995,2.903212,3,0.0,1.92,1.566967,0.996284,4,0.0,1.93
