seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
20,1,0,1.5847,0,0,2665,1.61696,0.580033,4,0.0,2.05,1.54766,1.405626,3,0.0,2.05,1.609694,1.584106,5,0.1111,2.06
20,2,0,1.5807,1,1,752,1.586856,1.58705,3,0.3333,1.93,1.544497,2.700243,3,0.0,1.88,1.590996,1.512897,3,0.0,1.89
20,3,0,1.5737,4,1,162,1.591591,1.179271,3,0.0,1.85,1.535254,0.92601,3,0.0,1.83,1.535253,2.176447,3,0.0,1.9
20,4,0,1.5165,4,1,56,1.563124,2.223733,3,0.0,1.87,1.568307,1.996994,3,0.0,1.85,1.552071,1.906773,3,0.0,1.87
20,5,0,1.4423,4,1,48,1.550354,0.95753,3,0.0,1.89,1.578237,0,2,1.0,1.88,1.612576,1.649793,3,0.0,1.87
20,6,0,1.4742,4,1,35,1.594502,1.72457,3,0.0,1.87,1.532982,0.313119,3,0.0,1.9,1.554099,2.283407,4,0.0,1.83
20,7,0,1.5505,3,1,23,1.576591,1.24813,4,0.0,1.85,1.581707,1.473947,3,0.0,1.85,1.576359,1.7695,5,0.0,1.89
20,8,1,1.582,4,1,22,1.589599,1.218628,3,0.0,1.85,1.625857,1.054132,3,0.0,1.83,1.573009,1.738015,4,0.0,1.87
20,9,0,1.5575,4,1,32,1.5765,0,2,1.0,1.88,1.593096,0.749774,3,0.0,1.87,1.555926,1.838165,3,0.0,1.87
20,10,0,1.581,4,1,33,1.525258,0.950388,3,0.5,1.94,1.595286,0.893394,3,0.0,1.8,1.560645,2.449217,4,0.0,1.88
20,11,0,1.5835,3,1,32,1.57498,1.951308,3,0.0,1.84,1.545892,0.155088,3,0.0,1.87,1.549065,1.336157,4,0.0,1.85
20,12,0,1.5766,3,1,35,1.607453,1.326152,3,0.0,1.83,1.594429,1.716021,3,0.0,1.83,1.507289,1.164908,3,0.0,1.82
20,13,0,1.581,3,1,33,1.582849,2.302854,4,0.0,1.79,1.570886,2.232257,3,0.0,1.85,1.574307,1.692261,3,0.0,1.89
20,14,0,1.5514,4,0,29,1.552648,2.076065,3,0.0,1.91,1.587586,2.411438,3,0.0,1.87,1.556773,2.217807,3,0.0,1.86
20,15,0,1.5796,4,0,43,1.549484,1.462114,3,0.0,1.84,1.591588,1.846441,5,0.0,1.91,1.566661,1.372819,4,0.0,1.87
20,16,1,1.5625,4,0,43,1.601596,2.319698,3,0.0,1.89,1.599088,2.469679,4,0.0,1.86,1.643511,0,2,1.0,1.91
20,17,1,1.5767,4,0,60,1.514051,0.148719,3,0.0,1.85,1.609003,1.656823,3,0.0,1.85,1.571465,2.012947,4,0.0,1.87
20,18,0,1.4646,4,0,40,1.591682,2.112568,3,0.0,1.86,1.600139,0.98863,3,0.0,1.89,1.560961,0.05606,3,0.0,1.86
20,19,0,1.3347,4,0,26,1.555351,0.616551,3,0.0,1.92,1.541065,1.926722,3,0.0,1.87,1.557491,0,2,1.0,1.91
20,20,0,1.5164,4,0,32,1.606998,2.436743,4,0.0,1.87,1.603471,1.329329,4,0.0,1.83,1.557455,0.750201,3,0.25,1.92
20,21,0,1.5722,4,0,28,1.588785,1.793934,3,0.0,1.9,1.509082,1.32147,4,0.0,1.85,1.539528,1.700153,4,0.0,1.85
20,22,0,1.561,3,1,27,1.506805,2.979288,3,0.0,1.9,1.568287,2.285727,3,0.0,1.86,1.621796,1.942907,3,0.0,1.86
20,23,0,1.5567,1,1,35,1.511766,1.249225,3,0.0,1.92,1.550749,1.832121,4,0.0,1.83,1.580131,2.402748,3,0.0,1.9
20,24,0,1.5571,1,1,37,1.577443,1.638913,3,0.0,1.86,1.514422,1.31633,3,0.5,1.83,1.584934,1.377526,3,0.0,1.9
20,25,0,1.5683,3,1,38,1.585154,1.994195,4,0.0,1.91,1.563266,1.714306,3,0.0,1.86,1.521013,1.583569,3,0.0,1.91
