seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
18,1,0,1.5838,0,0,2667,1.637192,2.142951,3,0.0,2.01,1.540257,2.342751,4,0.0,1.95,1.561212,1.158246,3,0.0,1.97
18,2,0,1.5832,3,1,843,1.572019,2.943779,3,0.0,1.83,1.591209,1.813972,3,0.0,1.91,1.585683,1.633166,3,0.0,1.87
18,3,0,1.5806,3,1,177,1.571559,2.561764,3,0.0,1.87,1.611078,0,2,1.0,1.89,1.593961,1.986696,4,0.0,1.94
18,4,0,1.5844,4,0,52,1.565831,2.155845,5,0.0,1.85,1.559431,1.247618,3,0.0,1.86,1.556404,1.819769,4,0.0,1.92
18,5,0,1.5292,1,1,31,1.595311,0.664385,3,0.0,1.9,1.570038,1.690994,3,0.0,1.91,1.580485,1.085527,3,0.0,1.86
18,6,0,1.581,4,0,19,1.602861,1.50419,4,0.0,1.89,1.547908,1.778418,3,0.0,1.85,1.564357,2.797146,3,0.0,1.85
18,7,0,1.5462,4,0,35,1.569794,1.865529,3,0.0,1.87,1.558027,0,2,1.0,1.83,1.596931,2.106945,4,0.0,1.84
18,8,0,1.5426,3,1,36,1.547949,1.984501,4,0.0,1.89,1.57206,1.568087,3,0.0,1.89,1.535327,1.640819,3,0.0,1.83
18,9,0,1.5653,4,0,23,1.606509,1.924121,4,0.0,1.92,1.542669,1.443252,3,0.0,1.93,1.55276,2.115262,3,0.0,1.83
18,10,0,1.3592,4,0,38,1.57209,1.354398,4,0.0,1.87,1.591923,1.591911,3,0.0,1.86,1.56592,1.621033,4,0.0,1.87
18,11,0,1.5243,4,0,38,1.553306,2.08891,3,0.0,1.85,1.594349,0,2,1.0,1.86,1.54523,1.320963,3,0.0,1.85
18,12,0,1.4974,4,0,39,1.585055,2.040451,4,0.0,1.9,1.524398,1.75027,3,0.0,1.82,1.559793,1.915402,3,0.0,1.87
18,13,0,1.5603,1,1,45,1.576896,1.648492,4,0.0,1.94,1.597229,2.267271,3,0.0,1.84,1.628708,1.62033,4,0.0,1.94
18,14,0,1.5626,1,1,51,1.593552,2.177204,3,0.0,1.9,1.551361,0.2494,3,0.0,1.89,1.545368,0.441806,3,0.0,1.86
18,15,0,1.5101,4,0,35,1.645396,0.973943,3,0.0,1.89,1.592423,0,2,1.0,1.86,1.548837,1.076378,3,0.0,1.89
18,16,0,1.5841,3,1,40,1.558479,1.642523,3,0.0,1.94,1.522563,0.982789,4,0.0,1.86,1.570533,1.353244,4,0.0,1.85
18,17,0,1.5578,3,1,54,1.579629,1.297545,4,0.0,1.88,1.577103,0.963694,3,0.0,1.85,1.513728,1.379601,4,0.0,1.88
18,18,0,1.5693,1,1,64,1.561436,1.148182,3,0.0,1.86,1.567767,1.890933,4,0.0,1.85,1.624003,1.185577,3,0.0,1.85
18,19,0,1.5697,4,0,52,1.596819,0.992508,3,0.0,1.87,1.538823,1.543812,4,0.0,1.87,1.527267,1.230941,3,0.0,1.86
18,20,0,1.5839,4,0,37,1.547033,1.251883,4,0.0,1.88,1.626894,1.03733,3,0.0,1.89,1.591124,1.349696,3,0.0,1.83
18,21,0,1.5722,4,0,38,1.582833,1.315592,3,0.0,1.93,1.604199,2.328974,3,0.0,1.89,1.599087,0.585345,3,0.0,1.88
18,22,0,1.5126,4,0,26,1.553696,0.722586,3,0.0,1.89,1.594774,1.543722,3,0.0,1.92,1.554087,1.999009,3,0.0,1.91
18,23,0,1.585,4,0,27,1.605158,1.434595,4,0.0,1.89,1.552814,2.57757,3,0.0,1.9,1.58909,0,2,1.0,1.91
18,24,0,1.5751,4,0,21,1.58886,0.408297,3,0.0,1.86,1.529027,1.431397,3,0.0,1.9,1.592016,0,2,1.0,1.88
18,25,0,1.502,4,0,26,1.567662,0,2,1.0,1.91,1.560992,1.36577,3,0.0,1.91,1.550021,1.776272,3,0.0,1.85
