seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
9,1,0,1.5831,0,0,2648,1.607398,1.236954,3,0.0,1.94,1.551374,1.796251,3,0.0,2.04,1.56935,1.532957,4,0.0,2.04
9,2,0,1.5847,0,1,1063,1.570391,1.629869,3,0.0,1.93,1.553968,1.891778,3,0.0,1.86,1.567422,0,2,1.0,1.85
9,3,0,1.5798,1,1,166,1.526383,2.198471,3,0.0,1.88,1.604847,0.620481,3,0.0,1.87,1.562548,1.770254,3,0.0,1.86
9,4,0,1.5816,1,1,55,1.618169,0.577647,3,0.0,1.87,1.497081,0.745064,3,0.0,1.91,1.551182,0.21397,3,0.0,1.85
9,5,0,1.5389,4,1,40,1.559236,1.344867,4,0.0,1.89,1.534569,1.366711,4,0.0,1.86,1.583294,1.330461,3,0.0,1.95
9,6,0,1.5621,4,1,35,1.530584,1.733669,3,0.0,1.95,1.561499,0.26838,3,0.0,1.94,1.610972,0.65626,4,0.0,1.88
9,7,0,1.5303,4,1,28,1.582723,1.827813,3,0.0,1.89,1.555422,1.977145,3,0.0,1.9,1.639227,1.332901,5,0.0,1.92
9,8,0,1.5651,4,1,37,1.582696,1.753171,3,0.0,1.9,1.599282,2.253799,3,0.0,1.88,1.584842,0.974664,4,0.1429,1.85
9,9,0,1.5724,4,1,47,1.564876,1.51701,4,0.0,1.89,1.608091,1.992984,3,0.0,1.85,1.584514,0.842067,3,0.0,1.91
9,10,0,1.569,4,1,33,1.481783,1.469657,3,0.0,1.92,1.598824,1.136745,4,0.0,1.88,1.599785,2.424902,3,0.0,1.91
9,11,0,1.571,3,1,40,1.561578,1.389006,3,0.0,1.83,1.573119,2.652965,3,0.0,1.9,1.548484,1.481931,3,0.0,1.85
9,12,0,1.5618,4,1,31,1.571464,0,2,1.0,1.88,1.542719,2.396732,3,0.0,1.86,1.525266,1.196485,4,0.0,1.84
9,13,0,1.5827,3,1,25,1.570515,1.457129,3,0.0,1.93,1.615996,0.963835,3,0.3333,1.87,1.588701,1.313508,3,0.0,1.88
9,14,0,1.5813,4,0,52,1.585157,1.801893,3,0.0,1.9,1.557769,1.456266,3,0.0,1.89,1.579101,1.970794,3,0.0,1.95
9,15,0,1.5721,3,1,48,1.579045,1.185587,3,0.0,1.91,1.596095,1.365842,3,0.0,1.88,1.555595,0.821836,3,0.0,1.91
9,16,0,1.547,1,1,38,1.549251,1.740161,5,0.0,1.86,1.60262,0.411835,3,0.0,1.85,1.602112,0,2,1.0,1.88
9,17,0,1.5376,1,1,41,1.553505,0.743745,3,0.0,1.92,1.548472,0.670898,3,0.0,1.83,1.552071,2.894778,3,0.0,1.82
9,18,0,1.5813,3,1,40,1.52817,0.647053,4,0.0,1.84,1.58696,0.579254,3,0.0,1.83,1.554467,1.543775,4,0.0,1.87
9,19,0,1.491,3,1,38,1.595081,1.959041,3,0.0,1.86,1.535279,1.004642,3,0.0,1.87,1.549446,1.41855,3,0.0,1.92
9,20,0,1.5632,3,1,29,1.572585,1.208819,4,0.0,1.81,1.519498,1.663817,4,0.0,1.83,1.605629,1.567417,4,0.0,1.86
9,21,0,1.5609,3,1,52,1.62291,1.311546,3,0.0,1.84,1.590068,1.715685,3,0.0,1.85,1.595668,2.295158,4,0.0,1.88
9,22,1,1.5591,1,1,39,1.54915,1.151683,3,0.0,1.94,1.561298,1.537313,4,0.0,1.83,1.508626,1.35789,3,0.0,1.84
9,23,0,1.5101,2,1,35,1.506463,1.076417,4,0.0,1.9,1.566745,1.662922,4,0.0,1.85,1.607903,1.923417,4,0.0,1.85
9,24,0,1.5794,3,1,32,1.579463,2.045309,4,0.0,1.91,1.602502,1.625682,3,0.0,1.85,1.586983,0,2,1.0,1.9
9,25,0,1.4748,4,0,29,1.504624,2.184799,4,0.0,1.88,1.55166,1.653969,3,0.0,1.89,1.57619,0.480323,3,0.0,1.91
