seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
4,1,1,1.5836,0,0,2758,1.54513,1.617486,4,0.0,2.07,1.524002,2.897238,3,0.0,2.03,1.596195,1.701535,4,0.0,2.0
4,2,0,1.5784,0,1,824,1.583056,2.839899,3,0.0,1.88,1.591743,2.303805,3,0.0,1.93,1.583579,0,2,1.0,1.89
4,3,0,1.5546,3,1,160,1.538371,2.865487,3,0.0,1.85,1.593762,1.899193,3,0.0,1.9,1.550194,1.46561,3,0.0,1.93
4,4,0,1.556,3,1,45,1.549023,1.122568,4,0.0,1.86,1.580591,1.839808,3,0.0,1.85,1.543442,1.31234,3,0.0,1.87
4,5,0,1.5714,1,1,48,1.557285,0.702297,3,0.0,1.87,1.597695,0,2,1.0,1.87,1.551177,0.197175,3,0.0,1.89
4,6,0,1.5535,3,1,25,1.614267,1.833803,4,0.0,1.89,1.604833,1.92559,4,0.0,1.88,1.576661,1.300012,3,0.0,1.83
4,7,0,1.5387,4,1,39,1.628163,1.542518,5,0.0,1.9,1.568693,0.571444,3,0.0,1.83,1.581628,1.702208,4,0.0,1.93
4,8,0,1.5751,4,1,21,1.616467,1.642342,3,0.0,1.87,1.549511,0.694719,3,0.2,1.86,1.56366,1.904881,4,0.0,1.88
4,9,0,1.3571,4,1,28,1.592753,0.966722,4,0.0,1.85,1.56366,1.0017,3,0.0,1.87,1.55404,0.842054,3,0.0,1.81
4,10,0,1.574,1,1,41,1.559966,1.870174,3,0.0,1.92,1.584268,1.25113,3,0.0,1.84,1.600243,0.578469,3,0.0,1.85
4,11,0,1.5816,4,0,36,1.572859,1.854593,3,0.0,1.94,1.610928,0,2,1.0,1.86,1.552016,2.094881,4,0.0,1.87
4,12,0,1.5609,0,1,38,1.537924,1.277318,4,0.0,1.86,1.534743,0.992397,3,0.0,1.86,1.588093,1.352541,3,0.0,1.88
4,13,0,1.5707,1,1,41,1.574508,1.623162,5,0.0,1.84,1.583033,0.448558,3,0.0,1.82,1.563135,0.314067,3,0.3333,1.86
4,14,1,1.4937,4,1,42,1.611774,0.99652,5,0.0,1.89,1.573993,0,2,1.0,1.83,1.599513,0.8506,3,0.0,1.88
4,15,0,1.554,4,0,46,1.607301,2.734951,3,0.0,1.89,1.627059,0.272655,3,0.0,1.92,1.533949,1.385792,4,0.0,1.87
4,16,0,1.5722,4,0,28,1.542187,1.937619,3,0.0,1.96,1.584275,1.933711,4,0.0,1.86,1.535753,0.398463,3,0.0,1.85
4,17,0,1.5782,4,0,29,1.553736,1.775556,3,0.0,1.91,1.514873,1.656914,3,0.0,1.86,1.614362,0.662798,3,0.0,1.82
4,18,0,1.4729,4,0,25,1.532263,1.32974,3,0.0,1.86,1.624309,1.203144,3,0.0,1.92,1.599121,0.793574,3,0.0,1.81
4,19,0,1.5822,4,0,23,1.566247,0.441636,4,0.0,1.82,1.526532,1.327206,4,0.1667,1.9,1.55735,1.003993,3,0.0,1.86
4,20,0,1.5524,4,0,30,1.628636,2.176428,4,0.0,1.84,1.51298,1.712201,4,0.0,1.9,1.606301,0,2,1.0,1.85
4,21,0,1.5734,4,0,33,1.589676,1.328629,5,0.0,1.92,1.576043,0.992139,4,0.0,1.86,1.602637,1.747374,3,0.0,1.87
4,22,1,1.5522,4,0,39,1.608918,1.763715,3,0.0,1.92,1.563385,0.775666,4,0.0,1.86,1.573618,1.344047,3,0.0,1.89
4,23,0,1.5669,4,0,44,1.541018,2.860685,3,0.0,1.86,1.573064,0,2,1.0,1.84,1.602106,0.86972,3,0.0,1.94
4,24,1,1.5248,4,0,43,1.560506,1.046434,5,0.125,1.85,1.624868,0.201941,3,0.0,1.92,1.574199,1.532099,4,0.0,1.9
4,25,0,1.5809,4,0,50,1.560956,1.731275,5,0.0,1.85,1.54303,2.069873,3,0.0,1.85,1.610521,1.674823,3,0.0,1.96
