seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
18,1,0,1.5837,0,0,2654,1.50069,2.017361,3,0.0,2.0,1.585596,2.121271,3,0.0,1.93,1.561404,1.909706,3,0.0,2.04
18,2,0,1.5848,0,1,1024,1.579437,1.780423,3,0.0,1.91,1.5638,0,2,1.0,1.96,1.569165,1.754406,3,0.0,1.86
18,3,0,1.5809,0,1,200,1.589414,0.974917,3,0.0,1.92,1.530565,1.766009,3,0.0,1.88,1.537327,1.92365,3,0.0,1.87
18,4,0,1.5405,4,0,68,1.578844,1.399381,3,0.0,1.88,1.560126,1.851324,4,0.0,1.87,1.573593,1.432615,3,0.0,1.88
18,5,0,1.5588,3,1,58,1.609426,0.171528,3,0.0,1.9,1.577633,2.106891,4,0.0,1.93,1.584725,1.25849,3,0.0,1.87
18,6,0,1.5803,4,0,47,1.623526,1.337403,4,0.0,1.9,1.530333,1.149703,4,0.0,1.85,1.591046,0,2,1.0,1.85
18,7,0,1.5702,3,1,43,1.663231,1.687447,3,0.0,1.94,1.547456,1.723708,4,0.0,1.87,1.596405,1.840162,3,0.0,1.83
18,8,0,1.5735,3,1,39,1.576273,1.577767,5,0.0,1.81,1.571414,1.935808,3,0.0,1.92,1.538881,1.551319,3,0.0,1.82
18,9,0,1.5813,4,0,40,1.597014,1.759314,3,0.0,1.91,1.587669,2.178328,4,0.0,1.88,1.542108,0,2,1.0,1.83
18,10,1,1.5218,4,1,38,1.584493,1.91804,4,0.0,1.93,1.623098,0.383034,3,0.0,1.86,1.54788,3.013503,3,0.0,1.86
18,11,0,1.4767,4,1,37,1.589284,1.713463,4,0.0,1.89,1.577918,1.782408,3,0.0,1.82,1.590129,1.298595,4,0.0,1.94
18,12,0,1.573,4,0,51,1.597959,2.19022,3,0.0,1.85,1.595981,1.884066,3,0.0,1.86,1.593509,1.600752,3,0.0,1.82
18,13,0,1.512,4,0,39,1.559005,1.291421,4,0.0,1.86,1.610525,1.854741,4,0.0,1.91,1.568283,1.060131,3,0.0,1.91
18,14,0,1.5079,4,0,34,1.603258,1.200357,4,0.0,1.88,1.61806,1.989582,4,0.0,1.86,1.593717,1.476528,3,0.0,1.87
18,15,0,1.5012,4,0,27,1.558774,1.664322,4,0.0,1.86,1.554127,0.763203,3,0.3333,1.87,1.550546,2.141643,3,0.0,1.87
18,16,0,1.4509,4,0,23,1.528291,1.403759,4,0.0,1.86,1.531835,2.642822,3,0.0,1.83,1.569402,1.365373,4,0.0,1.95
18,17,0,1.361,4,0,30,1.590072,1.646485,3,0.0,1.9,1.55529,1.58853,3,0.5,1.88,1.535471,1.365429,3,0.0,1.84
18,18,0,1.513,4,0,43,1.526144,2.192769,3,0.0,1.87,1.58268,2.235955,3,0.0,1.85,1.611378,0,2,1.0,1.88
18,19,0,1.547,3,1,38,1.592542,0.532116,3,0.0,1.87,1.55391,2.466021,3,0.0,1.89,1.60256,1.162872,4,0.0,1.92
18,20,0,1.5306,3,1,28,1.54457,0.910195,3,0.0,1.85,1.544214,0.054493,3,0.0,1.97,1.616606,2.459887,3,0.0,1.87
18,21,0,1.5727,3,1,29,1.547275,2.011137,3,0.0,1.85,1.596913,1.28119,3,0.0,1.91,1.601676,1.783931,5,0.0,1.91
18,22,0,1.5656,3,1,30,1.586162,1.877455,3,0.0,1.85,1.573445,2.301892,4,0.0,1.89,1.53826,2.552849,3,0.0,1.81
18,23,0,1.5236,4,0,47,1.571961,1.401152,3,0.0,1.84,1.543567,2.886476,3,0.0,1.89,1.561924,2.295857,3,0.0,1.9
18,24,0,1.4379,4,0,39,1.566342,1.896788,4,0.0,1.89,1.594902,0.905644,3,0.0,1.9,1.569423,1.580179,3,0.0,1.9
18,25,0,1.5613,4,0,32,1.622816,1.672437,5,0.0,1.9,1.567,0.419758,3,0.0,1.91,1.567374,0.930728,3,0.0,1.9
