seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
5,1,0,1.5838,0,0,2753,1.622009,1.314806,4,0.125,2.04,1.522401,0.044487,2,1.0,1.98,1.539056,1.505533,5,0.0,2.0
5,2,0,1.5842,0,0,802,1.58582,1.61478,4,0.0,1.88,1.61591,1.623836,3,0.0,1.84,1.56022,0,2,1.0,1.86
5,3,0,1.5812,3,1,130,1.555019,0,2,1.0,1.83,1.550156,2.772372,3,0.0,1.89,1.524523,1.23186,3,0.0,1.86
5,4,0,1.5763,3,1,34,1.619374,1.262518,3,0.0,1.84,1.528722,0.73636,3,0.0,1.85,1.536068,2.322274,3,0.0,1.85
5,5,0,1.582,4,0,22,1.573299,2.298285,3,0.0,1.9,1.607872,2.206883,3,0.0,1.87,1.61243,1.746782,4,0.0,1.85
5,6,0,1.569,4,0,25,1.576917,1.795961,4,0.0,1.91,1.607597,0.571999,3,0.0,1.91,1.5696,1.279927,3,0.0,1.85
5,7,0,1.5245,4,0,36,1.570333,1.917362,3,0.0,1.83,1.573217,0,2,1.0,1.89,1.557016,1.592766,3,0.0,1.89
5,8,0,1.4717,4,0,35,1.597977,2.309674,3,0.0,1.94,1.550123,1.383324,3,0.0,1.86,1.598263,2.791919,4,0.0,1.91
5,9,0,1.5709,4,0,37,1.569256,1.607504,3,0.0,1.86,1.584759,1.103588,3,0.0,1.9,1.591393,1.700612,3,0.0,1.94
5,10,0,1.5605,4,0,36,1.59242,2.722177,4,0.0,1.9,1.552896,1.270685,3,0.0,1.84,1.528894,1.494784,3,0.0,1.89
5,11,0,1.51,3,1,36,1.504275,2.170791,3,0.0,1.9,1.600471,0,2,1.0,1.84,1.615431,1.223892,4,0.0,1.9
5,12,0,1.5091,1,1,35,1.586428,0,2,1.0,1.83,1.584953,1.479785,4,0.0,1.84,1.556063,1.720273,3,0.1429,1.9
5,13,0,1.4295,4,0,15,1.561831,1.556842,3,0.0,1.89,1.594869,1.928273,3,0.0,1.92,1.565945,1.485781,4,0.0,1.96
5,14,1,1.5546,4,0,24,1.580397,1.732938,4,0.0,1.84,1.602807,0,2,1.0,1.84,1.56014,2.233284,3,0.0,1.88
5,15,0,1.5841,4,0,41,1.613669,0.729558,3,0.0,1.83,1.544976,1.785263,4,0.0,1.86,1.549771,1.002726,3,0.0,1.85
5,16,0,1.5164,1,1,41,1.582054,1.266998,3,0.0,1.9,1.613714,2.479461,3,0.0,1.88,1.559517,2.053825,3,0.0,1.81
5,17,0,1.5664,4,0,50,1.547232,1.566932,3,0.0,1.88,1.526738,1.752733,3,0.0,1.87,1.628748,1.630707,3,0.0,1.9
5,18,0,1.497,4,0,45,1.641977,2.340147,3,0.0,1.9,1.603568,1.183597,3,0.0,1.87,1.563527,1.342687,5,0.0,1.89
5,19,0,1.543,3,1,26,1.565828,0.569669,3,0.2,1.9,1.576615,0.571984,3,0.0,1.88,1.597396,1.163835,3,0.0,1.88
5,20,0,1.4807,4,0,18,1.565072,1.565808,4,0.0,1.92,1.554299,1.365567,4,0.0,1.87,1.582881,1.771195,4,0.0,1.88
5,21,0,1.5219,4,0,20,1.552392,1.452975,4,0.1429,1.88,1.570155,2.108485,5,0.0,1.89,1.534951,1.481191,3,0.0,1.85
5,22,0,1.5523,4,0,38,1.606768,1.898194,4,0.0,1.84,1.58095,0,2,1.0,1.85,1.586614,1.264528,4,0.0,1.84
5,23,0,1.5514,4,0,29,1.610537,0.821909,4,0.0,1.94,1.594657,1.544916,3,0.0,1.92,1.590336,2.331189,3,0.0,1.9
5,24,0,1.5782,4,0,29,1.546358,1.417624,4,0.0,1.87,1.541142,0.635787,3,0.0,1.88,1.545071,2.111139,4,0.0,1.88
5,25,0,1.5683,4,0,19,1.575031,0.389974,3,0.0,1.87,1.586434,1.554091,4,0.0,1.88,1.590727,0,2,1.0,1.88
