seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
14,1,0,1.5831,0,0,2722,1.552131,1.31282,3,0.0,1.95,1.596342,1.9555,4,0.0,2.05,1.538822,1.40182,3,0.0,1.95
14,2,0,1.5822,1,1,1034,1.572578,1.208168,3,0.0,1.87,1.558906,2.630932,3,0.0,1.83,1.539198,0,2,1.0,1.88
14,3,0,1.584,3,1,188,1.519288,1.006053,4,0.0,1.79,1.574798,1.352003,3,0.0,1.89,1.555725,1.83565,3,0.0,1.89
14,4,0,1.5656,4,1,39,1.590599,0.980963,3,0.125,1.9,1.550924,1.764973,3,0.0,1.85,1.549685,2.682994,3,0.0,1.91
14,5,0,1.582,4,1,44,1.51208,1.579243,3,0.0,1.88,1.597959,1.296074,4,0.0,1.91,1.553753,1.160219,3,0.0,1.85
14,6,0,1.5825,4,1,42,1.597482,1.322969,3,0.0,1.83,1.567565,2.469907,3,0.0,1.88,1.591532,1.11644,3,0.0,1.88
14,7,0,1.57,3,1,35,1.552034,1.89411,3,0.0,1.85,1.580374,2.159399,3,0.0,1.89,1.590185,1.004641,4,0.0,1.86
14,8,0,1.5579,4,1,26,1.597329,2.544022,3,0.0,1.87,1.555354,1.63587,3,0.0,1.88,1.553641,2.175816,3,0.0,1.86
14,9,0,1.5409,4,1,31,1.60155,2.372908,3,0.0,1.91,1.551761,0,2,1.0,1.86,1.592531,0.782481,3,0.0,1.92
14,10,0,1.4926,4,1,28,1.569268,0.829337,3,0.1667,1.84,1.574244,1.287165,4,0.0,1.82,1.518323,1.429786,4,0.0,1.87
14,11,0,1.5794,4,1,32,1.575075,2.391167,3,0.0,1.89,1.583583,0,2,1.0,1.88,1.526789,1.299009,3,0.2,1.93
14,12,0,1.5653,3,1,23,1.623495,1.195082,3,0.0,1.84,1.562908,1.732177,6,0.1667,1.86,1.557299,2.475633,3,0.0,1.9
14,13,0,1.5722,4,0,28,1.622112,1.184742,4,0.0,1.89,1.620692,2.266209,3,0.0,1.87,1.550831,1.636325,3,0.0,1.92
14,14,0,1.4617,3,1,31,1.595627,1.158257,4,0.0,1.89,1.555298,1.495622,4,0.0,1.85,1.515419,0,2,1.0,1.88
14,15,0,1.5669,3,1,47,1.597247,1.353848,3,0.0,1.8,1.568536,0.668967,3,0.0,1.87,1.591759,1.834709,4,0.0,1.93
14,16,0,1.547,3,1,38,1.573345,0.681685,3,0.0,1.88,1.601009,0.277289,3,0.0,1.88,1.576905,1.247196,4,0.0,1.81
14,17,0,1.4621,4,0,33,1.591361,1.879888,4,0.0,1.85,1.612118,1.859265,3,0.0,1.9,1.575646,1.244818,3,0.0,1.94
14,18,0,1.5803,4,0,35,1.565954,1.827675,3,0.0,1.86,1.578053,1.876866,3,0.0,1.84,1.571023,1.828804,3,0.0,1.92
14,19,0,1.5179,1,1,30,1.542886,1.422401,3,0.0,1.93,1.548351,1.119221,3,0.0,1.87,1.598953,1.664161,3,0.0,1.91
14,20,0,1.5832,4,0,29,1.568577,0.702462,3,0.0,1.89,1.565546,1.480755,4,0.0,1.85,1.608122,1.364733,3,0.0,1.84
14,21,0,1.5305,4,0,27,1.588838,1.109882,3,0.0,1.89,1.593675,1.997359,3,0.0,1.82,1.587737,1.073112,4,0.0,1.86
14,22,0,1.4655,4,0,26,1.528781,1.373805,3,0.25,1.93,1.56993,2.592033,3,0.0,1.77,1.510948,1.616605,5,0.0,1.87
14,23,0,1.543,4,0,26,1.551416,1.501573,4,0.0,1.91,1.588286,1.81694,4,0.0,1.9,1.581216,1.774973,3,0.0,1.9
14,24,0,1.5343,4,0,42,1.580485,2.396484,3,0.0,1.91,1.580668,0.153841,3,0.0,1.78,1.58938,1.517761,5,0.0,1.89
14,25,0,1.4866,4,0,29,1.592565,1.657117,3,0.0,1.91,1.563853,1.071859,3,0.25,1.81,1.596161,0.800119,3,0.0,1.89
