seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
17,1,0,1.5849,0,0,2732,1.531071,0.723713,3,0.0,2.01,1.604295,2.049918,3,0.0,1.99,1.581349,1.316965,3,0.0,2.07
17,2,0,1.5832,3,1,983,1.58335,1.259972,4,0.0,1.93,1.548353,0,2,1.0,1.88,1.617756,0,2,1.0,1.87
17,3,0,1.5831,0,0,229,1.566721,2.94649,3,0.0,1.84,1.561635,1.316137,6,0.0,1.88,1.562601,1.609953,3,0.0,1.99
17,4,0,1.5826,4,1,75,1.545804,1.481287,3,0.0,1.87,1.57348,2.242872,3,0.0,1.9,1.651548,1.55395,6,0.0,1.87
17,5,0,1.5656,4,1,38,1.550865,1.341408,3,0.0,1.94,1.593932,1.304302,4,0.0,1.83,1.532522,1.79787,3,0.0,1.89
17,6,0,1.5275,4,1,29,1.555543,2.055561,3,0.0,1.84,1.534213,2.346226,4,0.0,1.92,1.578283,0.238498,3,0.0,1.87
17,7,0,1.5835,4,1,32,1.590818,2.061832,4,0.0,1.88,1.568549,0.582816,3,0.0,1.84,1.640218,2.175889,3,0.0,1.91
17,8,0,1.5066,1,1,47,1.551862,2.06322,3,0.0,1.9,1.586397,1.143189,3,0.25,1.9,1.585417,1.739663,5,0.0,1.85
17,9,0,1.5828,1,1,26,1.599432,1.804395,3,0.0,1.87,1.587822,2.369797,3,0.0,1.87,1.59671,2.719335,3,0.0,1.77
17,10,0,1.5087,4,0,32,1.561272,1.014725,5,0.0,2.0,1.639112,2.523559,3,0.0,1.83,1.555202,1.738439,3,0.0,1.92
17,11,0,1.5535,4,0,25,1.56342,0.278459,3,0.0,1.88,1.554591,0,2,1.0,1.86,1.548608,2.24555,4,0.0,1.91
17,12,0,1.5651,3,1,37,1.58715,1.382842,3,0.0,1.89,1.567754,0,2,1.0,1.81,1.554818,1.396307,3,0.0,1.86
17,13,0,1.5807,4,0,37,1.564934,1.53863,3,0.0,1.86,1.560661,1.785414,4,0.0,1.85,1.550626,0.378229,3,0.5,1.83
17,14,0,1.512,3,1,37,1.527757,2.934172,3,0.0,1.89,1.561609,1.154544,3,0.0,1.81,1.559548,1.019438,3,0.0,1.86
17,15,0,1.5234,4,0,47,1.603373,1.765373,3,0.0,1.94,1.509972,2.117479,3,0.0,1.85,1.53261,1.332134,4,0.0,1.89
17,16,0,1.5262,4,0,39,1.577956,1.012992,4,0.0,1.92,1.627797,2.295568,3,0.0,1.87,1.585911,1.618257,3,0.0,1.89
17,17,0,1.5642,4,0,39,1.590113,1.677948,3,0.0,1.83,1.595101,1.214499,4,0.0,1.85,1.551512,0.099548,3,0.0,1.85
17,18,0,1.5828,4,0,52,1.566779,1.49713,4,0.0,1.89,1.592029,1.572408,4,0.0,1.84,1.555028,1.636417,3,0.0,1.84
17,19,0,1.5165,4,0,28,1.511904,1.37363,4,0.0,1.91,1.53714,1.89656,3,0.0,1.88,1.564905,1.459771,3,0.0,1.9
17,20,0,1.5206,4,0,34,1.604703,1.214841,4,0.0,1.89,1.529853,2.041858,3,0.0,1.89,1.590742,1.128639,4,0.1667,1.84
17,21,0,1.5437,3,1,38,1.577304,1.80293,3,0.0,1.88,1.589435,1.412552,3,0.0,1.87,1.567862,1.573074,3,0.0,1.9
17,22,0,1.5736,3,1,49,1.580344,1.619944,4,0.0,1.92,1.54099,0.907579,3,0.0,1.81,1.592331,2.164931,3,0.0,1.84
17,23,0,1.5722,4,0,28,1.587731,1.019639,3,0.0,1.9,1.533523,0.883967,3,0.5,1.88,1.49611,1.138309,3,0.0,1.87
17,24,0,1.5204,4,0,23,1.608616,3.003673,3,0.0,1.83,1.562549,1.955918,3,0.0,1.87,1.502186,0.974036,4,0.0,1.85
17,25,0,1.5841,4,0,40,1.565227,1.638004,3,0.0,1.93,1.595548,2.58696,3,0.0,1.91,1.553274,1.878371,4,0.0,1.88
