seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
16,1,0,1.5839,0,0,2706,1.580228,2.286061,4,0.0,2.03,1.521674,0.764081,3,0.0,1.96,1.605482,0,2,1.0,2.07
16,2,0,1.5839,0,1,727,1.559899,0,2,1.0,1.84,1.569441,1.4348,3,0.0,1.88,1.575291,1.133095,4,0.0,1.83
16,3,0,1.5839,1,1,197,1.526372,1.265052,4,0.1429,1.91,1.598828,2.632714,3,0.0,1.9,1.572439,1.766573,3,0.0,1.83
16,4,0,1.585,4,1,75,1.579705,1.884359,3,0.0,1.95,1.582857,1.493546,3,0.0,1.85,1.54989,0,2,1.0,1.88
16,5,0,1.5487,4,1,33,1.548809,1.312034,3,0.0,1.88,1.564217,2.506483,3,0.0,1.82,1.554928,1.339811,3,0.0,1.89
16,6,0,1.4926,4,1,28,1.588201,1.246315,3,0.5,1.85,1.583614,1.846008,3,0.1667,1.82,1.587374,1.05086,3,0.0,1.9
16,7,0,1.571,4,0,40,1.554759,2.808627,3,0.0,1.9,1.591417,2.101312,4,0.0,1.93,1.594034,1.798108,3,0.0,1.89
16,8,0,1.5544,3,1,37,1.617421,1.851004,3,0.0,1.89,1.530165,1.153813,3,0.0,1.82,1.566927,0.480457,3,0.0,1.86
16,9,0,1.5179,4,0,30,1.535465,1.935253,3,0.0,1.8,1.520642,0,2,1.0,1.87,1.546838,2.061344,5,0.0,1.88
16,10,0,1.5632,4,0,24,1.560793,1.195825,5,0.0,1.92,1.611356,1.159864,3,0.0,1.88,1.547003,0,2,1.0,1.88
16,11,0,1.5653,3,1,23,1.555062,0.972087,3,0.0,1.85,1.597932,2.029095,3,0.0,1.83,1.528799,2.020293,5,0.0,1.9
16,12,0,1.5794,1,1,32,1.57762,1.528477,3,0.0,1.85,1.565823,2.365858,4,0.0,1.85,1.574713,1.543188,3,0.0,1.86
16,13,0,1.5796,1,1,57,1.594852,0.752636,4,0.0,1.9,1.615725,1.691623,4,0.0,1.84,1.568717,1.73869,3,0.1429,1.87
16,14,0,1.5647,3,1,31,1.56169,1.168133,6,0.1667,1.81,1.56745,1.389854,3,0.0,1.88,1.598462,1.764117,3,0.0,1.86
16,15,0,1.5502,4,0,28,1.539749,1.869896,3,0.0,1.85,1.603779,2.019542,4,0.0,1.86,1.587149,1.040469,4,0.1667,1.82
16,16,0,1.5831,4,0,28,1.605997,1.551994,3,0.0,1.89,1.585511,1.468298,3,0.0,1.91,1.593941,1.324173,3,0.0,1.82
16,17,0,1.5841,4,0,41,1.576053,1.999044,4,0.0,1.84,1.556249,0.297089,3,0.0,1.81,1.584057,1.122587,3,0.0,1.89
16,18,0,1.5808,4,0,49,1.579662,0.589353,3,0.25,1.92,1.611754,1.705634,3,0.0,1.91,1.577583,1.890098,3,0.0,1.88
16,19,0,1.5346,3,1,33,1.552596,0.82586,4,0.0,1.91,1.588729,2.134749,4,0.0,1.91,1.55314,1.915707,3,0.0,1.88
16,20,0,1.5816,1,1,36,1.534009,1.571547,5,0.0,1.81,1.577214,1.460009,3,0.0,1.87,1.593254,1.582417,5,0.0,1.92
16,21,0,1.5807,1,1,37,1.564353,1.873944,4,0.0,1.85,1.553297,1.248766,5,0.0,1.9,1.60472,1.809653,3,0.0,1.9
16,22,0,1.5797,1,1,44,1.575525,1.147146,3,0.0,1.95,1.577779,1.598211,4,0.0,1.86,1.58288,2.092203,3,0.0,1.9
16,23,0,1.5647,0,1,31,1.56692,1.006565,3,0.0,1.91,1.562945,1.898815,4,0.0,1.88,1.591325,1.361855,4,0.0,1.89
16,24,0,1.569,4,0,33,1.59305,2.072761,4,0.0,1.89,1.520116,0,2,1.0,1.85,1.625643,0.992553,4,0.0,1.93
16,25,0,1.5448,4,0,27,1.609995,1.77156,4,0.0,1.95,1.54895,1.368994,3,0.0,1.89,1.566607,1.273529,4,0.0,1.88
