seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
3,1,0,1.5848,0,0,2617,1.582514,1.080417,3,0.0,1.99,1.558433,0,2,1.0,2.04,1.615376,2.030301,4,0.0,1.96
3,2,0,1.5845,0,1,822,1.535342,1.900141,3,0.0,1.87,1.573829,1.093508,3,0.0,1.86,1.535679,2.149395,3,0.0,1.91
3,3,0,1.5801,0,1,159,1.565284,1.575721,4,0.0,1.9,1.550175,1.506714,4,0.0,1.81,1.609799,1.649458,4,0.0,1.89
3,4,0,1.5694,4,0,59,1.648315,1.9275,5,0.0,1.84,1.601793,1.518614,3,0.0,1.84,1.644305,1.993021,6,0.0,1.85
3,5,0,1.5222,4,0,34,1.546412,0,2,1.0,1.88,1.585817,1.645678,3,0.0,1.83,1.590216,0.883177,4,0.0,1.82
3,6,0,1.4716,4,0,37,1.594353,1.366265,4,0.0,1.93,1.593696,2.12322,4,0.0,1.86,1.617727,0,2,1.0,1.9
3,7,0,1.5259,4,0,44,1.585122,1.667832,4,0.0,1.87,1.603137,2.213841,3,0.0,1.85,1.551166,1.126208,3,0.0,1.8
3,8,0,1.5656,3,1,39,1.556451,1.299456,3,0.0,1.89,1.585704,0,2,1.0,1.83,1.590157,1.516843,3,0.25,1.87
3,9,0,1.433,4,0,19,1.594623,2.005425,3,0.0,1.83,1.570426,0.608577,3,0.0,1.87,1.598382,1.888039,3,0.0,1.91
3,10,0,1.585,4,0,21,1.616844,1.640396,4,0.0,1.95,1.577522,1.93766,4,0.0,1.87,1.523066,2.078078,4,0.0,1.85
3,11,1,1.5505,4,0,23,1.509832,1.22657,4,0.1667,1.87,1.546297,2.852591,3,0.0,1.85,1.49736,2.008366,3,0.0,1.89
3,12,0,1.4452,4,0,26,1.603605,1.950209,3,0.0,1.86,1.608332,2.334502,4,0.0,1.87,1.558244,1.410569,4,0.0,1.84
3,13,0,1.5407,4,0,27,1.574711,1.718453,3,0.0,1.88,1.601949,1.62149,3,0.0,1.86,1.591514,1.892872,3,0.0,1.82
3,14,0,1.5727,4,0,29,1.556477,0.359232,4,0.2,1.89,1.573966,1.710846,3,0.0,1.83,1.568369,1.679762,3,0.0,1.91
3,15,0,1.4701,1,1,28,1.542343,1.306317,3,0.0,1.87,1.590872,0.998967,3,0.0,1.78,1.600155,1.488675,4,0.0,1.88
3,16,0,1.4995,4,0,38,1.551675,1.586624,4,0.0,1.89,1.560802,1.082232,3,0.0,1.81,1.560708,1.033735,4,0.0,1.9
3,17,0,1.5426,4,0,36,1.598166,0.574408,3,0.0,1.88,1.567716,2.110721,3,0.0,1.94,1.598209,1.657119,3,0.0,1.88
3,18,0,1.5831,4,0,28,1.575019,1.123894,3,0.0,1.89,1.53596,1.215255,4,0.0,1.91,1.556995,0.919782,3,0.0,1.87
3,19,0,1.4906,4,0,41,1.571255,1.837568,3,0.0,1.87,1.580664,1.462885,3,0.1111,1.86,1.572421,2.164446,3,0.0,1.93
3,20,0,1.5575,4,0,32,1.613976,0.46078,4,0.0,1.88,1.579027,1.333041,3,0.0,1.87,1.601619,1.856065,3,0.0,1.89
3,21,0,1.5363,4,0,37,1.596377,2.664107,4,0.0,1.85,1.581612,0.3244,3,0.0,1.9,1.546184,0.739932,4,0.0,1.88
3,22,0,1.5505,4,0,23,1.586897,1.803389,3,0.0,1.85,1.580036,1.965163,4,0.0,1.85,1.553844,1.618811,5,0.0,1.83
3,23,0,1.5219,4,0,20,1.560889,0.907733,3,0.0,1.85,1.520861,0.551235,3,0.0,1.88,1.591111,1.90394,3,0.0,1.9
3,24,0,1.557,4,0,41,1.618465,1.587094,3,0.0,1.9,1.5264,1.880998,4,0.0,1.88,1.576918,0.06944,3,0.0,1.84
3,25,0,1.5301,4,0,30,1.5655,1.513014,4,0.0,1.82,1.569909,1.543081,3,0.0,1.81,1.629655,2.684508,3,0.0,1.83
