seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
13,1,0,1.5847,0,0,2579,1.570104,1.553396,3,0.25,2.01,1.580383,1.118809,4,0.0,1.99,1.616593,1.549281,4,0.0,1.95
13,2,0,1.5824,0,1,850,1.633383,1.232066,4,0.0,1.88,1.5999,1.572406,3,0.0,1.86,1.555476,1.659266,5,0.0,1.92
13,3,0,1.5717,4,1,132,1.605864,1.598639,3,0.0,1.88,1.541293,0,2,1.0,1.87,1.56725,1.858977,3,0.0,1.85
13,4,0,1.557,4,1,50,1.555779,2.290092,3,0.0,1.91,1.563258,1.315864,3,0.0,1.83,1.601201,0.614827,3,0.0,1.86
13,5,0,1.546,4,1,37,1.599856,0.719892,3,0.0,1.85,1.534602,0.812245,3,0.0,1.89,1.605017,1.097283,4,0.0,1.91
13,6,0,1.5557,4,1,33,1.541936,1.376599,3,0.0,1.89,1.565091,1.063302,3,0.0,1.89,1.587822,2.223253,3,0.0,1.88
13,7,0,1.51,4,0,36,1.580222,1.873022,4,0.0,1.89,1.586987,0.555589,3,0.0,1.84,1.600243,0.263961,3,0.0,1.92
13,8,0,1.5161,4,0,25,1.57986,2.265355,3,0.0,1.85,1.582047,1.461622,4,0.0,1.87,1.539203,1.781856,3,0.0,1.86
13,9,0,1.581,4,0,33,1.558101,1.602071,4,0.0,1.93,1.580233,1.328893,4,0.0,1.91,1.541891,1.499611,4,0.0,1.92
13,10,0,1.5522,3,1,39,1.529195,1.898321,3,0.0,1.88,1.608391,1.356068,3,0.0,1.89,1.623134,1.845533,4,0.1111,1.94
13,11,0,1.5401,4,0,35,1.575956,1.351875,5,0.0,1.93,1.596684,2.012085,3,0.0,1.93,1.581385,1.155685,4,0.0,1.87
13,12,0,1.5726,4,0,33,1.601594,1.623088,3,0.0,1.84,1.512718,1.808393,3,0.0,1.88,1.584937,1.701385,4,0.0,1.88
13,13,0,1.5763,4,0,34,1.566178,2.533425,3,0.0,1.87,1.592632,1.413256,3,0.0,1.88,1.543006,1.972092,5,0.0,1.87
13,14,0,1.5269,3,1,34,1.54391,1.136223,3,0.0,1.81,1.574153,0.960413,3,0.0,1.87,1.564895,1.511481,3,0.0,1.85
13,15,0,1.5494,3,1,30,1.581313,0.651612,3,0.0,1.88,1.57394,0.530259,4,0.0,1.95,1.577808,1.615702,4,0.0,1.93
13,16,0,1.5684,3,1,41,1.615843,1.193852,3,0.0,1.93,1.55569,2.28533,3,0.0,1.95,1.604741,1.279006,4,0.0,1.93
13,17,0,1.5684,3,1,41,1.516325,1.670427,3,0.0,1.87,1.608504,1.666414,3,0.0,1.86,1.558208,1.209543,3,0.0,1.84
13,18,0,1.5201,4,0,37,1.586604,1.583216,3,0.0,1.87,1.603821,0,2,1.0,1.87,1.611859,1.526608,4,0.0,1.89
13,19,0,1.4701,3,1,28,1.59388,0.922155,3,0.0,1.87,1.564182,1.13026,3,0.0,1.87,1.586076,1.864451,3,0.0,1.87
13,20,0,1.5514,3,1,29,1.570952,1.191564,5,0.0,1.82,1.635622,1.631492,3,0.0,1.81,1.51777,2.654205,3,0.0,1.87
13,21,0,1.5656,4,0,30,1.583821,1.135653,3,0.0,1.88,1.562902,1.388411,3,0.0,1.89,1.592856,0.828311,3,0.0,1.83
13,22,0,1.5295,4,0,41,1.620392,1.09553,3,0.0,1.88,1.573487,0,2,1.0,1.89,1.582774,1.439262,4,0.0,1.94
13,23,0,1.5544,4,0,37,1.592968,1.185784,3,0.0,1.84,1.56214,1.234323,3,0.0,1.87,1.5655,0.27778,3,0.0,1.81
13,24,0,1.582,1,1,44,1.60799,1.073711,4,0.0,1.9,1.626126,2.176306,3,0.0,1.86,1.599014,0.039839,2,1.0,1.92
13,25,0,1.5285,1,1,22,1.511168,1.283688,3,0.0,1.89,1.569778,1.138195,4,0.25,1.87,1.556817,2.037483,4,0.0,1.89
