seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
5,1,0,1.5837,0,0,2743,1.536977,2.621691,3,0.0,1.98,1.597173,1.448895,4,0.0,1.99,1.571676,2.104149,4,0.0,2.08
5,2,0,1.5839,0,1,1132,1.589943,2.116025,3,0.0,1.92,1.60645,1.160294,3,0.0,1.79,1.516378,1.986987,4,0.0,1.84
5,3,0,1.5838,1,1,242,1.577897,1.678346,4,0.0,1.86,1.564123,2.280535,3,0.0,1.87,1.580207,1.827399,4,0.0,1.91
5,4,0,1.507,4,1,55,1.529502,1.218185,3,0.0,1.85,1.517238,1.498349,5,0.125,1.86,1.527409,0.99822,3,0.0,1.88
5,5,0,1.5137,4,1,35,1.535238,1.368586,3,0.0,1.9,1.578843,1.213383,3,0.0,1.9,1.588139,1.062654,3,0.0,1.84
5,6,0,1.4461,4,1,35,1.602416,1.981828,3,0.0,1.89,1.555231,1.288987,3,0.0,1.96,1.579268,0,2,1.0,1.91
5,7,0,1.5486,4,1,34,1.533685,2.223923,4,0.0,1.89,1.612072,1.388909,4,0.0,1.92,1.612504,2.149836,5,0.0,1.86
5,8,0,1.5413,1,1,25,1.536469,0,2,1.0,1.88,1.588881,0,2,1.0,1.81,1.553094,2.529996,3,0.0,1.84
5,9,0,1.558,3,1,33,1.577887,1.76823,3,0.0,1.85,1.593632,2.480448,4,0.0,1.86,1.511348,2.05248,3,0.0,1.89
5,10,0,1.5578,3,1,49,1.546296,1.428127,5,0.0,1.94,1.554295,1.620741,5,0.0,1.86,1.605339,1.383085,3,0.0,1.86
5,11,0,1.5493,3,1,56,1.597085,2.221929,3,0.0,1.89,1.530656,1.977076,3,0.0,1.87,1.585788,2.959269,3,0.0,1.89
5,12,1,1.5735,3,1,39,1.612866,1.615231,3,0.0,1.94,1.558997,0,2,1.0,1.86,1.559293,1.821041,3,0.0,1.82
5,13,1,1.554,3,1,46,1.561858,0.985089,3,0.0,1.88,1.538867,1.464976,4,0.0,1.9,1.594472,1.200405,4,0.125,1.94
5,14,0,1.5763,4,1,34,1.59395,2.570275,3,0.0,1.89,1.542414,0,2,1.0,1.79,1.585703,2.636296,3,0.0,1.87
5,15,0,1.4937,3,1,21,1.558967,2.633558,3,0.0,1.83,1.547994,1.743921,3,0.0,1.78,1.52794,1.912984,3,0.0,1.83
5,16,0,1.5271,4,1,32,1.584087,0.979936,4,0.0,1.89,1.556213,1.667044,3,0.0,1.85,1.596802,0.626351,3,0.0,1.95
5,17,0,1.4179,4,1,31,1.579286,1.680393,3,0.0,1.86,1.594662,2.443868,3,0.0,1.88,1.586988,0.844826,3,0.0,1.9
5,18,0,1.5837,4,0,34,1.570959,2.151891,3,0.0,1.81,1.559073,0.376594,3,0.0,1.86,1.531772,1.342048,3,0.0,1.83
5,19,0,1.581,4,0,33,1.593015,2.195521,3,0.0,1.8,1.57526,1.967587,3,0.0,1.85,1.583755,1.683485,4,0.0,1.84
5,20,1,1.5154,4,0,31,1.57735,2.042185,3,0.0,1.87,1.563822,1.620782,3,0.0,1.89,1.593912,1.677609,3,0.2,1.89
5,21,0,1.4908,4,0,29,1.644644,1.565727,4,0.0,1.88,1.584747,0.32163,3,0.0,1.85,1.613894,1.076449,4,0.0,1.91
5,22,0,1.5828,4,0,26,1.609588,1.390517,3,0.0,1.85,1.5636,1.997724,3,0.0,1.83,1.532049,0.517383,3,0.0,1.86
5,23,0,1.3951,3,1,34,1.559997,1.350544,3,0.0,1.82,1.580862,1.750407,3,0.0,1.85,1.584849,2.304725,4,0.0,1.85
5,24,0,1.5664,4,0,50,1.508943,0.58137,4,0.0,1.85,1.56775,1.416388,3,0.0,1.93,1.606029,1.941194,5,0.0,1.87
5,25,0,1.5611,1,1,48,1.551451,1.938315,3,0.0,1.93,1.533228,1.70314,3,0.0,1.91,1.55454,2.079159,3,0.0,1.87
