seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
16,1,0,1.5841,0,0,2706,1.577636,2.116165,3,0.0,1.99,1.55671,1.799114,3,0.0,1.92,1.582043,1.327365,3,0.0,2.05
16,2,0,1.5832,3,1,1007,1.56717,2.138364,4,0.0,1.82,1.524818,1.611798,3,0.0,1.88,1.613763,2.43545,3,0.0,1.87
16,3,0,1.5844,0,1,280,1.572848,1.363575,4,0.0,1.87,1.571214,1.903555,4,0.0,1.82,1.569697,2.216661,3,0.0,1.94
16,4,0,1.5494,0,1,86,1.606528,1.699418,3,0.25,1.88,1.56842,2.238042,3,0.0,1.87,1.575834,1.815231,3,0.0,1.87
16,5,0,1.554,1,1,46,1.591095,1.70195,4,0.0,1.92,1.57298,1.224413,3,0.0,1.89,1.530617,1.817842,3,0.0,1.86
16,6,0,1.5525,4,1,35,1.569293,0.919656,3,0.0,1.84,1.629443,1.059158,3,0.0,1.86,1.536724,1.023081,4,0.0,1.91
16,7,0,1.5456,3,1,43,1.595778,1.861347,4,0.0,1.9,1.58214,0.925708,3,0.5,1.91,1.58015,2.097653,3,0.0,1.9
16,8,0,1.5671,4,1,32,1.570098,1.958522,3,0.0,1.85,1.543661,1.785646,3,0.0,1.81,1.540858,1.7191,3,0.0,1.83
16,9,0,1.5801,4,1,30,1.548024,1.717101,3,0.0,1.82,1.565993,1.552196,4,0.0,1.87,1.52956,1.494986,3,0.0,1.86
16,10,0,1.4523,4,1,32,1.609553,1.435869,4,0.0,1.91,1.556759,1.607587,3,0.0,1.86,1.61579,1.80645,4,0.125,1.87
16,11,0,1.5022,4,1,22,1.641745,1.352189,4,0.0,1.84,1.530402,0,2,1.0,1.84,1.584005,0.999411,4,0.0,1.91
16,12,0,1.5697,4,1,26,1.593173,2.227215,4,0.0,1.88,1.528366,1.638778,4,0.0,1.9,1.549923,1.603133,5,0.0,1.86
16,13,0,1.5827,4,1,25,1.59897,1.991032,4,0.0,1.83,1.623066,0.663036,3,0.0,1.91,1.614579,0.427175,3,0.0,1.83
16,14,0,1.5603,4,1,47,1.60659,1.140717,4,0.0,1.92,1.613566,0,2,1.0,1.88,1.551701,1.457029,3,0.0,1.89
16,15,0,1.5779,1,1,38,1.58297,1.356929,3,0.0,1.89,1.50018,1.534394,3,0.25,1.92,1.586605,2.186436,3,0.0,1.92
16,16,0,1.4943,1,1,32,1.507943,1.540736,4,0.0,1.88,1.594903,1.786235,3,0.0,1.88,1.580798,2.160515,4,0.0,1.86
16,17,0,1.5535,1,1,25,1.603283,1.353873,3,0.0,1.9,1.54816,1.548708,3,0.0,1.81,1.533912,1.180935,4,0.0,1.9
16,18,0,1.487,3,1,37,1.599319,1.429957,3,0.0,1.88,1.530199,1.429135,3,0.0,1.91,1.598423,0.864792,4,0.0,1.87
16,19,0,1.5346,4,1,33,1.558807,2.487747,3,0.0,1.9,1.571269,1.399303,4,0.0,1.82,1.585496,0.573747,3,0.0,1.97
16,20,0,1.5839,4,1,37,1.512236,1.184838,4,0.0,1.85,1.555621,0.454783,3,0.0,1.83,1.583485,1.740898,3,0.0,1.88
16,21,0,1.5605,3,1,36,1.651846,1.23516,3,0.0,1.91,1.582997,0,2,1.0,1.86,1.59001,1.766907,3,0.0,1.89
16,22,0,1.556,1,1,45,1.609201,0.477063,3,0.0,1.88,1.556268,1.772019,4,0.0,1.87,1.590195,3.067394,3,0.0,1.85
16,23,0,1.5589,4,1,40,1.591228,1.938565,5,0.0,1.88,1.555664,2.13276,3,0.0,1.91,1.571645,1.249341,3,0.0,1.87
16,24,0,1.5642,3,1,41,1.616636,2.114354,3,0.0,1.82,1.51006,3.008472,3,0.0,1.83,1.541118,2.441865,4,0.0,1.84
16,25,0,1.5494,3,1,30,1.612287,0.836597,3,0.0,1.88,1.615218,2.177551,3,0.0,1.85,1.567454,0.874703,4,0.0,1.87
