seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
19,1,1,1.5821,0,0,2634,1.598696,1.157879,4,0.0,2.02,1.541906,1.43118,3,0.0,1.95,1.529151,1.683203,3,0.0,1.96
19,2,0,1.5818,0,0,1120,1.556921,1.377187,3,0.0,1.87,1.565396,1.663598,3,0.0,1.87,1.609771,2.235959,3,0.0,1.85
19,3,0,1.5811,1,1,172,1.615389,1.057864,3,0.0,1.87,1.543161,1.111017,4,0.0,1.83,1.5343,2.377168,3,0.0,1.86
19,4,0,1.4935,1,1,45,1.547951,1.594621,3,0.0,1.84,1.553442,2.606782,3,0.0,1.84,1.562179,0.518301,4,0.0,1.86
19,5,0,1.5746,3,1,31,1.539754,0.246183,3,0.0,1.89,1.620321,2.00612,3,0.0,1.86,1.553882,0.872204,4,0.0,1.93
19,6,0,1.5644,4,0,44,1.631818,1.370957,3,0.0,1.87,1.563136,0.920199,3,0.0,1.9,1.539674,1.618991,4,0.0,1.86
19,7,0,1.5525,3,1,41,1.597559,2.458537,3,0.0,1.84,1.509651,1.454248,4,0.0,1.88,1.555824,2.364745,3,0.0,1.84
19,8,1,1.546,4,0,37,1.570141,2.33908,3,0.0,1.9,1.60484,1.968511,3,0.0,1.9,1.552191,1.694519,4,0.0,1.91
19,9,0,1.5796,3,1,43,1.620203,0.443336,3,0.0,1.96,1.484869,0,2,1.0,1.89,1.590043,2.840503,3,0.0,1.94
19,10,0,1.549,3,1,50,1.598096,0,2,1.0,1.88,1.639335,1.211591,3,0.0,1.85,1.58655,1.446719,4,0.0,1.78
19,11,0,1.5844,3,1,50,1.538665,1.309468,3,0.0,1.9,1.602406,1.915781,3,0.0,1.87,1.549034,2.482453,3,0.0,1.82
19,12,0,1.5714,4,0,48,1.594058,1.516831,3,0.0,1.9,1.6132,0,2,1.0,1.8,1.580707,1.768555,3,0.0,1.88
19,13,0,1.5578,1,1,49,1.57416,2.058064,4,0.0,1.87,1.539666,2.522073,3,0.0,1.88,1.53741,1.295128,3,0.0,1.87
19,14,0,1.5522,4,0,39,1.600847,1.831629,3,0.0,1.95,1.564489,0.001278,2,1.0,1.92,1.633992,2.903411,3,0.0,1.87
19,15,0,1.5644,4,0,46,1.620278,1.908377,3,0.0,1.82,1.562478,1.266979,3,0.0,1.83,1.618518,1.203648,4,0.0,1.83
19,16,0,1.5754,4,0,44,1.545426,1.790648,3,0.0,1.84,1.564203,1.56726,4,0.0,1.85,1.563428,2.180127,3,0.0,1.91
19,17,0,1.4943,4,0,32,1.577639,1.374182,4,0.0,1.87,1.638331,2.148813,3,0.0,1.82,1.582601,1.311385,3,0.0,1.9
19,18,0,1.448,4,0,26,1.557045,2.033684,3,0.0,1.86,1.619638,1.164818,4,0.0,1.89,1.575666,1.767954,3,0.0,1.85
19,19,0,1.4772,1,1,32,1.561768,1.931866,3,0.0,1.91,1.594595,0.979989,3,0.0,1.83,1.585031,1.80257,4,0.0,1.86
19,20,0,1.5091,3,1,35,1.562476,1.581377,3,0.0,1.84,1.619497,1.553208,4,0.0,1.88,1.563261,1.036693,3,0.0,1.86
19,21,0,1.5095,3,1,31,1.607869,1.639772,4,0.1667,1.82,1.534703,0.98189,3,0.5,1.9,1.601793,2.60508,3,0.0,1.81
19,22,0,1.5684,1,1,41,1.561363,2.183774,4,0.0,1.84,1.624391,1.25982,3,0.0,1.88,1.5202,1.294843,3,0.0,1.84
19,23,0,1.5546,4,0,36,1.535032,1.366847,3,0.0,1.8,1.563835,1.493762,3,0.0,1.85,1.553574,1.812844,4,0.0,1.9
19,24,0,1.541,4,0,30,1.591516,1.086901,3,0.0,1.86,1.583277,0.796975,3,0.0,1.91,1.521955,1.893207,5,0.0,1.89
19,25,0,1.5379,3,1,45,1.553469,2.291032,3,0.0,1.87,1.544515,2.819918,3,0.0,1.89,1.588942,0.571804,3,0.0,1.89
