seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
4,1,0,1.5838,0,0,2772,3,0.0,0.0,8,8,0.0,3,0.0,0.0,5,5,0.0,2,1.0,0,0,0,0
4,2,0,1.5844,0,0,1066,3,0.0,0.0,8,8,0.0,3,0.0,0.0,5,5,0.0,2,1.0,0,0,0,0
4,3,0,1.5709,0,1,253,3,0.0,0.0,8,8,0.0,3,0.0,0.0,5,5,0.0,2,1.0,0,0,0,0
4,4,0,1.5739,1,1,72,3,0.0,0.0,8,8,0.0,3,0.0,0.0,5,5,0.0,2,1.0,0,0,0,0
4,5,0,1.579,4,1,54,4,0.25,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,6,0,1.5689,4,0,60,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,7,0,1.5656,3,1,30,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,8,0,1.4748,1,1,29,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,9,0,1.5269,4,0,34,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,10,0,1.5671,4,0,32,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0
4,11,0,1.5534,4,0,37,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0
4,12,0,1.5821,0,1,39,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0
4,13,0,1.5651,1,1,37,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0
4,14,0,1.5477,4,0,34,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0
4,15,0,1.5428,3,1,40,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
4,16,0,1.5828,4,0,26,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
4,17,0,1.512,4,0,37,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
4,18,0,1.5707,4,0,41,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
4,19,0,1.5512,4,0,32,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
4,20,0,1.5697,4,0,26,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0
4,21,0,1.4855,1,1,30,4,0.0,0.0,5,5,0.0,4,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
4,22,0,1.5749,3,1,32,3,0.0,0,0,1,0,3,0.0,0.0,5,5,0.0,4,0.0,0.0,6,6,0.0
4,23,0,1.4196,4,0,26,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,4,0.0,0.0,8,8,0.0
4,24,0,1.5219,3,1,45,3,0.0,0,0,2,0,3,0.0,0,0,1,0,3,0.0,0.0,5,5,0.0
4,25,0,1.5695,1,1,45,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
