seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
7,1,0,1.5847,0,0,2647,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,4,0.0,0.0,7,7,0.0
7,2,0,1.584,0,1,1037,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,4,0.0,0.0,7,7,0.0
7,3,1,1.5768,1,1,190,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,4,0.0,0.0,7,7,0.0
7,4,0,1.5841,1,1,69,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,4,0.0,0.0,7,7,0.0
7,5,0,1.5608,4,1,44,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,8,8,0.0
7,6,0,1.5802,3,1,46,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,8,8,0.0
7,7,0,1.5656,1,1,30,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,8,8,0.0
7,8,0,1.3143,4,0,26,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,8,8,0.0
7,9,1,1.5305,4,0,36,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,8,8,0.0
7,10,0,1.5727,4,0,29,4,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,8,8,0.0
7,11,0,1.5822,4,0,23,4,0.125,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,3,0.125,0.0,8,8,0.0
7,12,0,1.325,4,0,23,4,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,8,8,0.0
7,13,0,1.5496,1,1,25,4,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,8,8,0.0
7,14,0,1.5613,1,1,24,4,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,8,8,0.0
7,15,0,1.5477,3,1,34,4,0.0,0.0,7,7,0.0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
7,16,0,1.5538,3,1,42,4,0.0,0.0,7,7,0.0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
7,17,0,1.5752,3,1,36,4,0.0,0.0,7,7,0.0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
7,18,0,1.5838,4,0,35,4,0.1429,0.0,7,7,0.0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
7,19,0,1.5615,1,1,43,4,0.1429,0.0,7,7,0.0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
7,20,0,1.5353,4,0,28,3,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0,5,0.2857,0.0,7,7,0.0
7,21,0,1.5831,4,0,28,3,0.0,0.0,4,4,0.0,5,0.0,0.0,7,7,0.0,4,0.0,0.0,13,13,0.0
7,22,0,1.5189,3,1,29,4,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
7,23,0,1.5709,4,0,37,3,0.0,0.0,7,7,0.0,3,0.0,0,0,2,0,4,0.0,0.0,10,10,0.0
7,24,0,1.5638,4,0,47,3,0.0,0,0,1,0,4,0.0,0.0,3,3,0.0,3,0.0,0.0,5,5,0.0
7,25,0,1.5706,4,0,44,4,0.0,0.0,7,7,0.0,4,0.0,0,0,2,0,4,0.0,0.0,6,6,0.0
